C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/09/07,04:05:29,0000000298813751,,0000000298813745
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/09/06 04:05:00",1,NSW1,0,94.32009,0,94.32009,0,0,6755.87,-23.62158,6238.27,120,-637.6,0,,,34,,,,,,,,26,,,,,,,,4,,,,,,,,326.1,,,,,,,,148.2,,,,,,,,115.2,,,,,,10.49911,10349.50124,120,6919.81055,6898.06,,2,,,,12,,,,,,,,,,,,,,,,,,,44.3515,44.3515,0,20,20,0,30,30,0,30,30,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.95,14.95,0
D,DREGION,,2,"2018/09/06 04:05:00",1,QLD1,0,84.49997,0,84.49997,0,0,5183.88,21.88428,5854.99,0,671.12,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,111,,,,,,,,93,,,,,,17.81773,8973.06694,240,5158.05664,5194.4,,28,,,,45,,,,,,,,,,,,,,,,,,,44.3515,44.3515,0,20,20,0,30,30,0,30,30,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.95,14.95,0
D,DREGION,,2,"2018/09/06 04:05:00",1,SA1,0,94.70709,0,94.70709,0,0,964.59,-2.1252,989.45,0,24.86,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,46.17,,,,,,,,92.84,,,,,,0.15433,2372.647,80,966.55731,964.53,,40,,,,23,,,,,,,,,,,,,,,,,,,44.3515,44.3515,0,20,20,0,30,30,0,30,30,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.95,14.95,0
D,DREGION,,2,"2018/09/06 04:05:00",1,TAS1,0,45.17,0,45.17,0,0,1040.5,1.69965,1369.08,0,328.58,0,,,162.68,,,,,,,,128.09,,,,,,,,53.23,,,,,,,,85,,,,,,,,111.61,,,,,,,,111.61,,,,,,7.18608,2294.013,0,1041.07178,1049.84,,50,,,,52.34,,,,,,,,,,,,,,,,,,,13.74728,13.74728,0,4.95,4.95,0,30,30,0,30,30,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,0.4568,0.4568,0
D,DREGION,,2,"2018/09/06 04:05:00",1,VIC1,0,95.17996,0,95.17996,0,0,3681.95,-12.01416,3342,0,-339.95,0,,,60,,,,,,,,25,,,,,,,,5,,,,,,,,53,,,,,,,,35,,,,,,,,39.33,,,,,,1.57265,7029.99712,0,3697.50195,3686.96,,0,,,,0,,,,,,,,,,,,,,,,,,,44.3515,44.3515,0,20,20,0,30,30,0,30,30,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.95,14.95,0
D,DREGION,,2,"2018/09/06 04:10:00",1,NSW1,0,93.68209,0,93.68209,0,0,6726.18,-23.07617,6283.37,120,-562.81,0,,,34,,,,,,,,26,,,,,,,,24,,,,,,,,334.23,,,,,,,,174.2,,,,,,,,135.2,,,,,,0,10360.30283,120,6898.84473,6865.61,,2,,,,12,,,,,,,,,,,,,,,,,,,43.24724,43.24724,0,20,20,0,30,30,0,31.97021,31.97021,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.95,14.95,0
D,DREGION,,2,"2018/09/06 04:10:00",1,QLD1,0,84.5,0,84.5,0,0,5180.35,22.66553,5807.83,0,627.48,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,111,,,,,,,,93,,,,,,0,8975.15386,240,5170.27979,5189.47,,28,,,,68,,,,,,,,,,,,,,,,,,,43.24724,43.24724,0,20,20,0,30,30,0,31.97021,31.97021,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.95,14.95,0
D,DREGION,,2,"2018/09/06 04:10:00",1,SA1,0,95.6273,0,95.6273,0,0,970.32,-0.78603,945.42,0,-24.9,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,23.99,,,,,,,,76.66,,,,,,0,2348.029,80,971.10089,970.28,,40,,,,0,,,,,,,,,,,,,,,,,,,43.24724,43.24724,0,20,20,0,30,30,0,31.97021,31.97021,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.95,14.95,0
D,DREGION,,2,"2018/09/06 04:10:00",1,TAS1,0,45.17,0,45.17,0,0,1036.37,-0.16589,1366.73,0,330.36,0,,,166.64,,,,,,,,132.54,,,,,,,,33.87,,,,,,,,81.03,,,,,,,,110.08,,,,,,,,110.08,,,,,,0,2291.419,0,1047.01453,1045.82,,50,,,,50,,,,,,,,,,,,,,,,,,,13.27496,13.27496,0,4.95,4.95,0,30,30,0,30,30,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,0.4568,0.4568,0
D,DREGION,,2,"2018/09/06 04:10:00",1,VIC1,0,94.53768,0,94.53768,0,0,3674.31,-5.13477,3347.35,0,-326.96,0,,,60,,,,,,,,25,,,,,,,,5,,,,,,,,53,,,,,,,,35,,,,,,,,39.33,,,,,,0,7035.34942,0,3684.75146,3679.51,,0,,,,0,,,,,,,,,,,,,,,,,,,43.24724,43.24724,0,20,20,0,30,30,0,31.97021,31.97021,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.95,14.95,0
