C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/10/12,04:05:29,0000000299963216,,0000000299963210
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/10/11 04:05:00",1,NSW1,0,59.52,0,59.52,0,0,6406.38,52.9873,6420.4,120,-105.98,0,,,74,,,,,,,,61,,,,,,,,42.59,,,,,,,,306.08,,,,,,,,181.69,,,,,,,,219.75,,,,,,0,11152.4133,120,6474.58203,6526.37,,27,,,,47,,,,,,,,,,,,,,,,,,,13.4,13.4,0,9.5,9.5,0,14.6,14.6,0,14.85,14.85,0,0.03,0.03,0,0.12,0.12,0,0.2,0.2,0,13,13,0
D,DREGION,,2,"2018/10/11 04:05:00",1,QLD1,0,58.94212,0,58.94212,0,0,5215.3,8.34082,5562.47,243,104.17,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,55.9,,,,,,,,88.34,,,,,,,,61.34,,,,,,0,9097.289,243,5448.79492,5458.3,,73.85,,,,40,,,,,,,,,,,,,,,,,,,13.4,13.4,0,9.5,9.5,0,14.6,14.6,0,14.85,14.85,0,0.03,0.03,0,0.12,0.12,0,0.2,0.2,0,13,13,0
D,DREGION,,2,"2018/10/11 04:05:00",1,SA1,0,61.10286,0,61.10286,0,0,1014.05,5.13416,1001.75,0,-12.3,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,1.2065,2410.751,80,1008.40643,1013.99,,19.15,,,,0,,,,,,,,,,,,,,,,,,,13.4,13.4,0,9.5,9.5,0,14.6,14.6,0,14.85,14.85,0,0.03,0.03,0,0.12,0.12,0,0.2,0.2,0,13,13,0
D,DREGION,,2,"2018/10/11 04:05:00",1,TAS1,0,64.3329,0,64.3329,0,0,1153.14,1.82541,811.56,0,-341.58,0,,,59.06,,,,,,,,63.29,,,,,,,,0,,,,,,,,76.33,,,,,,,,106.73,,,,,,,,43,,,,,,-0.4893,1895.804,0,1151.80542,1153.14,,0,,,,43,,,,,,,,,,,,,,,,,,,13.4,13.4,0,9.5,9.5,0,14.6,14.6,0,14.85,14.85,0,0.03,0.03,0,0.12,0.12,0,0.2,0.2,0,13,13,0
D,DREGION,,2,"2018/10/11 04:05:00",1,VIC1,0,60.79398,0,60.79398,0,0,3978.9,25.23047,4342.14,0,363.24,0,,,127.65,,,,,,,,55,,,,,,,,15,,,,,,,,57,,,,,,,,48,,,,,,,,56.67,,,,,,0.51077,7803.13744,0,3959.97852,3986.51,,0,,,,0,,,,,,,,,,,,,,,,,,,13.4,13.4,0,9.5,9.5,0,14.6,14.6,0,14.85,14.85,0,0.03,0.03,0,0.12,0.12,0,0.2,0.2,0,13,13,0
D,DREGION,,2,"2018/10/11 04:10:00",1,NSW1,0,61.00003,0,61.00003,0,0,6526.74,46.51318,6543.55,120,-103.19,0,,,74,,,,,,,,58.2,,,,,,,,40.19,,,,,,,,311.01,,,,,,,,184.32,,,,,,,,222.38,,,,,,0,11153.88653,120,6601.87451,6648.25,,27,,,,28.25,,,,,,,,,,,,,,,,,,,13.4,13.4,0,9.5,9.5,0,14.6,14.6,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,13,13,0
D,DREGION,,2,"2018/10/11 04:10:00",1,QLD1,0,59.6395,0,59.6395,0,0,5194.67,-10.02637,5600.89,243,163.22,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,55,,,,,,,,88,,,,,,,,61,,,,,,0,9097.063,243,5446.00391,5437.95,,68.6,,,,40,,,,,,,,,,,,,,,,,,,13.4,13.4,0,9.5,9.5,0,14.6,14.6,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,13,13,0
D,DREGION,,2,"2018/10/11 04:10:00",1,SA1,0,62.7837,0,62.7837,0,0,1011.94,6.0412,1005.21,0,-6.73,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,4.03484,2414.205,80,1001.95166,1011.87,,24.4,,,,30,,,,,,,,,,,,,,,,,,,13.4,13.4,0,9.5,9.5,0,14.6,14.6,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,13,13,0
D,DREGION,,2,"2018/10/11 04:10:00",1,TAS1,0,66.3672,0,66.3672,0,0,1162.88,1.58795,815.74,0,-347.14,0,,,59.06,,,,,,,,61.59,,,,,,,,0,,,,,,,,76.33,,,,,,,,106.73,,,,,,,,43,,,,,,1.23036,1895.936,0,1160.05811,1162.88,,0,,,,31.75,,,,,,,,,,,,,,,,,,,13.4,13.4,0,9.5,9.5,0,14.6,14.6,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,13,13,0
D,DREGION,,2,"2018/10/11 04:10:00",1,VIC1,0,62.71637,0,62.71637,0,0,4021.17,9.77612,4325.08,0,303.91,0,,,124.91,,,,,,,,55,,,,,,,,15,,,,,,,,57,,,,,,,,48,,,,,,,,56.67,,,,,,9.49558,7786.07765,0,4008.96777,4029.52,,0,,,,0,,,,,,,,,,,,,,,,,,,13.4,13.4,0,9.5,9.5,0,14.6,14.6,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,13,13,0
