C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/10/18,04:05:28,0000000300168124,,0000000300168118
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/10/17 04:05:00",1,NSW1,0,82.17693,0,82.17693,0,0,6254.24,45.62988,5469.7,120,-904.54,0,,,44,,,,,,,,42,,,,,,,,34,,,,,,,,299,,,,,,,,208,,,,,,,,178.79,,,,,,5.47134,9655.96524,120,6351.91699,6402.48,,24.01,,,,22,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,9.91333,9.91333,0,9.99,9.99,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,8.9,8.9,0
D,DREGION,,2,"2018/10/17 04:05:00",1,QLD1,0,72.46011,0,72.46011,0,0,5099.34,18.75439,5842.44,0,743.1,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,40,,,,,,,,160.12,,,,,,,,133.12,,,,,,6.53784,9263.01,0,5087.06641,5112.81,,45,,,,103.45,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,9.91333,9.91333,0,9.99,9.99,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,8.9,8.9,0
D,DREGION,,2,"2018/10/17 04:05:00",1,SA1,0,72.0123,0,72.0123,0,0,1079.49,4.65546,1434.58,0,355.09,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,5.26999,2538.602,80,1094.01843,1084.1,,40,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,9.91333,9.91333,0,9.99,9.99,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,8.9,8.9,0
D,DREGION,,2,"2018/10/17 04:05:00",1,TAS1,0,83.12125,0,83.12125,0,0,877.33,2.49213,682.95,0,-194.38,0,,,90.15,,,,,,,,116.7,,,,,,,,42.44,,,,,,,,84,,,,,,,,44.79,,,,,,,,45,,,,,,0.39188,1891.303,0,874.4494,877.33,,30.99,,,,27.38,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,9.91333,9.91333,0,9.99,9.99,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,8.9,8.9,0
D,DREGION,,2,"2018/10/17 04:05:00",1,VIC1,0,80.99058,0,80.99058,0,0,3833.57,28.75928,3897.08,0,63.51,0,,,100,,,,,,,,40,,,,,,,,0,,,,,,,,49,,,,,,,,34,,,,,,,,46,,,,,,1.21635,7124.07873,0,3815.05981,3850.03,,10,,,,7.17,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,9.91333,9.91333,0,9.99,9.99,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,8.9,8.9,0
D,DREGION,,2,"2018/10/17 04:10:00",1,NSW1,0,90.22779,0,90.22779,0,0,6325.8,34.85742,5514.88,120,-930.92,0,,,44,,,,,,,,42,,,,,,,,34,,,,,,,,311.5,,,,,,,,216,,,,,,,,191,,,,,,12.78847,9670.33268,120,6424.10205,6471.45,,26.01,,,,47,,,,,,,,,,,,,,,,,,,9.95,9.95,0,5.49,5.49,0,14.6,14.6,0,15.43,15.43,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,4.99,4.99,0
D,DREGION,,2,"2018/10/17 04:10:00",1,QLD1,0,80.15006,0,80.15006,0,0,5164.8,30.00879,5868.16,0,703.36,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,55,,,,,,,,141.57,,,,,,,,114.57,,,,,,10.08088,9272.725,0,5136.64893,5176.73,,43.99,,,,83,,,,,,,,,,,,,,,,,,,9.95,9.95,0,5.49,5.49,0,14.6,14.6,0,15.43,15.43,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,4.99,4.99,0
D,DREGION,,2,"2018/10/17 04:10:00",1,SA1,0,78.62315,0,78.62315,0,0,1066.43,5.3841,1423.6,0,357.17,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,11.79147,2519.386,80,1064.88403,1071.04,,40,,,,0,,,,,,,,,,,,,,,,,,,9.95,9.95,0,5.49,5.49,0,14.6,14.6,0,15.43,15.43,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,4.99,4.99,0
D,DREGION,,2,"2018/10/17 04:10:00",1,TAS1,0,83.49885,0,83.49885,0,0,871.93,1.94156,732.56,0,-139.37,0,,,87.94,,,,,,,,112.93,,,,,,,,40.27,,,,,,,,56.75,,,,,,,,51.76,,,,,,,,45,,,,,,-7.4061,1891,0,877.3916,871.93,,30,,,,30,,,,,,,,,,,,,,,,,,,9.95,9.95,0,4.95,4.95,0,8.9,8.9,0,9.73,9.73,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,4.99,4.99,0
D,DREGION,,2,"2018/10/17 04:10:00",1,VIC1,0,88.35408,0,88.35408,0,0,3853.05,13.5166,3920.57,0,67.52,0,,,100,,,,,,,,40,,,,,,,,0,,,,,,,,49,,,,,,,,36.24,,,,,,,,51,,,,,,-0.72677,7125.56842,0,3858.13452,3868.63,,10,,,,0,,,,,,,,,,,,,,,,,,,9.95,9.95,0,5.49,5.49,0,14.6,14.6,0,15.43,15.43,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,4.99,4.99,0
