C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/07/16,04:05:32,0000000297031703,,0000000297031697
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/07/15 04:05:00",1,NSW1,0,52.54015,0,52.54015,0,0,6955.44,-23.41895,5786.39,40,-1209.05,0,,,54,,,,,,,,12,,,,,,,,12,,,,,,,,341.83,,,,,,,,211.1,,,,,,,,181.1,,,,,,7.17083,11045.84456,40,7050.8125,7027.88,,47.5,,,,36.05,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.78,2.78,0,9.79,9.79,0,9.79,9.79,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,10,10,0
D,DREGION,,2,"2018/07/15 04:05:00",1,QLD1,0,50.04785,0,50.04785,0,0,5253.92,21.69189,5585.46,0,331.54,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,58,,,,,,,,54,,,,,,-0.00502,9661,240,5234.36328,5256.02,,0,,,,85.44,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.78,2.78,0,9.79,9.79,0,9.79,9.79,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,10,10,0
D,DREGION,,2,"2018/07/15 04:05:00",1,SA1,0,21.88329,0,21.88329,0,0,1186.08,-8.71159,1197.36,0,11.29,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-1.75804,2942.362,80,1248.79578,1188.78,,18.5,,,,0,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.78,2.78,0,9.79,9.79,0,9.79,9.79,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,10,10,0
D,DREGION,,2,"2018/07/15 04:05:00",1,TAS1,0,23.32,0,23.32,0,0,1099.82,1.0036,896.85,0,-202.97,0,,,171.16,,,,,,,,125.18,,,,,,,,21.48,,,,,,,,58.47,,,,,,,,104.47,,,,,,,,83.58,,,,,,-0.2014,2230.865,0,1099.02271,1099.82,,50,,,,16,,,,,,,,,,,,,,,,,,,4.95,4.95,0,4.95,4.95,0,14.45,14.45,0,14.45,14.45,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,3,3,0
D,DREGION,,2,"2018/07/15 04:05:00",1,VIC1,0,10.50025,0,10.50025,0,0,4057.3,5.67773,5184.37,0,1127.06,0,,,15,,,,,,,,15,,,,,,,,15,,,,,,,,65,,,,,,,,45.91,,,,,,,,56.8,,,,,,7.22346,8992.12834,0,4087.57935,4077.93,,4,,,,0,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.78,2.78,0,9.79,9.79,0,9.79,9.79,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,10,10,0
D,DREGION,,2,"2018/07/15 04:05:00",1,NSW1,1,52.54015,0,52.54015,0,0,6955.44,-23.41895,5713.82,40,-1281.62,0,,,54,,,,,,,,12,,,,,,,,12,,,,,,,,346,,,,,,,,215.2,,,,,,,,196.06,,,,,,7.17083,11045.84456,40,7050.8125,7036.37,,45.5,,,,56,,,,,,,,,,,,,,,,,,,2.75,2.75,0,5,5,0,14.45,14.45,0,23.98,23.98,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,14.95,14.95,0
D,DREGION,,2,"2018/07/15 04:05:00",1,QLD1,1,50.38069,0,50.38069,0,0,5253.92,21.69189,5543.95,0,290.03,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,50,,,,,,,,16,,,,,,-0.00502,9661,240,5234.36328,5255.43,,0.5,,,,20,,,,,,,,,,,,,,,,,,,2.75,2.75,0,5,5,0,14.45,14.45,0,23.98,23.98,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,14.95,14.95,0
D,DREGION,,2,"2018/07/15 04:05:00",1,SA1,1,21.44322,0,21.44322,0,0,1186.08,-8.71159,1377.36,0,191.29,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-1.75804,2942.362,80,1248.79578,1198.63,,20,,,,0,,,,,,,,,,,,,,,,,,,2.75,2.75,0,5,5,0,14.45,14.45,0,23.98,23.98,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,14.95,14.95,0
D,DREGION,,2,"2018/07/15 04:05:00",1,TAS1,1,23.72,0,23.72,0,0,1099.82,1.0036,896.85,0,-202.97,0,,,171.16,,,,,,,,125.18,,,,,,,,21.48,,,,,,,,51.82,,,,,,,,104.47,,,,,,,,85.23,,,,,,-0.2014,2230.865,0,1099.02271,1099.82,,50,,,,50,,,,,,,,,,,,,,,,,,,4.95,4.95,0,4.95,4.95,0,14.45,14.45,0,14.9,14.9,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,3,3,0
D,DREGION,,2,"2018/07/15 04:05:00",1,VIC1,1,10.50025,0,10.50025,0,0,4057.3,5.67773,5160.55,0,1103.25,0,,,15,,,,,,,,15,,,,,,,,15,,,,,,,,75,,,,,,,,49.84,,,,,,,,78.22,,,,,,7.22346,8992.12834,0,4087.57935,4102.29,,4,,,,4,,,,,,,,,,,,,,,,,,,2.75,2.75,0,5,5,0,14.45,14.45,0,23.98,23.98,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,14.95,14.95,0
