C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/07/27,04:05:26,0000000297395560,,0000000297395554
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/07/26 04:05:00",1,NSW1,0,52.5404,0,52.5404,0,0,6903.59,7.29492,6112.06,40,-831.53,0,,,75.74,,,,,,,,12,,,,,,,,12,,,,,,,,381.73,,,,,,,,256.59,,,,,,,,232.06,,,,,,2.37119,11444.774,40,6943.85938,6950.29,,53,,,,57.03,,,,,,,,,,,,,,,,,,,2.8,2.8,0,8.71533,8.71533,0,14.49,14.49,0,14.99,14.99,0,0.02,0.02,0,0.03,0.03,0,0.07,0.07,0,8.99,8.99,0
D,DREGION,,2,"2018/07/26 04:05:00",1,QLD1,0,49.66511,0,49.66511,0,0,5115.43,-2.42749,5467.48,0,352.05,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30,,,,,,,,69,,,,,,,,49,,,,,,1.80145,9806,240,5119.06787,5117.96,,17,,,,51,,,,,,,,,,,,,,,,,,,2.8,2.8,0,8.71533,8.71533,0,14.49,14.49,0,14.99,14.99,0,0.02,0.02,0,0.03,0.03,0,0.07,0.07,0,8.99,8.99,0
D,DREGION,,2,"2018/07/26 04:05:00",1,SA1,0,91.34,0,91.34,0,0,1199.72,-4.19825,959.79,31.98,-271.91,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2726.79,80,1220.42358,1248.01,,0,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,8.71533,8.71533,0,14.49,14.49,0,14.99,14.99,0,0.02,0.02,0,0.03,0.03,0,0.07,0.07,0,8.99,8.99,0
D,DREGION,,2,"2018/07/26 04:05:00",1,TAS1,0,40.80993,0,40.80993,0,0,1103.64,1.99042,1506.12,0,402.48,0,,,162.32,,,,,,,,134.73,,,,,,,,17.33,,,,,,,,27.82,,,,,,,,39.14,,,,,,,,25,,,,,,5.4402,2275.807,0,1114.13843,1117.79,,50,,,,21.97,,,,,,,,,,,,,,,,,,,2.8,2.8,0,2.95,2.95,0,14.49,14.49,0,14.99,14.99,0,0.02,0.02,0,0.03,0.03,0,0.07,0.07,0,4.96007,4.96007,0
D,DREGION,,2,"2018/07/26 04:05:00",1,VIC1,0,50.49133,0,50.49133,0,0,4415.27,-26.65186,4844.2,0,428.93,0,,,15,,,,,,,,15,,,,,,,,15,,,,,,,,58,,,,,,,,52,,,,,,,,66.67,,,,,,2.52981,8607.19756,0,4480.61279,4455.6,,0,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,8.71533,8.71533,0,14.49,14.49,0,14.99,14.99,0,0.02,0.02,0,0.03,0.03,0,0.07,0.07,0,8.99,8.99,0
D,DREGION,,2,"2018/07/26 04:10:00",1,NSW1,0,52.5404,0,52.5404,0,0,6902.13,4.95117,6098.56,40,-843.56,0,,,68,,,,,,,,12,,,,,,,,12,,,,,,,,381,,,,,,,,257.03,,,,,,,,223.6,,,,,,0,11443.432,40,6945.29346,6949.02,,41,,,,41,,,,,,,,,,,,,,,,,,,2.78,2.78,0,9.5,9.5,0,13.75,13.75,0,13.75,13.75,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,8.99,8.99,0
D,DREGION,,2,"2018/07/26 04:10:00",1,QLD1,0,49.99937,0,49.99937,0,0,5125.83,16.71411,5466.26,0,340.43,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30,,,,,,,,78.66,,,,,,,,58.66,,,,,,0,9806,240,5111.50635,5128.16,,29,,,,41.34,,,,,,,,,,,,,,,,,,,2.78,2.78,0,9.5,9.5,0,13.75,13.75,0,13.75,13.75,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,8.99,8.99,0
D,DREGION,,2,"2018/07/26 04:10:00",1,SA1,0,78.69,0,78.69,0,0,1164.68,-2.02472,936.67,40,-268.01,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-0.02472,2725.525,80,1212.07104,1220.37,,0,,,,0,,,,,,,,,,,,,,,,,,,2.78,2.78,0,9.5,9.5,0,13.75,13.75,0,13.75,13.75,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,8.99,8.99,0
D,DREGION,,2,"2018/07/26 04:10:00",1,TAS1,0,37.38922,0,37.38922,0,0,1109.43,1.88202,1524.37,0,414.94,0,,,173.05,,,,,,,,138.19,,,,,,,,17.33,,,,,,,,20,,,,,,,,27.67,,,,,,,,25,,,,,,-0.66726,2275.271,0,1121.25879,1124.48,,50,,,,54.78,,,,,,,,,,,,,,,,,,,2.78,2.78,0,2.95,2.95,0,10.95,10.95,0,10.95,10.95,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,4.95,4.95,0
D,DREGION,,2,"2018/07/26 04:10:00",1,VIC1,0,50.49714,0,50.49714,0,0,4418.49,-1.74316,4854.19,0,435.69,0,,,15,,,,,,,,15,,,,,,,,15,,,,,,,,58,,,,,,,,52,,,,,,,,64.1,,,,,,0,8617.18521,0,4460.35889,4458.02,,0,,,,0,,,,,,,,,,,,,,,,,,,2.78,2.78,0,9.5,9.5,0,13.75,13.75,0,13.75,13.75,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,8.99,8.99,0
