C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/10/19,04:05:03,0000000300202541,,0000000300202535
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/10/18 04:05:00",1,NSW1,0,129.45061,0,129.45061,0,0,6317.84,26.04736,6019.54,0,-298.3,0,,,44,,,,,,,,22,,,,,,,,0,,,,,,,,267,,,,,,,,146.6,,,,,,,,132.6,,,,,,0,9179.4901,0,6308.05322,6332.3,,4,,,,28.72,,,,,,,,,,,,,,,,,,,15,15,0,4.95,4.95,0,20,20,0,24.97,24.97,0,0,0,0,0.05,0.05,0,0.19,0.19,0,3.95,3.95,0
D,DREGION,,2,"2018/10/18 04:05:00",1,QLD1,0,64.99003,0,64.99003,0,0,5086.96,30.37378,5772.54,240,445.58,0,,,34,,,,,,,,154,,,,,,,,154,,,,,,,,55,,,,,,,,179.45,,,,,,,,158.18,,,,,,-8.97342,9474.098,240,5311.99561,5333.15,,89.9,,,,131.28,,,,,,,,,,,,,,,,,,,15,15,0,4.95,4.95,0,20,20,0,24.97,24.97,0,34,34,0,8.63431,8.63431,0,15.89988,15.89988,0,19.65988,19.65988,0
D,DREGION,,2,"2018/10/18 04:05:00",1,SA1,0,148,0,148,0,0,1108.76,2.34186,771.71,0,-337.05,0,,,40,,,,,,,,18.54,,,,,,,,0,,,,,,,,51.49,,,,,,,,19,,,,,,,,63,,,,,,0,1954.491,80,1122.83972,1112.96,,40,,,,0,,,,,,,,,,,,,,,,,,,15,15,0,4.95,4.95,0,20,20,0,24.97,24.97,0,0,0,0,0.05,0.05,0,0.19,0.19,0,3.95,3.95,0
D,DREGION,,2,"2018/10/18 04:05:00",1,TAS1,0,136.85215,0,136.85215,0,0,999.57,1.53348,805.67,0,-193.9,0,,,90,,,,,,,,4.01,,,,,,,,0,,,,,,,,79,,,,,,,,73.77,,,,,,,,51.37,,,,,,-7.18444,1890,0,1005.22046,999.57,,16.1,,,,0,,,,,,,,,,,,,,,,,,,15,15,0,4.95,4.95,0,20,20,0,24.97,24.97,0,0,0,0,0.05,0.05,0,0.19,0.19,0,3.95,3.95,0
D,DREGION,,2,"2018/10/18 04:05:00",1,VIC1,0,133.34417,0,133.34417,0,0,3741.15,13.44678,4165.63,0,424.48,0,,,63.04,,,,,,,,10,,,,,,,,0,,,,,,,,63,,,,,,,,44,,,,,,,,57.67,,,,,,-2.24985,7186.62852,0,3745.46436,3757.12,,0,,,,0,,,,,,,,,,,,,,,,,,,15,15,0,4.95,4.95,0,20,20,0,24.97,24.97,0,0,0,0,0.05,0.05,0,0.19,0.19,0,3.95,3.95,0
D,DREGION,,2,"2018/10/18 04:10:00",1,NSW1,0,162.08355,0,162.08355,0,0,6335.27,46.7749,6020.63,0,-314.64,0,,,44,,,,,,,,10.59,,,,,,,,0,,,,,,,,267,,,,,,,,157.73,,,,,,,,132.6,,,,,,2.77906,9180.60323,0,6309.625,6349.93,,24.09,,,,28.67,,,,,,,,,,,,,,,,,,,9.52,9.52,0,9.5,9.5,0,18.89,18.89,0,19.01,19.01,0,0,0,0,0.01,0.01,0,0.19,0.19,0,4,4,0
D,DREGION,,2,"2018/10/18 04:10:00",1,QLD1,0,64.99,0,64.99,0,0,5080.55,13.5354,5772.6,240,452.04,0,,,34,,,,,,,,160.1,,,,,,,,160.1,,,,,,,,55,,,,,,,,173.23,,,,,,,,146.23,,,,,,1.63627,9476.259,240,5314.53564,5326.88,,95.91,,,,101.33,,,,,,,,,,,,,,,,,,,9.52,9.52,0,9.5,9.5,0,18.89,18.89,0,19.01,19.01,0,55,55,0,14.95,14.95,0,19.92,19.92,0,23.73,23.73,0
D,DREGION,,2,"2018/10/18 04:10:00",1,SA1,0,182.78791,0,182.78791,0,0,1104.8,-0.48211,810.82,0,-293.98,0,,,40,,,,,,,,19,,,,,,,,0,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,1945.82,80,1111.51904,1107.95,,0,,,,30,,,,,,,,,,,,,,,,,,,9.52,9.52,0,9.5,9.5,0,18.89,18.89,0,19.01,19.01,0,0,0,0,0.01,0.01,0,0.19,0.19,0,4,4,0
D,DREGION,,2,"2018/10/18 04:10:00",1,TAS1,0,160.80574,0,160.80574,0,0,1023.4,1.50217,869.19,0,-154.21,0,,,90,,,,,,,,0,,,,,,,,0,,,,,,,,97,,,,,,,,76.21,,,,,,,,60.97,,,,,,6.28172,1890.007,0,1015.61487,1023.4,,30,,,,0,,,,,,,,,,,,,,,,,,,163.6653,163.6653,0,4.95,4.95,0,18.89,18.89,0,19.01,19.01,0,0,0,0,0.01,0.01,0,0.19,0.19,0,4,4,0
D,DREGION,,2,"2018/10/18 04:10:00",1,VIC1,0,167.23996,0,167.23996,0,0,3804.47,20.64282,4151.13,0,346.66,0,,,60.15,,,,,,,,15,,,,,,,,0,,,,,,,,54.05,,,,,,,,49,,,,,,,,57.67,,,,,,0.65152,7172.13028,0,3803.32861,3816.21,,0,,,,0,,,,,,,,,,,,,,,,,,,9.52,9.52,0,9.5,9.5,0,18.89,18.89,0,19.01,19.01,0,0,0,0,0.01,0.01,0,0.19,0.19,0,4,4,0
