C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/08/01,04:05:30,0000000297561122,,0000000297561116
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/07/31 04:05:00",1,NSW1,0,52.6,0,52.6,0,0,6933.53,6.96191,5554.2,0,-1379.33,0,,,84,,,,,,,,12,,,,,,,,12,,,,,,,,389.63,,,,,,,,262.8,,,,,,,,229.6,,,,,,-2.0202,10782.547,0,6978.3457,6984.91,,37.5,,,,44.88,,,,,,,,,,,,,,,,,,,3.49,3.49,0,10,10,0,14.6,14.6,0,24.97,24.97,0,0.02,0.02,0,0.03,0.03,0,0.43,0.43,0,10,10,0
D,DREGION,,2,"2018/07/31 04:05:00",1,QLD1,0,50.72996,0,50.72996,0,0,5217.7,-9.77148,5483.92,0,266.23,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,91,,,,,,,,63,,,,,,0,9849.96811,240,5229.2002,5218.92,,6,,,,83.12,,,,,,,,,,,,,,,,,,,3.49,3.49,0,10,10,0,14.6,14.6,0,24.97,24.97,0,0.02,0.02,0,0.03,0.03,0,0.43,0.43,0,10,10,0
D,DREGION,,2,"2018/07/31 04:05:00",1,SA1,0,14.63167,0,14.63167,0,0,1112.34,5.42992,1353.49,0,241.15,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2892.344,80,1124.97644,1115.15,,26.5,,,,0,,,,,,,,,,,,,,,,,,,3.49,3.49,0,10,10,0,14.6,14.6,0,24.97,24.97,0,0.02,0.02,0,0.03,0.03,0,0.43,0.43,0,10,10,0
D,DREGION,,2,"2018/07/31 04:05:00",1,TAS1,0,10.47,0,10.47,0,0,1078.47,0.93057,1524.11,0,445.64,0,,,103.78,,,,,,,,143.7,,,,,,,,22.8,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,0,2463.769,0,1090.27075,1095.85,,50,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,6.26526,6.26526,0,14.6,14.6,0,24.97,24.97,0,0.02,0.02,0,0.03,0.03,0,0.43,0.43,0,8.9,8.9,0
D,DREGION,,2,"2018/07/31 04:05:00",1,VIC1,0,1.32702,0,1.32702,0,0,4094.28,-11.58594,4630.89,0,536.61,0,,,70.25,,,,,,,,15,,,,,,,,15,,,,,,,,74,,,,,,,,67,,,,,,,,84.2,,,,,,0,8592.46889,0,4160.51807,4131.78,,0,,,,2,,,,,,,,,,,,,,,,,,,3.49,3.49,0,10,10,0,14.6,14.6,0,24.97,24.97,0,0.02,0.02,0,0.03,0.03,0,0.43,0.43,0,10,10,0
D,DREGION,,2,"2018/07/31 04:05:00",1,NSW1,1,52.6,0,52.6,0,0,6933.53,6.96191,5549.61,0,-1383.92,0,,,84,,,,,,,,12,,,,,,,,12,,,,,,,,395.2,,,,,,,,276.02,,,,,,,,228.02,,,,,,-2.0202,10782.547,0,6978.3457,6986.72,,59.07,,,,47.88,,,,,,,,,,,,,,,,,,,2.8,2.8,0,14.75,14.75,0,14.6,14.6,0,23.02,23.02,0,0.02,0.02,0,0.03,0.03,0,0.43,0.43,0,18.4,18.4,0
D,DREGION,,2,"2018/07/31 04:05:00",1,QLD1,1,50.75498,0,50.75498,0,0,5217.7,-9.77148,5467.8,0,250.11,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,29,,,,,,,,63.35,,,,,,,,42.35,,,,,,0,9849.96811,240,5229.2002,5218.74,,16.93,,,,78.12,,,,,,,,,,,,,,,,,,,2.8,2.8,0,14.75,14.75,0,14.6,14.6,0,23.02,23.02,0,0.02,0.02,0,0.03,0.03,0,0.43,0.43,0,18.4,18.4,0
D,DREGION,,2,"2018/07/31 04:05:00",1,SA1,1,7.1621,0,7.1621,0,0,1112.34,5.42992,1493.49,0,381.15,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2892.344,80,1124.97644,1125.19,,40,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,14.75,14.75,0,14.6,14.6,0,23.02,23.02,0,0.02,0.02,0,0.03,0.03,0,0.43,0.43,0,18.4,18.4,0
D,DREGION,,2,"2018/07/31 04:05:00",1,TAS1,1,7.9966,0,7.9966,0,0,1078.47,0.93057,1465.97,0,387.49,0,,,102.41,,,,,,,,144.17,,,,,,,,22.8,,,,,,,,0,,,,,,,,0,,,,,,,,25,,,,,,0,2463.769,0,1090.27075,1091.57,,0,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,14.75,14.75,0,14.6,14.6,0,23.02,23.02,0,0.02,0.02,0,0.03,0.03,0,0.43,0.43,0,18.4,18.4,0
D,DREGION,,2,"2018/07/31 04:05:00",1,VIC1,1,25.39838,0,25.39838,0,0,4094.28,-11.58594,4598.21,0,503.93,0,,,71.63,,,,,,,,15,,,,,,,,15,,,,,,,,74,,,,,,,,82,,,,,,,,82,,,,,,0,8592.46889,0,4160.51807,4152.84,,4,,,,4,,,,,,,,,,,,,,,,,,,2.8,2.8,0,14.75,14.75,0,14.6,14.6,0,23.02,23.02,0,0.02,0.02,0,0.03,0.03,0,0.43,0.43,0,18.4,18.4,0
