C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/07/31,04:05:33,0000000297526619,,0000000297526613
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/07/30 04:05:00",1,NSW1,0,48,0,48,0,0,6380.05,13.08691,5239.36,40,-1180.69,0,,,101.52,,,,,,,,12,,,,,,,,12,,,,,,,,377.95,,,,,,,,278,,,,,,,,232.73,,,,,,16.36863,11437.927,40,6433.04248,6461.24,,46,,,,46,,,,,,,,,,,,,,,,,,,4.6,4.6,0,10,10,0,14.6,14.6,0,14.78935,14.78935,0,0.02,0.02,0,0.03,0.03,0,0.45,0.45,0,10,10,0
D,DREGION,,2,"2018/07/30 04:05:00",1,QLD1,0,47.4744,0,47.4744,0,0,5036.09,-9.41797,5400.51,240,124.42,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,19,,,,,,,,79,,,,,,,,51,,,,,,1.33532,9722.05652,240,5286.8291,5276.43,,0,,,,38.4,,,,,,,,,,,,,,,,,,,4.6,4.6,0,10,10,0,14.6,14.6,0,14.78935,14.78935,0,0.02,0.02,0,0.03,0.03,0,0.45,0.45,0,10,10,0
D,DREGION,,2,"2018/07/30 04:05:00",1,SA1,0,35.6243,0,35.6243,0,0,1105.59,-7.0879,1266.52,0,160.93,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-9.3066,2777.516,0,1129.68262,1115.4,,30.43,,,,10,,,,,,,,,,,,,,,,,,,4.6,4.6,0,10,10,0,14.6,14.6,0,14.78935,14.78935,0,0.02,0.02,0,0.03,0.03,0,0.45,0.45,0,10,10,0
D,DREGION,,2,"2018/07/30 04:05:00",1,TAS1,0,3.94,0,3.94,0,0,1065.3,0.74597,1505.46,0,440.16,0,,,28.19,,,,,,,,144.34,,,,,,,,29.14,,,,,,,,20,,,,,,,,4.21,,,,,,,,4.21,,,,,,3.46178,2469.534,0,1077.37708,1082.26,,43.57,,,,31.6,,,,,,,,,,,,,,,,,,,0.49,0.49,0,1.8,1.8,0,8.76065,8.76065,0,8.95,8.95,0,0.02,0.02,0,0.03,0.03,0,0.45,0.45,0,10,10,0
D,DREGION,,2,"2018/07/30 04:05:00",1,VIC1,0,10.24,0,10.24,0,0,4078.47,-2.42773,4647.76,0,569.29,0,,,124.72,,,,,,,,15,,,,,,,,15,,,,,,,,84,,,,,,,,67.06,,,,,,,,96.33,,,,,,26.70469,8708.29696,0,4095.20483,4124.26,,0,,,,4,,,,,,,,,,,,,,,,,,,4.6,4.6,0,10,10,0,14.6,14.6,0,14.78935,14.78935,0,0.02,0.02,0,0.03,0.03,0,0.45,0.45,0,10,10,0
D,DREGION,,2,"2018/07/30 04:10:00",1,NSW1,0,48.02021,0,48.02021,0,0,6346.54,5.49512,5255.56,40,-1130.98,0,,,87.37,,,,,,,,12,,,,,,,,12,,,,,,,,377,,,,,,,,278,,,,,,,,244,,,,,,22.73563,11426.049,40,6396.20605,6423.38,,47,,,,48.43,,,,,,,,,,,,,,,,,,,4.9,4.9,0,10.01,10.01,0,14.5,14.5,0,14.9,14.9,0,0.02,0.02,0,0.03,0.03,0,0.45,0.45,0,10.0139,10.0139,0
D,DREGION,,2,"2018/07/30 04:10:00",1,QLD1,0,47.80021,0,47.80021,0,0,5041.2,-3.92505,5386.06,240,104.86,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,19,,,,,,,,55,,,,,,,,27,,,,,,0,9722.05652,240,5288.49805,5281.49,,0,,,,30,,,,,,,,,,,,,,,,,,,4.9,4.9,0,10.01,10.01,0,14.5,14.5,0,14.9,14.9,0,0.02,0.02,0,0.03,0.03,0,0.45,0.45,0,10.0139,10.0139,0
D,DREGION,,2,"2018/07/30 04:10:00",1,SA1,0,36.24484,0,36.24484,0,0,1113.44,0.14769,1266.68,0,153.24,0,,,40,,,,,,,,18.61,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-9.54194,2777.681,0,1136.90784,1121.67,,39.85,,,,10,,,,,,,,,,,,,,,,,,,4.9,4.9,0,10.01,10.01,0,14.5,14.5,0,14.9,14.9,0,0.02,0.02,0,0.03,0.03,0,0.45,0.45,0,10.0139,10.0139,0
D,DREGION,,2,"2018/07/30 04:10:00",1,TAS1,0,3.9261,0,3.9261,0,0,1078.8,1.16702,1512.46,0,433.65,0,,,28.19,,,,,,,,148.17,,,,,,,,28.98,,,,,,,,20,,,,,,,,10,,,,,,,,10,,,,,,9.84211,2470.307,0,1084.89563,1095.26,,33.15,,,,37.57,,,,,,,,,,,,,,,,,,,0.77733,0.77733,0,1.8,1.8,0,8.55,8.55,0,8.95,8.95,0,0.02,0.02,0,0.03,0.03,0,0.45,0.45,0,10.0139,10.0139,0
D,DREGION,,2,"2018/07/30 04:10:00",1,VIC1,0,10.24,0,10.24,0,0,4090.94,1.77393,4632.46,0,541.53,0,,,142.46,,,,,,,,15,,,,,,,,15,,,,,,,,83.55,,,,,,,,83.73,,,,,,,,101.73,,,,,,0,8694.50703,0,4132.60303,4131.41,,0,,,,4,,,,,,,,,,,,,,,,,,,4.9,4.9,0,10.01,10.01,0,14.5,14.5,0,14.9,14.9,0,0.02,0.02,0,0.03,0.03,0,0.45,0.45,0,10.0139,10.0139,0
