,battery_bid_fcas_power,battery_bid_fcas_price,battery_bid_fcas_type,fcas_cleared_power,battery_bid_energy_power_gen,battery_bid_energy_power_load,battery_bid_energy_price,battery_bid_energy_type,fcas_clearing_price,energy_price,raise_demand,raise_price,soe,timestamp
565,0.0,91.36,gen,-0.00032568188334857834,-0.0002818104830453194,0,103.25,gen,70.0,103.25,91.36,21.50231,0.0002818104830453194,2018-06-12 23:00:00
566,0.0,91.0,gen,-0.00030370427992837135,0,0.0,99.32,load,70.0,99.32,91.0,18.99,0,2018-06-12 23:30:00
567,0.0,71.0,gen,0.0002088714325678512,0,0.0,87.11,load,70.0,87.11,71.0,10.99,0,2018-06-13
568,0.0,48.64,gen,0.00011038729698010187,-0.0002088714325678512,0,82.45,gen,63.0,82.45,48.64,16.197039999999998,0.0002088714325678512,2018-06-13 00:30:00
569,0.0,41.0,gen,-3.6571874664446244e-05,-0.00011038729698010187,0,78.27,gen,63.0,78.27,41.0,14.49,0.00011038729698010187,2018-06-13 01:00:00
570,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,61.63,load,63.0,61.63,41.0,20.0,0,2018-06-13 01:30:00
571,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,54.24,load,63.0,54.24,41.0,23.0,0,2018-06-13 02:00:00
572,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,51.24,load,63.0,51.24,41.0,23.0,0,2018-06-13 02:30:00
573,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,49.69,load,63.0,49.69,41.0,30.0,0,2018-06-13 03:00:00
574,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,28.7,load,63.0,28.7,41.0,23.0,0,2018-06-13 03:30:00
575,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,25.57,load,63.0,25.57,41.0,18.89,299.99996342812534,2018-06-13 04:00:00
576,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,36.38,load,63.0,36.38,41.0,23.0,599.9999268562507,2018-06-13 04:30:00
577,0.0,41.0,gen,-3.6571874664446244e-05,0,129.00010971562392,38.71,load,63.0,38.71,41.0,23.0,899.9998902843761,2018-06-13 05:00:00
578,0.0,41.0,gen,-3.6571874664446244e-05,0,3.6571874716173625e-05,45.71,load,63.0,45.71,41.0,20.030089999999998,1028.9999634281253,2018-06-13 05:30:00
579,0.0,41.0,gen,-3.6571874664446244e-05,0,3.6571874716173625e-05,49.44,load,63.0,49.44,41.0,18.99,1028.9999634281253,2018-06-13 06:00:00
580,0.0,41.0,gen,-3.6571874664446244e-05,0,3.6571874716173625e-05,71.25,load,63.0,71.25,41.0,23.0,1028.9999634281253,2018-06-13 06:30:00
581,0.0,75.03,gen,-0.0003159021091279098,-299.9999634281253,0,92.24,gen,70.0,92.24,75.03,30.0,1028.9999634281253,2018-06-13 07:00:00
582,0.0,61.41,gen,-0.00025409626134846803,0,300.0,86.65,load,70.0,86.65,61.41,30.0,728.9996840978908,2018-06-13 07:30:00
583,0.0,77.66,gen,-0.000249188293302689,-300.0,0,100.43,gen,70.0,100.43,77.66,20.0,1028.9994300016294,2018-06-13 08:00:00
584,0.0,73.66,gen,-0.00031318703730974214,-300.0,0,99.91,gen,70.0,99.91,73.66,26.4176,728.9991808133361,2018-06-13 08:30:00
585,0.0,83.11,gen,0.0002908241410084168,-128.99886762629882,0,96.91,gen,70.0,96.91,83.11,20.0,428.9988676262988,2018-06-13 09:00:00
586,0.0,95.05,gen,0.00031664378151653673,-300.0,0,106.29,gen,70.0,106.29,95.05,20.0,300.000290824141,2018-06-13 09:30:00
587,0.0,71.0,gen,0.0002088714325678512,-0.0006074679225207547,0,91.75,gen,70.0,91.75,71.0,19.74438,0.0006074679225207547,2018-06-13 10:00:00
588,0.0,41.0,gen,-3.6571874664446244e-05,-0.00020887143256785123,0,80.86,gen,63.0,80.86,41.0,13.419970000000001,0.00020887143256785123,2018-06-13 10:30:00
589,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,69.1,load,63.0,69.1,41.0,17.5,0,2018-06-13 11:00:00
590,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,68.02,load,63.0,68.02,41.0,18.99,0,2018-06-13 11:30:00
591,0.0,41.0,gen,-3.6571874664446244e-05,0,129.0,64.69,load,63.0,64.69,41.0,17.5,0,2018-06-13 12:00:00
592,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,62.37,load,63.0,62.37,41.0,20.0,128.99996342812534,2018-06-13 12:30:00
593,0.0,48.09,gen,0.00010083952282293643,0,300.0,61.63,load,63.0,61.63,48.09,20.0,428.9999268562507,2018-06-13 13:00:00
594,0.0,53.0,gen,-0.00014965391162301536,0,299.9999723042265,60.73,load,63.0,60.73,53.0,18.99,729.0000276957735,2018-06-13 13:30:00
595,0.0,56.0,gen,-0.00018602989657567605,0,0.00014965391164878383,66.05,load,63.0,66.05,56.0,20.0,1028.9998503460884,2018-06-13 14:00:00
596,0.0,59.33,gen,0.00019348343715572117,0,0.0001860298966676055,73.6,load,63.0,73.6,59.33,20.0,1028.9998139701033,2018-06-13 14:30:00
597,0.0,60.58,gen,3.0573682980793557e-06,-300.0,0,74.14,gen,63.0,74.14,60.58,20.0,1029,2018-06-13 15:00:00
598,0.0,58.19,gen,0.00022711544257923317,0,299.9999969426317,73.81,load,63.0,73.81,58.19,25.17987,729.0000030573683,2018-06-13 15:30:00
599,0.0,91.0,gen,-0.00030370427992837135,-300.0,0,105.19,gen,70.0,105.19,91.0,30.0,1029,2018-06-13 16:00:00
600,0.0,85.98,gen,-0.0003214766537013231,0,300.0,96.73,load,70.0,96.73,85.98,28.26554,728.99969629572,2018-06-13 16:30:00
601,0.0,92.05,gen,-0.0003534864211409114,-300.0,0,134.47,gen,70.0,134.47,92.05,30.0,1028.9993748190664,2018-06-13 17:00:00
602,0.0,99.2,gen,-0.0003639760790644102,-300.0,0,119.08,gen,70.0,119.08,99.2,92.67339,728.9990213326453,2018-06-13 17:30:00
603,0.0,70.09,gen,-0.000238721571688108,-300.0,0,180.82,gen,70.0,180.82,70.09,100.0,428.9986573565662,2018-06-13 18:00:00
604,0.0,88.73,gen,-4.4621749128537806e-05,-128.9984186349945,0,113.25,gen,70.0,113.25,88.73,28.09378,128.9984186349945,2018-06-13 18:30:00
605,0.0,95.56,gen,0.0002485753695272841,0,0.0,111.17,load,70.0,111.17,95.56,24.97,0,2018-06-13 19:00:00
606,0.0,88.63,gen,-4.851749684950714e-05,-0.0002485753695272841,0,110.28,gen,70.0,110.28,88.63,24.97,0.0002485753695272841,2018-06-13 19:30:00
607,0.0,101.0,gen,-0.00022808513603467693,0,300.0,108.24,load,70.0,108.24,101.0,30.0,0,2018-06-13 20:00:00
608,0.0,90.66,gen,-0.00027989011745881056,-299.99977191486397,0,125.98,gen,70.0,125.98,90.66,23.0,299.99977191486397,2018-06-13 20:30:00
609,0.0,96.41,gen,-0.0004206881703243602,0,300.0,101.78,load,70.0,101.78,96.41,28.96902,0,2018-06-13 21:00:00
610,0.0,89.47,gen,-0.00034286940948664244,-299.9995793118297,0,102.86,gen,70.0,102.86,89.47,23.0,299.9995793118297,2018-06-13 21:30:00
611,0.0,51.68,gen,-0.00016444779166388803,0,300.0,85.48,load,63.0,85.48,51.68,20.0,0,2018-06-13 22:00:00
612,0.0,86.96,gen,-0.00010616778985150538,-299.9998355522083,0,100.7,gen,70.0,100.7,86.96,20.0,299.9998355522083,2018-06-13 22:30:00
613,0.0,64.52,gen,-0.00021253408111644658,0,0.0,85.25,load,70.0,85.25,64.52,20.0,0,2018-06-13 23:00:00
614,0.0,43.3,gen,0.00016986183538923467,0,300.0,76.43,load,63.0,76.43,43.3,20.0,0,2018-06-13 23:30:00
615,0.0,51.0,gen,-0.00015935651311985066,-300.0,0,77.88,gen,63.0,77.88,51.0,18.99,300.0001698618354,2018-06-14
616,0.0,41.0,gen,-3.6571874664446244e-05,-1.0505322279641405e-05,0,68.02,gen,63.0,68.02,41.0,20.0,1.0505322279641405e-05,2018-06-14 00:30:00
617,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,55.86,load,63.0,55.86,41.0,20.0,0,2018-06-14 01:00:00
618,0.0,41.0,gen,-3.6571874664446244e-05,-299.99996342812534,0,56.96,gen,63.0,56.96,41.0,18.99,299.99996342812534,2018-06-14 01:30:00
619,0.0,41.0,gen,-3.6571874664446244e-05,0,300.00000000000006,37.41,load,63.0,37.41,41.0,25.81,0,2018-06-14 02:00:00
620,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,34.85,load,63.0,34.85,41.0,25.14815,299.9999634281254,2018-06-14 02:30:00
621,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,29.61,load,63.0,29.61,41.0,27.81,599.9999268562508,2018-06-14 03:00:00
622,0.0,41.0,gen,-3.6571874664446244e-05,0,129.00010971562392,40.08,load,63.0,40.08,41.0,27.81,899.9998902843761,2018-06-14 03:30:00
623,0.0,41.0,gen,-3.6571874664446244e-05,0,3.6571874716173625e-05,42.22,load,63.0,42.22,41.0,28.98,1028.9999634281253,2018-06-14 04:00:00
624,0.0,41.0,gen,-3.6571874664446244e-05,0,3.6571874716173625e-05,46.07,load,63.0,46.07,41.0,23.98,1028.9999634281253,2018-06-14 04:30:00
625,0.0,41.0,gen,-3.6571874664446244e-05,0,3.6571874716173625e-05,47.04,load,63.0,47.04,41.0,25.81,1028.9999634281253,2018-06-14 05:00:00
626,0.0,41.0,gen,-3.6571874664446244e-05,-299.9999634281253,0,58.22,gen,63.0,58.22,41.0,28.49,1028.9999634281253,2018-06-14 05:30:00
627,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,31.69,load,63.0,31.69,41.0,23.0,728.9999634281253,2018-06-14 06:00:00
628,0.0,92.57,gen,-0.0003661264960731304,-300.0,0,93.77,gen,70.0,93.77,92.57,30.0,1028.9999268562506,2018-06-14 06:30:00
629,0.0,101.0,gen,-0.00022808513603467693,-300.0,0,133.31,gen,70.0,133.31,101.0,30.0,728.9995607297544,2018-06-14 07:00:00
630,128.99933264461833,101.0,gen,0.0003110712251634972,0,300.0,85.89,load,70.0,85.89,101.0,28.56383,428.9993326446184,2018-06-14 07:30:00
631,128.9996437158436,101.0,gen,0.0003110712251634972,-300.0,0,172.12,gen,70.0,172.12,101.0,28.98,728.9996437158436,2018-06-14 08:00:00
632,128.99995478706876,101.0,gen,0.0003110712251634972,-300.0,0,103.81,gen,70.0,103.81,101.0,20.0,428.99995478706876,2018-06-14 08:30:00
633,0.0,95.87,gen,-0.00016834222873560802,-129.00026585829391,0,90.82,gen,70.0,90.82,95.87,20.0,129.00026585829391,2018-06-14 09:00:00
634,0.0,91.71,gen,-0.00034146132017655025,0,0.0,89.16,load,70.0,89.16,91.71,20.0,0,2018-06-14 09:30:00
635,0.0,78.42,gen,-0.00022529706688808167,0,0.0,73.84,load,70.0,73.84,78.42,10.884780000000001,0,2018-06-14 10:00:00
636,0.0,65.56,gen,-0.0001946854202329017,0,0.0,65.93,load,70.0,65.93,65.56,9.79,0,2018-06-14 10:30:00
637,0.0,41.0,gen,-3.6571874664446244e-05,0,300.00000000000006,64.63,load,63.0,64.63,41.0,16.46647,0,2018-06-14 11:00:00
638,0.0,41.0,gen,-3.6571874664446244e-05,-299.9999634281254,0,66.04,gen,63.0,66.04,41.0,20.0,299.9999634281254,2018-06-14 11:30:00
639,0.0,41.0,gen,-3.6571874664446244e-05,0,300.00000000000006,61.19,load,63.0,61.19,41.0,10.99,0,2018-06-14 12:00:00
640,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,63.02,load,63.0,63.02,41.0,18.99,299.9999634281254,2018-06-14 12:30:00
641,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,54.84,load,63.0,54.84,41.0,20.0,599.9999268562508,2018-06-14 13:00:00
642,0.0,41.0,gen,-3.6571874664446244e-05,0,129.00010971562392,65.57,load,63.0,65.57,41.0,20.0,899.9998902843761,2018-06-14 13:30:00
643,0.0,41.0,gen,-3.6571874664446244e-05,-299.99997805687684,0,67.15,gen,63.0,67.15,41.0,12.079889999999999,1028.9999634281253,2018-06-14 14:00:00
644,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,67.14,load,63.0,67.14,41.0,18.89,728.9999487993738,2018-06-14 14:30:00
645,0.0,41.0,gen,-3.6571874664446244e-05,-299.9999473365088,0,69.14,gen,63.0,69.14,41.0,20.0,1028.9999122274992,2018-06-14 15:00:00
646,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,68.82,load,63.0,68.82,41.0,18.99,728.9999283191157,2018-06-14 15:30:00
647,0.0,71.0,gen,0.0002088714325678512,0,0.00010825275899151166,72.26,load,70.0,72.26,71.0,24.99,1028.999891747241,2018-06-14 16:00:00
648,200.0,86.76,gen,0.0001766449553031808,0,200.0,75.38,load,70.0,75.38,86.76,26.9675,1029,2018-06-14 16:30:00
649,129.0,93.56,gen,-5.105870313688071e-05,-300.0,0,85.98,gen,70.0,85.98,93.56,23.0,1029,2018-06-14 17:00:00
650,0.0,90.51,gen,-0.0002697900763891178,-300.0,0,89.98,gen,70.0,89.98,90.51,20.0,728.9999489412969,2018-06-14 17:30:00
651,0.0,81.28,gen,-0.00015170861073778667,-300.0,0,115.55,gen,70.0,115.55,81.28,22.395789999999998,428.9996791512205,2018-06-14 18:00:00
652,0.0,71.04,gen,0.00020249866956133998,-128.99952744260975,0,82.45,gen,70.0,82.45,71.04,26.94694,128.99952744260975,2018-06-14 18:30:00
653,0.0,72.36,gen,-0.00030007758080124173,0,99.99979750133045,80.14,load,70.0,80.14,72.36,20.0,0.00020249866955168727,2018-06-14 19:00:00
654,0.0,77.42,gen,-0.00024166569854410663,0,300.0,70.47,load,70.0,70.47,77.42,17.26839,99.9996999224192,2018-06-14 19:30:00
655,200.0,94.74,gen,-4.530069341015381e-05,0,300.0,75.86,load,70.0,75.86,94.74,20.0,399.9994582567207,2018-06-14 20:00:00
656,200.0,100.12,gen,0.0003008608670048948,-300.0,0,81.12,gen,70.0,81.12,100.12,20.0,699.9994129560273,2018-06-14 20:30:00
657,0.0,82.04,gen,-0.00015579425329481758,-300.0,0,79.09,gen,70.0,79.09,82.04,20.0,399.9997138168943,2018-06-14 21:00:00
658,0.0,72.67,gen,-0.0003041448244592924,0,300.0,66.65,load,70.0,66.65,72.67,12.93212,99.999558022641,2018-06-14 21:30:00
659,0.0,71.0,gen,0.0002088714325678512,0,300.0,67.07,load,70.0,67.07,71.0,16.80669,399.99925387781656,2018-06-14 22:00:00
660,200.0,90.02,gen,2.2282292346596998e-05,-300.0,0,85.27,gen,70.0,85.27,90.02,20.0,699.9994627492491,2018-06-14 22:30:00
661,0.0,72.12,gen,-0.0002986854894618527,0,200.00051496845856,68.29,load,70.0,68.29,72.12,12.416780000000001,399.99948503154144,2018-06-14 23:00:00
662,0.0,42.0,gen,9.963721806030146e-05,-300.0,0,76.93,gen,63.0,76.93,42.0,20.0,599.9997013145105,2018-06-14 23:30:00
663,0.0,49.59,gen,0.00013300564413456088,-299.99980095172856,0,76.45,gen,63.0,76.45,49.59,17.43,299.99980095172856,2018-06-15
664,0.0,41.0,gen,-3.6571874664446244e-05,-0.00013300564415885674,0,66.86,gen,63.0,66.86,41.0,20.0,0.00013300564415885674,2018-06-15 00:30:00
665,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,55.98,load,63.0,55.98,41.0,20.0,0,2018-06-15 01:00:00
666,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,48.38,load,63.0,48.38,41.0,9.79,0,2018-06-15 01:30:00
667,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,45.23,load,63.0,45.23,41.0,9.99,0,2018-06-15 02:00:00
668,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,42.83,load,63.0,42.83,41.0,9.99,0,2018-06-15 02:30:00
669,-5.684341886080802e-14,41.0,gen,-3.6571874655634764e-05,0,300.0,32.79,load,63.0,32.79,41.0,4.99,0,2018-06-15 03:00:00
670,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,32.77,load,63.0,32.77,41.0,9.99,299.99996342812534,2018-06-15 03:30:00
671,200.0,41.0,gen,-9.999650547903052,0,300.0,33.84,load,41.0,33.84,41.0,9.79,599.9999268562507,2018-06-15 04:00:00
672,200.0,41.0,gen,-9.999650547903052,0,138.99972369165243,33.34,load,41.0,33.34,41.0,23.0,890.0002763083476,2018-06-15 04:30:00
673,200.0,41.0,gen,-9.999650547903052,0,209.99965054790323,22.32,load,41.0,22.32,41.0,14.6,1019.000349452097,2018-06-15 05:00:00
674,200.0,41.0,gen,-9.999650547903052,0,200.0,31.62,load,41.0,31.62,41.0,21.89859,1029,2018-06-15 05:30:00
675,0.0,41.0,gen,-3.6571874664446244e-05,0,0.0,46.22,load,63.0,46.22,41.0,20.122729999999997,1029,2018-06-15 06:00:00
676,0.0,45.71,gen,4.250953490977571e-05,0,3.6571874716173625e-05,74.75,load,63.0,74.75,45.71,20.0,1028.9999634281253,2018-06-15 06:30:00
677,0.0,72.0,gen,-0.00029881020620419667,-300.0,0,138.25,gen,70.0,138.25,72.0,23.0,1029,2018-06-15 07:00:00
678,0.0,98.32,gen,-0.0002846804457734353,0,71.00029881020623,89.47,load,70.0,89.47,98.32,30.0,728.9997011897938,2018-06-15 07:30:00
679,199.99971531955418,101.0,gen,0.0003110712251634972,-300.0,0,119.45,gen,70.0,119.45,101.0,30.0,799.9997153195542,2018-06-15 08:00:00
680,200.0,96.83,gen,-0.00018164988532323994,-300.0,0,108.68,gen,70.0,108.68,96.83,20.42995,500.00002639077934,2018-06-15 08:30:00
681,199.999844740894,101.0,gen,0.0003110712251634972,-0.0,0,85.83,gen,70.0,85.83,101.0,20.0,199.999844740894,2018-06-15 09:00:00
682,0.0,75.34,gen,-0.0001555727266812168,-200.00015581211915,0,85.74,gen,70.0,85.74,75.34,20.0,200.00015581211915,2018-06-15 09:30:00
683,0.0,42.0,gen,9.963721806030146e-05,0,0.0,69.88,load,63.0,69.88,42.0,20.0,0,2018-06-15 10:00:00
684,0.0,41.0,gen,-3.6571874664446244e-05,0,299.99990036278194,67.59,load,63.0,67.59,41.0,23.0,9.963721806030146e-05,2018-06-15 10:30:00
685,0.0,41.0,gen,-3.6571874664446244e-05,-299.99996342812534,0,80.51,gen,63.0,80.51,41.0,20.0,299.99996342812534,2018-06-15 11:00:00
686,0.0,41.0,gen,-3.6571874664446244e-05,0,300.00000000000006,64.67,load,63.0,64.67,41.0,19.95,0,2018-06-15 11:30:00
687,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,64.55,load,63.0,64.55,41.0,19.95,299.9999634281254,2018-06-15 12:00:00
688,0.0,48.52,gen,0.00010704253011417987,0,300.0,64.33,load,63.0,64.33,48.52,20.0,599.9999268562508,2018-06-15 12:30:00
689,0.0,42.0,gen,9.963721806030146e-05,-300.0,0,67.15,gen,63.0,67.15,42.0,24.97,900.0000338987809,2018-06-15 13:00:00
690,0.0,41.0,gen,-3.6571874664446244e-05,-300.0,0,68.64,gen,63.0,68.64,41.0,20.0,600.0001335359989,2018-06-15 13:30:00
691,0.0,41.67,gen,-7.557817020247885e-05,-300.0,0,64.71,gen,63.0,64.71,41.67,20.0,300.0000969641242,2018-06-15 14:00:00
692,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,62.29,load,63.0,62.29,41.0,20.0,2.138595402811916e-05,2018-06-15 14:30:00
693,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,62.56,load,63.0,62.56,41.0,20.0,299.99998481407937,2018-06-15 15:00:00
694,0.0,41.0,gen,-3.6571874664446244e-05,0,129.0000517577953,62.69,load,63.0,62.69,41.0,20.59,599.9999482422047,2018-06-15 15:30:00
695,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,62.22,load,63.0,62.22,41.0,20.59,728.9999634281253,2018-06-15 16:00:00
696,0.0,41.0,gen,-3.6571874664446244e-05,0,7.314374943234725e-05,66.44,load,63.0,66.44,41.0,20.11,1028.9999268562506,2018-06-15 16:30:00
697,200.00000000000023,94.67,gen,-4.5568383481173826e-05,0,200.00003657187494,83.47,load,70.0,83.47,94.67,29.20331,1028.9999634281253,2018-06-15 17:00:00
698,200.0,97.48,gen,-0.00017119400688619794,0,0.0,86.28,load,70.0,86.28,97.48,20.0,1029,2018-06-15 17:30:00
699,0.0,72.99,gen,-0.0003101961736322276,-300.0,0,113.87,gen,70.0,113.87,72.99,30.0,1028.999828805993,2018-06-15 18:00:00
700,200.0,101.0,gen,0.0003110712251634972,-300.0,0,89.0,gen,70.0,89.0,101.0,30.0,728.9995186098195,2018-06-15 18:30:00
701,200.0,101.0,gen,0.0003110712251634972,0,100.00017031895538,84.57,load,70.0,84.57,101.0,27.35537,428.9998296810446,2018-06-15 19:00:00
702,0.0,83.5,gen,0.0002581079162762599,0,199.99968892877484,75.99,load,70.0,75.99,83.5,20.0,529.0003110712252,2018-06-15 19:30:00
703,0.0002581079161245725,81.58,gen,-0.0002808262931914691,0,300.0,72.82,load,70.0,72.82,81.58,20.0,729.0002581079162,2018-06-15 20:00:00
704,200.0,95.15,gen,-0.0002874548767177043,0,200.00002271837707,83.99,load,70.0,83.99,95.15,20.0,1028.9999772816232,2018-06-15 20:30:00
705,200.0,100.63,gen,0.00031250528787227027,-129.0,0,85.42,gen,70.0,85.42,100.63,23.0,1029,2018-06-15 21:00:00
706,200.0,96.01,gen,-0.00019062471837865067,-300.0,0,87.51,gen,70.0,87.51,96.01,23.0,900.0003125052879,2018-06-15 21:30:00
707,0.0,87.39,gen,8.99084042078528e-05,0,300.0,78.3,load,70.0,78.3,87.39,20.0,600.0001218805695,2018-06-15 22:00:00
708,200.0,101.0,gen,0.0003110712251634972,-300.0,0,90.34,gen,70.0,90.34,101.0,20.0,900.0002117889737,2018-06-15 22:30:00
709,200.0,96.21,gen,-0.00018858270304778857,0,0.0,79.75,load,70.0,79.75,96.21,20.0,600.0005228601989,2018-06-15 23:00:00
710,200.0,101.0,gen,0.0003110712251634972,0,300.0,75.88,load,70.0,75.88,101.0,20.0,600.0003342774959,2018-06-15 23:30:00
711,200.0,92.61,gen,1.9182103965314846e-05,-300.0,0,81.28,gen,70.0,81.28,92.61,20.0,900.000645348721,2018-06-16
712,200.0,73.94,gen,-0.0004931644955444617,-300.0,0,78.09,gen,70.0,78.09,73.94,18.99,600.000664530825,2018-06-16 00:30:00
713,0.0,41.86,gen,0.00014782994497019946,-300.0,0,63.43,gen,63.0,63.43,41.86,14.6,300.0001713663295,2018-06-16 01:00:00
714,0.0,41.0,gen,-3.6571874664446244e-05,0,299.99968080372554,50.9,load,63.0,50.9,41.0,20.0,0.0003191962744608645,2018-06-16 01:30:00
715,0.0,41.0,gen,-3.6571874664446244e-05,-299.99996342812534,0,57.57,gen,63.0,57.57,41.0,20.59,299.99996342812534,2018-06-16 02:00:00
716,0.0,41.0,gen,-3.6571874664446244e-05,0,129.0,47.14,load,63.0,47.14,41.0,20.0,0,2018-06-16 02:30:00
717,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,31.66,load,63.0,31.66,41.0,23.0,128.99996342812534,2018-06-16 03:00:00
718,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,26.46,load,63.0,26.46,41.0,23.0,428.9999268562507,2018-06-16 03:30:00
719,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,25.17,load,63.0,25.17,41.0,23.0,728.9998902843761,2018-06-16 04:00:00
720,0.0,41.0,gen,-3.6571874664446244e-05,-300.0,0,49.21,gen,63.0,49.21,41.0,23.0,1028.9998537125014,2018-06-16 04:30:00
721,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,33.03,load,63.0,33.03,41.0,23.0,728.9998171406266,2018-06-16 05:00:00
722,0.0,41.0,gen,-3.6571874664446244e-05,0,0.00021943124806966807,47.42,load,63.0,47.42,41.0,23.0,1028.999780568752,2018-06-16 05:30:00
723,0.0,41.0,gen,-3.6571874664446244e-05,0,3.6571874716173625e-05,52.59,load,63.0,52.59,41.0,20.0,1028.9999634281253,2018-06-16 06:00:00
724,0.0,41.0,gen,-3.6571874664446244e-05,0,3.6571874716173625e-05,68.47,load,63.0,68.47,41.0,14.49,1028.9999634281253,2018-06-16 06:30:00
725,0.0,49.33,gen,0.00014750539865805793,0,3.6571874716173625e-05,76.36,load,63.0,76.36,49.33,18.21238,1028.9999634281253,2018-06-16 07:00:00
726,0.0,56.0,gen,-0.00018602989657567605,0,0.0,78.52,load,63.0,78.52,56.0,20.0,1029,2018-06-16 07:30:00
727,0.0,71.0,gen,0.0002088714325678512,0,0.0001860298966676055,91.76,load,70.0,91.76,71.0,19.89167,1028.9998139701033,2018-06-16 08:00:00
728,0.0,84.81,gen,-0.0003708097589629056,-300.0,0,96.9,gen,70.0,96.9,84.81,20.0,1029,2018-06-16 08:30:00
729,0.0,80.14,gen,4.75357661394439e-05,-300.0,0,95.8,gen,70.0,95.8,80.14,22.00977,728.999629190241,2018-06-16 09:00:00
730,0.0,68.0,gen,-8.434343723498275e-05,-300.0,0,124.6,gen,70.0,124.6,68.0,20.0,428.9996767260071,2018-06-16 09:30:00
731,0.0,83.13,gen,0.0002886690660169115,-128.99959238256992,0,94.56,gen,70.0,94.56,83.13,22.188589999999998,128.99959238256992,2018-06-16 10:00:00
732,0.0,71.0,gen,0.0002088714325678512,0,299.9997113312118,81.81,load,70.0,81.81,71.0,15.851120000000002,0.00028866906600910625,2018-06-16 10:30:00
733,0.0,59.25,gen,0.00019527439311520963,-300.0,0,86.41,gen,63.0,86.41,59.25,9.0,300.00020887171036,2018-06-16 11:00:00
734,0.0,41.0,gen,-3.6571874664446244e-05,-0.00040414610344896573,0,68.5,gen,63.0,68.5,41.0,9.0,0.00040414610344896573,2018-06-16 11:30:00
735,0.0,41.0,gen,-3.6571874664446244e-05,0,300.00000000000006,64.25,load,63.0,64.25,41.0,9.0,0,2018-06-16 12:00:00
736,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,57.85,load,63.0,57.85,41.0,17.8,299.9999634281254,2018-06-16 12:30:00
737,0.0,41.0,gen,-3.6571874664446244e-05,0,300.0,56.24,load,63.0,56.24,41.0,9.79,599.9999268562508,2018-06-16 13:00:00
738,0.0,41.0,gen,-3.6571874664446244e-05,-300.0,0,69.08,gen,63.0,69.08,41.0,20.0,899.9998902843761,2018-06-16 13:30:00
739,0.0,50.35,gen,-9.701692588882219e-05,0,300.0,67.73,load,63.0,67.73,50.35,20.59,599.9998537125014,2018-06-16 14:00:00
740,0.0,46.6,gen,2.1228325694732462e-05,0,129.00024330442454,68.02,load,63.0,68.02,46.6,20.0,899.9997566955755,2018-06-16 14:30:00
741,0.0,71.0,gen,0.0002088714325678512,0,0.0,73.33,load,70.0,73.33,71.0,20.0,1029,2018-06-16 15:00:00
742,0.0,79.31,gen,-0.0002639995463853684,0,0.0,80.01,load,70.0,80.01,79.31,20.59,1029,2018-06-16 15:30:00
743,0.0,97.43,gen,0.0004399759901748759,0,0.0002639995464051026,89.81,load,70.0,89.81,97.43,20.59,1028.9997360004536,2018-06-16 16:00:00
744,0.0,100.55,gen,-0.00021871081237705785,-129.0,0,90.97,gen,70.0,90.97,100.55,30.0,1029,2018-06-16 16:30:00
745,0.0,95.01,gen,0.00029492504735622433,-300.0,0,116.69,gen,70.0,116.69,95.01,50.0,899.9997812891876,2018-06-16 17:00:00
746,0.0,90.5,gen,-0.00026912685910543757,-300.0,0,99.71,gen,70.0,99.71,90.5,30.0,600.0000762142349,2018-06-16 17:30:00
747,0.0,101.0,gen,-0.00022808513603467693,-299.9998070873758,0,91.75,gen,70.0,91.75,101.0,30.0,299.9998070873758,2018-06-16 18:00:00
