,battery_bid_fcas_power,battery_bid_fcas_price,battery_bid_fcas_type,battery_bid_energy_power_gen,battery_bid_energy_power_load,battery_bid_energy_price,battery_bid_energy_type,fcas_clearing_price,energy_price,raise_demand,raise_price,soe,timestamp
16,5.245728616233753e-07,45.0,gen,-1.5299277790250914e-07,0,85.15,gen,63.0,85.15,45.0,14.49,728.999979268341,2018-06-01 12:30:00
17,7.205693328914421e-07,45.06,gen,0,300.00002131445876,84.84,load,63.0,84.84,45.06,13.851220000000001,728.999962478181,2018-06-01 13:00:00
18,199.99999819747708,49.88,gen,-99.99999964294416,0,88.41,gen,49.88,88.41,49.88,14.49,1029,2018-06-01 13:30:00
19,199.99999987473637,55.54,gen,0,190.5614332932333,87.63,load,55.54,87.63,55.54,17.5,938.4385666397857,2018-06-01 14:00:00
20,199.9999992265482,56.44,gen,0,99.99999706866114,98.24,load,56.44,98.24,56.44,16.25275,1029,2018-06-01 14:30:00
21,199.9999999063048,63.28,gen,-100.00000015850428,0,98.71,gen,63.28,98.71,63.28,25.096020000000003,1029,2018-06-01 15:00:00
22,199.99999991494104,61.0,gen,0,198.8577149610925,91.98,load,61.0,91.98,61.0,14.9,930.1422850130848,2018-06-01 15:30:00
23,199.99999956233157,61.0,gen,-100.00000046135521,0,106.42,gen,61.0,106.42,61.0,30.0,1029,2018-06-01 16:00:00
24,199.99999992823604,61.0,gen,0,185.0008692470995,98.16,load,61.0,98.16,61.0,30.522540000000003,943.9991307374406,2018-06-01 16:30:00
25,3.9238636271966584e-07,60.33,gen,0,2.5505021846202703e-07,116.58,load,63.0,116.58,60.33,33.3057,1029,2018-06-01 17:00:00
26,9.413479112162038e-08,59.33,gen,-299.9999998039895,0,142.46,gen,63.0,142.46,59.33,66.67344,1028.9998625434812,2018-06-01 17:30:00
27,8.535019446967223e-07,58.86,gen,-300.0000006714224,0,319.69,gen,63.0,319.69,58.86,100.0,728.999766021306,2018-06-01 18:00:00
28,9.458111205525572e-08,59.0,gen,-299.9999998788332,0,148.45,gen,63.0,148.45,59.0,47.98115,428.99965136439647,2018-06-01 18:30:00
29,1.8111512831929392e-07,59.0,gen,-128.99954587851477,0,135.28,gen,63.0,135.28,59.0,35.66317,128.99954613709914,2018-06-01 19:00:00
30,4.219459305667587e-08,59.0,gen,0,299.9999998774422,124.63,load,63.0,124.63,59.0,33.67313,0,2018-06-01 19:30:00
31,1.7780496159270712e-08,59.75,gen,0,299.99999955254236,127.63,load,63.0,127.63,59.75,47.78005,299.9998945158832,2018-06-01 20:00:00
32,8.270674751612901e-07,57.63,gen,-300.00000010065037,0,275.28,gen,63.0,275.28,57.63,30.0,599.9999841696085,2018-06-01 20:30:00
33,8.676160658882108e-09,59.0,gen,0,299.9999999417551,126.18,load,63.0,126.18,59.0,30.0,300.0000069501285,2018-06-01 21:00:00
34,199.9999995180515,79.2,gen,0,299.99999959319877,121.22,load,70.0,121.22,79.2,25.96,599.9999015219461,2018-06-01 21:30:00
35,199.99999882750743,71.0,gen,0,228.99997788929176,123.32,load,70.0,123.32,71.0,13.84,900.000021584505,2018-06-01 22:00:00
36,199.99999913314068,81.0,gen,-300.0000000121158,0,157.98,gen,70.0,157.98,81.0,30.0,1029,2018-06-01 22:30:00
37,199.99999664126256,81.0,gen,0,299.9999999585811,119.39,load,70.0,119.39,81.0,30.0,728.9996767581575,2018-06-01 23:00:00
38,199.99999818129822,81.0,gen,-300.00000025171227,0,193.98,gen,70.0,193.98,81.0,30.0,1028.9993534870118,2018-06-01 23:30:00
39,3.59469951844073e-07,69.27,gen,-300.00000017783196,0,209.72,gen,70.0,209.72,69.27,11.99,728.999030005573,2018-06-02
40,2.7972763285466955e-07,64.33,gen,-128.99907887622703,0,143.89,gen,70.0,143.89,64.33,13.42004,428.9990788529636,2018-06-02 00:30:00
41,1.436418251849894e-07,61.0,gen,-300.0001054647831,0,159.21,gen,63.0,159.21,61.0,12.51,300.0001065963028,2018-06-02 01:00:00
42,2.0809994157591998e-07,60.95,gen,0,299.9999997606572,110.47,load,63.0,110.47,60.95,18.89,1.1653298978916125e-06,2018-06-02 01:30:00
43,1.5769993164774839e-07,41.0,gen,-300.0001279967982,0,129.55,gen,63.0,129.55,41.0,25.81,300.0001292929562,2018-06-02 02:00:00
44,5.144927468909029e-07,41.0,gen,0,128.99998805495733,79.7,load,63.0,79.7,41.0,27.81,1.9621520189988697e-05,2018-06-02 02:30:00
45,3.383300980674333e-08,41.0,gen,0,299.99999133948546,78.42,load,63.0,78.42,41.0,27.81,129.0000260910377,2018-06-02 03:00:00
46,1.329933144289587e-07,41.0,gen,0,299.99998232654707,73.18,load,63.0,73.18,41.0,28.98,429.00003572491875,2018-06-02 03:30:00
47,4.532464189106566e-07,41.0,gen,0,299.99996415694187,74.91,load,63.0,74.91,41.0,25.81,729.0000363706513,2018-06-02 04:00:00
48,4.065946046142659e-07,41.0,gen,-299.9999995409351,0,86.19,gen,63.0,86.19,41.0,28.5,1029,2018-06-02 04:30:00
49,1.0646549658469207e-07,41.0,gen,0,299.99998134223085,81.17,load,63.0,81.17,41.0,27.81,729.0000188466506,2018-06-02 05:00:00
50,8.599663694092226e-08,41.0,gen,-299.99999987708816,0,85.35,gen,63.0,85.35,41.0,25.99,1029,2018-06-02 05:30:00
51,3.731073435086994e-07,43.67,gen,0,299.9999819009759,73.53,load,63.0,73.53,43.67,18.89,729.0000184303483,2018-06-02 06:00:00
52,8.66802661193074e-09,53.48,gen,-299.99999993314293,0,126.06,gen,63.0,126.06,53.48,18.25,1028.9999886742023,2018-06-02 06:30:00
53,3.335499986115428e-07,63.66,gen,-299.99999820734604,0,124.59,gen,70.0,124.59,63.66,27.561,729.0000767194867,2018-06-02 07:00:00
54,58.00039643012275,68.72,gen,0,299.99999999891,100.63,load,68.72,100.63,68.72,30.0,429.0001984731819,2018-06-02 07:30:00
55,199.99999996715238,75.23,gen,0,267.13976685935876,113.05,load,70.0,113.05,75.23,30.0,732.8602333516642,2018-06-02 08:00:00
56,199.999551850655,61.0,gen,-299.9999940599231,0,147.29,gen,61.0,147.29,61.0,24.52542,999.9997616616442,2018-06-02 08:30:00
57,199.99999980609655,60.67,gen,-299.99999999857795,0,135.98,gen,60.67,135.98,60.67,30.0,714.9988988005169,2018-06-02 09:00:00
58,1.2210781516549146e-07,58.18,gen,-300.00000000419266,0,162.44,gen,63.0,162.44,58.18,26.38594,429.83149265734795,2018-06-02 09:30:00
59,199.99999950294716,61.0,gen,0,299.9999999424283,98.45,load,61.0,98.45,61.0,20.59,129.83137930488024,2018-06-02 10:00:00
60,199.99999999120507,71.88,gen,0,299.99999998561,99.52,load,70.0,99.52,71.88,14.9,444.8305104461043,2018-06-02 10:30:00
61,199.99999998354883,71.64,gen,-299.9999999872974,0,118.95,gen,70.0,118.95,71.64,15.5892,744.8305245957013,2018-06-02 11:00:00
62,199.99999957682468,62.43,gen,-299.99999547190725,0,106.7,gen,62.43,106.7,62.43,11.99,444.8306371672509,2018-06-02 11:30:00
63,199.9999998056671,61.0,gen,-60.54334264280089,0,106.28,gen,61.0,106.28,61.0,17.46,160.54334258483942,2018-06-02 12:00:00
64,2.1286464113577078e-08,54.47,gen,-114.99913113605172,0,105.77,gen,63.0,105.77,54.47,15.13026,114.99913114083431,2018-06-02 12:30:00
65,199.99999981119734,55.25,gen,0,299.99999999290344,86.87,load,55.25,86.87,55.25,17.5,0,2018-06-02 13:00:00
66,3.0040794245524376e-07,45.0,gen,0,300.0000000910031,79.57,load,63.0,79.57,45.0,18.7728,312.1233073604639,2018-06-02 13:30:00
67,199.99999983848338,58.33,gen,-283.12329089161426,0,93.7,gen,58.33,93.7,58.33,20.59,612.1232907582539,2018-06-02 14:00:00
68,2.1049717766961892e-07,45.0,gen,0,299.99999997642374,79.12,load,63.0,79.12,45.0,22.96123,342.6670005635705,2018-06-02 14:30:00
69,4.462568553450984e-06,45.0,gen,0,299.9999991599555,80.47,load,63.0,80.47,45.0,22.07562,642.6669838243015,2018-06-02 15:00:00
70,199.99999992704835,55.97,gen,0,186.33303268448665,81.5,load,55.97,81.5,55.97,24.97,942.6669673316659,2018-06-02 15:30:00
71,199.99999985731682,61.0,gen,0,99.99999989954617,99.19,load,61.0,99.19,61.0,30.0,1029,2018-06-02 16:00:00
72,199.99999923234188,61.0,gen,0,99.99999982705422,104.49,load,61.0,104.49,61.0,30.0,1029,2018-06-02 16:30:00
73,199.99999974833338,81.0,gen,-300.000000163721,0,155.7,gen,70.0,155.7,81.0,34.9309,1029,2018-06-02 17:00:00
74,199.99999932959426,81.0,gen,0,299.99999969928064,122.78,load,70.0,122.78,81.0,30.03,728.9996766065524,2018-06-02 17:30:00
75,199.99999837089123,76.0,gen,-300.000000024834,0,157.69,gen,70.0,157.69,76.0,50.0,1028.9993530761062,2018-06-02 18:00:00
76,2.3601404638720252e-08,61.0,gen,-299.9999999691246,0,145.31,gen,63.0,145.31,61.0,34.00243,728.9990809812099,2018-06-02 18:30:00
77,8.334708082527928e-07,61.0,gen,-128.99908072437148,0,134.91,gen,63.0,134.91,61.0,27.093420000000002,428.99908101765044,2018-06-02 19:00:00
78,2.24992705336044e-07,61.0,gen,0,299.9999994512859,128.39,load,63.0,128.39,61.0,30.0,300.000000489403,2018-06-02 19:30:00
79,5.397836660919454e-08,61.0,gen,-299.9999997711802,0,136.82,gen,63.0,136.82,61.0,32.56997,599.9999999936406,2018-06-02 20:00:00
80,7.363281914308647e-08,65.33,gen,-300.00000020928206,0,212.57,gen,70.0,212.57,65.33,30.0,300.00000023517305,2018-06-02 20:30:00
81,2.937115483851304e-08,71.0,gen,-0.00011815133727696261,0,133.87,gen,70.0,133.87,71.0,30.03,0.00011822633787800958,2018-06-02 21:00:00
82,199.99999999476805,78.35,gen,0,100.0000000112996,118.52,load,70.0,118.52,78.35,20.0,0,2018-06-02 21:30:00
83,199.99999994078377,68.12,gen,-0.00012799895975491675,0,107.81,gen,68.12,107.81,68.12,18.89,100.00012814575382,2018-06-02 22:00:00
84,199.99999999511314,72.45,gen,0,296.4382271847103,99.67,load,70.0,99.67,72.45,18.25004,103.56177262327716,2018-06-02 22:30:00
85,199.99999882507552,62.27,gen,0,299.9999944229842,97.05,load,62.27,97.05,62.27,18.81258,399.99998355783464,2018-06-02 23:00:00
86,199.9999999693487,64.33,gen,0,299.99999913258927,97.32,load,64.33,97.32,64.33,16.05977,715.6325931373611,2018-06-02 23:30:00
87,199.99999929357926,61.0,gen,0,82.70398711189047,97.57,load,61.0,97.57,61.0,16.279629999999997,1017.2960091142386,2018-06-03
88,199.99999950811292,61.0,gen,-300.00000020526437,0,109.66,gen,61.0,109.66,61.0,13.42,1029,2018-06-03 00:30:00
89,199.99999998591508,61.0,gen,-299.99999999946436,0,116.33,gen,61.0,116.33,61.0,12.01,743.9991309935315,2018-06-03 01:00:00
90,199.99999957735028,61.0,gen,0,299.9999994600583,88.74,load,61.0,88.74,61.0,17.5,458.9982621928629,2018-06-03 01:30:00
91,2.7506452551482136e-07,41.0,gen,-299.9999994888177,0,100.37,gen,63.0,100.37,41.0,24.97,773.997392851717,2018-06-03 02:00:00
92,199.99999809276986,54.76,gen,-73.99737099683895,0,94.7,gen,54.76,94.7,54.76,25.04482,473.99741171760263,2018-06-03 02:30:00
93,1.9060791249861263e-08,41.0,gen,-299.99999998232005,0,103.72,gen,63.0,103.72,41.0,25.30294,411.88188678914287,2018-06-03 03:00:00
94,4.9775418066928866e-09,41.0,gen,0,188.11809425269877,94.59,load,63.0,94.59,41.0,27.81,111.88190509752532,2018-06-03 03:30:00
95,4.450475205194545e-08,41.0,gen,-300.0000173646579,0,94.67,gen,63.0,94.67,41.0,23.98,300.0000176374058,2018-06-03 04:00:00
96,6.063684503243651e-08,41.0,gen,0,300.00000001239766,77.57,load,63.0,77.57,41.0,27.81,1.856981135692536e-05,2018-06-03 04:30:00
97,8.429354887125149e-07,41.0,gen,0,299.99999865159276,80.95,load,63.0,80.95,41.0,28.49,300.0000368833055,2018-06-03 05:00:00
98,1.0045116938900773e-06,41.0,gen,-71.00005471093878,0,84.29,gen,63.0,84.29,41.0,26.449559999999998,600.0000540315689,2018-06-03 05:30:00
99,1.5446634305739676e-06,41.0,gen,0,299.99999489815326,67.52,load,63.0,67.52,41.0,18.99,529.0000178576947,2018-06-03 06:00:00
100,199.99999991339092,47.72,gen,0,299.9999687826722,82.23,load,47.72,82.23,47.72,14.2516,829.0000314279504,2018-06-03 06:30:00
101,199.99999984927302,49.8,gen,0,99.99999988071059,88.2,load,49.8,88.2,49.8,18.89,1029,2018-06-03 07:00:00
102,5.645373056585339e-07,49.93,gen,0,1.7300898487857193e-07,90.87,load,63.0,90.87,49.93,18.89,1029,2018-06-03 07:30:00
103,199.99999951201278,61.0,gen,0,99.99999954616037,91.19,load,61.0,91.19,61.0,14.46991,1029,2018-06-03 08:00:00
104,199.99999994855,61.0,gen,-299.99999991869663,0,103.7,gen,61.0,103.7,61.0,18.46013,1029,2018-06-03 08:30:00
105,199.99999945207813,61.0,gen,-243.99913343733695,0,100.98,gen,61.0,100.98,61.0,18.25,743.9991312800992,2018-06-03 09:00:00
106,199.99999953577228,61.0,gen,-299.9999995449371,0,102.26,gen,61.0,102.26,61.0,18.25008,514.999129041558,2018-06-03 09:30:00
107,199.99999899267007,61.0,gen,-129.99825989618796,0,93.59,gen,61.0,93.59,61.0,14.9,229.9982606954167,2018-06-03 10:00:00
108,199.99999961529483,61.0,gen,-14.999131937324432,0,88.93,gen,61.0,88.93,61.0,9.0,114.99913199802451,2018-06-03 10:30:00
109,2.50662625573372e-08,41.63,gen,-114.99913123329027,0,84.13,gen,63.0,84.13,41.63,12.28996,114.99913125949585,2018-06-03 11:00:00
110,1.2870242300901518e-06,41.55,gen,0,28.999998192245002,79.55,load,63.0,79.55,41.55,18.02485,0,2018-06-03 11:30:00
111,199.99999973414765,45.0,gen,0,299.9999920471681,78.19,load,45.0,78.19,45.0,18.89,29.000028874137783,2018-06-03 12:00:00
112,199.9999930265141,44.47,gen,0,192.99979184567755,77.98,load,44.47,77.98,44.47,17.5,336.00021766140935,2018-06-03 12:30:00
113,13.470500380567522,42.33,gen,0,299.9999995532766,70.44,load,42.33,70.44,42.33,14.49,535.7352491724735,2018-06-03 13:00:00
114,199.99999674231853,42.78,gen,0,287.60090789531915,75.15,load,42.78,75.15,42.78,14.170010000000001,841.3990901339864,2018-06-03 13:30:00
115,199.99999701620996,46.86,gen,0,99.99998397065724,80.7,load,46.86,80.7,46.86,20.59,1029,2018-06-03 14:00:00
116,4.106915981373333e-06,45.0,gen,-299.99999788294633,0,81.03,gen,63.0,81.03,45.0,20.81636,1029,2018-06-03 14:30:00
117,3.6307923290494795e-06,43.59,gen,0,300.00000045531823,79.75,load,63.0,79.75,43.59,18.99,728.9999863755427,2018-06-03 15:00:00
118,199.9999998215219,50.33,gen,0,100.00001705459238,82.37,load,50.33,82.37,50.33,20.868479999999998,1028.9999771403077,2018-06-03 15:30:00
119,199.9999999675565,77.67,gen,0,99.99999997938814,90.93,load,70.0,90.93,77.67,30.0,1029,2018-06-03 16:00:00
120,199.99999999534123,81.0,gen,0,100.00000000658831,100.08,load,70.0,100.08,81.0,30.0,1029,2018-06-03 16:30:00
121,1.5056756367503466e-06,81.0,gen,-300.0000007049864,0,190.63,gen,70.0,190.63,81.0,30.0,1029,2018-06-03 17:00:00
122,1.707652499754558e-08,59.5,gen,-299.99999998864587,0,177.79,gen,63.0,177.79,59.5,48.0,729.0000777807362,2018-06-03 17:30:00
123,1.9350385082325483e-08,58.67,gen,-300.0000000036798,0,213.51,gen,63.0,213.51,58.67,61.82303,428.99994079909146,2018-06-03 18:00:00
124,1.4170621619882529e-08,58.65,gen,-128.9998075298543,0,155.62,gen,63.0,155.62,58.65,30.0,128.99980754489954,2018-06-03 18:30:00
125,4.455981107390427e-09,59.17,gen,-7.3308690560397875e-09,0,148.4,gen,63.0,148.4,59.17,30.0,0,2018-06-03 19:00:00
126,1.208589748939318e-07,61.0,gen,0,299.9999995501462,113.32,load,63.0,113.32,61.0,30.0,0,2018-06-03 19:30:00
127,2.5660347474200267e-07,61.0,gen,0,3.7651080134488314e-07,114.22,load,63.0,114.22,61.0,30.0,299.99999957859563,2018-06-03 20:00:00
128,4.056076653494834e-08,60.33,gen,-299.99999999045014,0,136.46,gen,63.0,136.46,60.33,30.0,300.00000001549597,2018-06-03 20:30:00
129,199.99999907122063,61.0,gen,0,100.0000007652886,104.5,load,61.0,104.5,61.0,15.54,0,2018-06-03 21:00:00
130,199.9999975416935,61.0,gen,-14.99913249017812,0,102.09,gen,61.0,102.09,61.0,18.89,114.99913196408438,2018-06-03 21:30:00
131,199.99999996694203,61.0,gen,-14.999130641323992,0,96.63,gen,61.0,96.63,61.0,18.44022,114.99913067270204,2018-06-03 22:00:00
132,199.9999999811504,61.79,gen,-14.999131065873357,0,93.6,gen,61.79,93.6,61.79,18.89,114.99913123017383,2018-06-03 22:30:00
133,199.99999930739887,61.56,gen,0,299.9999992325442,86.49,load,61.56,86.49,61.56,15.76545,115.39500171293506,2018-06-03 23:00:00
134,199.99999994780583,61.0,gen,0,299.99999987106656,89.22,load,61.0,89.22,61.0,12.66458,430.6730294054535,2018-06-03 23:30:00
135,199.99999952929903,61.43,gen,-299.9999991671893,0,97.79,gen,61.43,97.79,61.43,11.99,745.6721604753159,2018-06-04
136,199.99999994074238,61.0,gen,0,299.99999948683046,89.96,load,61.0,89.96,61.0,10.79,460.8872182735065,2018-06-04 00:30:00
137,199.99999990501937,61.0,gen,-299.999999392435,0,92.28,gen,61.0,92.28,61.0,13.37,775.8863489591328,2018-06-04 01:00:00
138,199.99999984566048,61.0,gen,-61.88547822453832,0,90.92,gen,61.0,90.92,61.0,14.30826,490.8854807654936,2018-06-04 01:30:00
139,5.004776375638256e-08,41.0,gen,-299.99999998299603,0,110.06,gen,63.0,110.06,41.0,27.36,443.9991337397511,2018-06-04 02:00:00
140,199.9999999453979,59.72,gen,0,299.9999994974346,89.47,load,59.72,89.47,59.72,24.646910000000002,143.99915205520426,2018-06-04 02:30:00
141,199.99999833823364,57.91,gen,0,299.99999570834444,87.68,load,57.91,87.68,57.91,20.59,458.36099350654393,2018-06-04 03:00:00
142,1.0166494231012873e-06,48.51,gen,-42.814079481853774,0,90.39,gen,63.0,90.39,48.51,18.85,771.8140779759979,2018-06-04 03:30:00
143,2.3577987182872546e-07,41.0,gen,0,300.00003553362785,88.55,load,63.0,88.55,41.0,18.85,728.9999453539967,2018-06-04 04:00:00
144,3.120319351662066e-07,41.0,gen,0,5.317938459707956e-07,91.67,load,63.0,91.67,41.0,25.81,1028.9999992325068,2018-06-04 04:30:00
145,4.339311825564736e-08,41.0,gen,-300.00000006702135,0,129.12,gen,63.0,129.12,41.0,25.81,1029,2018-06-04 05:00:00
146,199.99999990381266,60.28,gen,0,299.99999993373723,89.1,load,60.28,89.1,60.28,24.97,729.0000182297642,2018-06-04 05:30:00
147,199.9999999694256,67.67,gen,0,100.00000001997263,97.01,load,67.67,97.01,67.67,30.0,1029,2018-06-04 06:00:00
148,8.22111355016996e-08,81.0,gen,-2.728347811779253e-07,0,176.51,gen,70.0,176.51,81.0,30.0,1029,2018-06-04 06:30:00
149,7.639746122651016e-08,81.0,gen,-300.00000029026216,0,308.3,gen,70.0,308.3,81.0,45.99,1029,2018-06-04 07:00:00
150,1.7314922768911375e-08,73.48,gen,-299.9999999614729,0,208.9,gen,70.0,208.9,73.48,70.0,729.0000778381376,2018-06-04 07:30:00
151,2.7715803154072773e-08,60.0,gen,-300.0000000159751,0,252.29,gen,63.0,252.29,60.0,50.62161,429.0002364904488,2018-06-04 08:00:00
152,8.237818916443322e-09,59.27,gen,-129.000357232631,0,194.66,gen,63.0,194.66,59.27,24.76367,129.0003572124013,2018-06-04 08:30:00
153,2.4094182868155715e-08,61.0,gen,0,300.0000000239028,121.71,load,63.0,121.71,61.0,22.48284,0,2018-06-04 09:00:00
154,5.745785349420685e-08,59.99,gen,-299.99999993940645,0,153.64,gen,63.0,153.64,59.99,23.265,300.0000000295839,2018-06-04 09:30:00
155,8.7226655442046e-06,67.93,gen,0,-7.13457078812328e-08,139.05,load,70.0,139.05,67.93,20.58411,0.00011985814530172791,2018-06-04 10:00:00
156,199.99999994225146,74.33,gen,0,299.9999999304457,112.5,load,70.0,112.5,74.33,19.4333,0.00016387024227571695,2018-06-04 10:30:00
157,199.9999998187155,77.67,gen,-200.00014829593627,0,117.87,gen,70.0,117.87,77.67,24.36477,300.00014825955697,2018-06-04 11:00:00
158,199.99986566600276,64.7,gen,-1.878408646408116e-09,0,107.73,gen,64.7,107.73,64.7,13.420110000000001,99.99993275561671,2018-06-04 11:30:00
159,199.99999996171604,63.87,gen,0,299.99999983209517,101.32,load,63.87,101.32,63.87,14.729579999999999,101.85149334685407,2018-06-04 12:00:00
160,199.99999950481867,61.0,gen,-274.2843730085847,0,102.76,gen,61.0,102.76,61.0,18.89,403.28437633330157,2018-06-04 12:30:00
161,199.9999999166845,61.0,gen,0,185.00086639256554,102.05,load,61.0,102.05,61.0,14.47011,143.99913452351265,2018-06-04 13:00:00
162,199.99999988039502,61.0,gen,0,299.9999999203794,95.7,load,61.0,95.7,61.0,13.420110000000001,343.999132114874,2018-06-04 13:30:00
163,199.9999999165577,62.12,gen,0,70.00173689692326,101.64,load,62.12,101.64,62.12,20.59,658.9982632340492,2018-06-04 14:00:00
164,199.99999995696734,61.0,gen,0,299.9999999366186,96.26,load,61.0,96.26,61.0,20.59,744.5618245580577,2018-06-04 14:30:00
165,199.99999990179512,59.51,gen,0,99.99999996493466,99.67,load,59.51,99.67,59.51,28.58046,1029,2018-06-04 15:00:00
166,7.696629417953443e-08,60.17,gen,-4.45968501581392e-08,0,109.42,gen,63.0,109.42,60.17,30.0,1029,2018-06-04 15:30:00
167,199.9999999273389,74.24,gen,-99.99999990110774,0,123.05,gen,70.0,123.05,74.24,30.0,1029,2018-06-04 16:00:00
168,199.99999996467662,81.0,gen,0,200.00001614867034,120.77,load,70.0,120.77,81.0,30.0,928.9999838409215,2018-06-04 16:30:00
169,9.625728356173959e-08,74.51,gen,0,5.233223356789542e-08,148.27,load,70.0,148.27,74.51,100.0,1029,2018-06-04 17:00:00
170,1.1497756517562302e-08,68.04,gen,-128.99999995161545,0,159.38,gen,70.0,159.38,68.04,48.0,1029,2018-06-04 17:30:00
171,6.980492161675027e-08,58.78,gen,-300.00001070496813,0,328.72,gen,63.0,328.72,58.78,100.0,900.0000423793481,2018-06-04 18:00:00
172,-3.9976672916467946e-08,59.0,gen,-299.9999609787852,0,284.44,gen,63.0,284.44,59.0,47.24599,599.9999107514698,2018-06-04 18:30:00
173,-1.0802301591600457e-07,59.0,gen,-299.9998472442938,0,170.49,gen,63.0,170.49,59.0,34.45909,299.9998443905853,2018-06-04 19:00:00
174,2.1809886910353704e-08,60.67,gen,0,1.2857777237891704e-06,130.98,load,63.0,130.98,60.67,30.03,0,2018-06-04 19:30:00
175,1.6950910718665986e-08,61.0,gen,0,299.99999991677834,130.39,load,63.0,130.39,61.0,30.0,0,2018-06-04 20:00:00
176,7.241043765840291e-08,60.67,gen,-299.9999998307259,0,134.75,gen,63.0,134.75,60.67,30.0,299.99999992077863,2018-06-04 20:30:00
177,199.99999994415674,72.09,gen,0,100.00000019333278,117.85,load,70.0,117.85,72.09,30.0,0,2018-06-04 21:00:00
178,199.99999993841388,79.04,gen,0,199.99999214968625,113.74,load,70.0,113.74,79.04,30.0,100.00000814044685,2018-06-04 21:30:00
179,199.9999997028379,68.52,gen,0,299.9999996645995,102.95,load,68.52,102.95,68.52,18.89,300.00011827207646,2018-06-04 22:00:00
180,199.99999998614393,80.44,gen,-299.99999999731824,0,155.98,gen,70.0,155.98,80.44,24.97,603.762666453595,2018-06-04 22:30:00
181,199.99999994070865,81.0,gen,0,299.9999975962338,108.84,load,70.0,108.84,81.0,28.05619,303.76277988036355,2018-06-04 23:00:00
182,199.99999995099546,80.69,gen,0,299.9999646008112,109.37,load,70.0,109.37,80.69,24.9321,603.7624542468708,2018-06-04 23:30:00
183,199.9995859488077,60.84,gen,-299.9999982135245,0,113.76,gen,60.84,113.76,60.84,19.33973,903.7620700251729,2018-06-05
184,199.9999965809798,61.0,gen,0,299.99999167700935,102.9,load,61.0,102.9,61.0,16.86553,618.6836673731524,2018-06-05 00:30:00
185,199.99999997256626,65.57,gen,-299.9999999653693,0,109.4,gen,65.57,109.4,65.57,11.99,933.6827902489575,2018-06-05 01:00:00
186,199.99999719020977,61.0,gen,-299.9999987148787,0,109.58,gen,61.0,109.58,61.0,18.24996,635.9678374406662,2018-06-05 01:30:00
187,7.736917808777727e-09,41.0,gen,-299.9999999830878,0,105.0,gen,63.0,105.0,41.0,23.98,350.96696992458334,2018-06-05 02:00:00
188,2.3061855643505467e-08,51.47,gen,-50.966988226362744,0,101.09,gen,63.0,101.09,51.47,23.98,50.96698822936709,2018-06-05 02:30:00
189,1.1945522158172607e-07,41.0,gen,-4.7382757817688736e-05,0,85.81,gen,63.0,85.81,41.0,24.97,4.813059561233769e-05,2018-06-05 03:00:00
190,4.095652378553843e-07,41.0,gen,0,128.9999868075556,79.5,load,63.0,79.5,41.0,23.98,1.906363884051523e-05,2018-06-05 03:30:00
