C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/10/06,04:05:27,0000000299770174,,0000000299770168
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/10/05 04:05:00",1,NSW1,0,48.59671,0,48.59671,0,0,6151.57,-9.02783,5942.43,0,-209.15,0,,,74,,,,,,,,61,,,,,,,,54,,,,,,,,320,,,,,,,,190,,,,,,,,164.21,,,,,,0,10751.02716,0,6160.58545,6150.7,,38.27,,,,28.22,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,14,14,0,14,14,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/05 04:05:00",1,QLD1,0,48.98,0,48.98,0,0,5096.69,40.26563,5330.62,240,-6.08,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,54,,,,,,,,169.72,,,,,,,,142.72,,,,,,0,9240.95443,240,5300.15576,5336.66,,30.82,,,,119.75,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,14,14,0,14,14,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/05 04:05:00",1,SA1,0,47.48058,0,47.48058,0,0,1063.8,0.75055,1104.92,0,41.13,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-6.03083,2519.921,80,1096.39258,1063.8,,40,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,14,14,0,14,14,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/05 04:05:00",1,TAS1,0,50.30255,0,50.30255,0,0,1032.25,2.84024,750.03,0,-282.22,0,,,73.26,,,,,,,,83.57,,,,,,,,4.21,,,,,,,,30,,,,,,,,34.88,,,,,,,,35,,,,,,0,1917,0,1029.40759,1032.25,,10.91,,,,20,,,,,,,,,,,,,,,,,,,9.95,9.95,0,4.95,4.95,0,14,14,0,14,14,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/05 04:05:00",1,VIC1,0,48.14017,0,48.14017,0,0,3935.75,8.81763,4395.57,0,459.82,0,,,120,,,,,,,,50,,,,,,,,10,,,,,,,,61,,,,,,,,46,,,,,,,,54.67,,,,,,0,7923.57225,0,3940.0293,3940.16,,0,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,14,14,0,14,14,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/05 04:10:00",1,NSW1,0,52.50018,0,52.50018,0,0,6174.45,7.42578,5903.65,0,-270.8,0,,,74,,,,,,,,61,,,,,,,,54,,,,,,,,320,,,,,,,,190,,,,,,,,166.96,,,,,,0,10754.76207,0,6166.45898,6173.53,,38.25,,,,27.44,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,14,14,0,14,14,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/05 04:10:00",1,QLD1,0,52.22256,0,52.22256,0,0,5058.99,33.10742,5364.07,240,65.07,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,54,,,,,,,,167,,,,,,,,140,,,,,,0,9238.76819,240,5268.85547,5298.94,,25.32,,,,119.75,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,14,14,0,14,14,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/05 04:10:00",1,SA1,0,51.60122,0,51.60122,0,0,1054.54,-5.75823,1072.2,0,17.66,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2487.199,80,1073.505,1054.48,,40,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,14,14,0,14,14,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/05 04:10:00",1,TAS1,0,54.18441,0,54.18441,0,0,1034.15,4.13443,771.48,0,-262.67,0,,,74.95,,,,,,,,86.02,,,,,,,,5.15,,,,,,,,30,,,,,,,,36.63,,,,,,,,35,,,,,,8.73884,1917,0,1021.27258,1034.15,,16.43,,,,20,,,,,,,,,,,,,,,,,,,9.95,9.95,0,4.95,4.95,0,14,14,0,14,14,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/05 04:10:00",1,VIC1,0,51.98743,0,51.98743,0,0,3941.39,10.90381,4394.44,0,453.05,0,,,120,,,,,,,,50,,,,,,,,10,,,,,,,,60,,,,,,,,46,,,,,,,,53.67,,,,,,0,7922.44164,0,3936.646,3944.73,,0,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,14,14,0,14,14,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
