C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/08/24,04:05:27,0000000298335342,,0000000298335336
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/08/23 04:05:00",1,NSW1,0,53.7504,0,53.7504,0,0,6852.25,0.08936,5810.77,120,-1161.47,0,,,83.06,,,,,,,,14,,,,,,,,28.26,,,,,,,,327,,,,,,,,204.13,,,,,,,,197.13,,,,,,0,10238.97018,120,7002.99365,6997.66,,81,,,,50.14,,,,,,,,,,,,,,,,,,,5,5,0,9.5,9.5,0,8.9,8.9,0,9,9,0,0.03,0.03,0,0.05,0.05,0,0.07,0.07,0,18.99,18.99,0
D,DREGION,,2,"2018/08/23 04:05:00",1,QLD1,0,51.28636,0,51.28636,0,0,5315.74,12.43408,5873.83,245,313.09,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,81,,,,,,,,47,,,,,,-14.39786,9698.04836,245,5566.30469,5562.42,,30.26,,,,29.86,,,,,,,,,,,,,,,,,,,5,5,0,9.5,9.5,0,8.9,8.9,0,9,9,0,0.03,0.03,0,0.05,0.05,0,0.07,0.07,0,18.99,18.99,0
D,DREGION,,2,"2018/08/23 04:05:00",1,SA1,0,9.39566,0,9.39566,0,0,1067.89,-3.15087,1718.62,0,650.73,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-1.87568,3495.622,80,1092.27307,1087.49,,43,,,,0,,,,,,,,,,,,,,,,,,,5,5,0,9.5,9.5,0,8.9,8.9,0,9,9,0,0.03,0.03,0,0.05,0.05,0,0.07,0.07,0,18.99,18.99,0
D,DREGION,,2,"2018/08/23 04:05:00",1,TAS1,0,6.23,0,6.23,0,0,1168.79,0.63959,1562.68,0,393.89,0,,,127.59,,,,,,,,138.29,,,,,,,,3.57,,,,,,,,41.66,,,,,,,,47.17,,,,,,,,47.17,,,,,,0,2405,0,1183.48669,1182.33,,0,,,,50,,,,,,,,,,,,,,,,,,,4.95,4.95,0,4.95,4.95,0,8.9,8.9,0,8.95,8.95,0,0.03,0.03,0,0.05,0.05,0,0.07,0.07,0,0.07,0.07,0
D,DREGION,,2,"2018/08/23 04:05:00",1,VIC1,0,8.95021,0,8.95021,0,0,4241.71,12.88184,4175.05,0,-66.67,0,,,10,,,,,,,,10,,,,,,,,10,,,,,,,,102,,,,,,,,80,,,,,,,,77,,,,,,0,8057.973,0,4296.41992,4311.05,,0,,,,0,,,,,,,,,,,,,,,,,,,5,5,0,9.5,9.5,0,8.9,8.9,0,9,9,0,0.03,0.03,0,0.05,0.05,0,0.07,0.07,0,18.99,18.99,0
D,DREGION,,2,"2018/08/23 04:10:00",1,NSW1,0,58.39105,0,58.39105,0,0,6845.82,4.85547,5938.97,120,-1026.85,0,,,84.61,,,,,,,,14,,,,,,,,26.94,,,,,,,,338.93,,,,,,,,188.94,,,,,,,,189.66,,,,,,3.27528,10239.15395,120,6982.81299,6987.2,,81,,,,35.17,,,,,,,,,,,,,,,,,,,4.99,4.99,0,9.5,9.5,0,9.79,9.79,0,9.87105,9.87105,0,0.03,0.03,0,0.06,0.06,0,0.07,0.07,0,18.99,18.99,0
D,DREGION,,2,"2018/08/23 04:10:00",1,QLD1,0,57.22233,0,57.22233,0,0,5375.74,34.77051,5802.66,245,181.93,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,120.9,,,,,,,,79.18,,,,,,-24.34967,9708.04836,245,5611.31104,5621.03,,29.03,,,,35,,,,,,,,,,,,,,,,,,,4.99,4.99,0,9.5,9.5,0,9.79,9.79,0,9.87105,9.87105,0,0.03,0.03,0,0.06,0.06,0,0.07,0.07,0,18.99,18.99,0
D,DREGION,,2,"2018/08/23 04:10:00",1,SA1,0,20.35837,0,20.35837,0,0,1061.96,3.4214,1706.12,0,644.15,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-0.7584,3486.119,80,1078.6283,1081.24,,40,,,,16,,,,,,,,,,,,,,,,,,,4.99,4.99,0,9.5,9.5,0,9.79,9.79,0,9.87105,9.87105,0,0.03,0.03,0,0.06,0.06,0,0.07,0.07,0,18.99,18.99,0
D,DREGION,,2,"2018/08/23 04:10:00",1,TAS1,0,12.61146,0,12.61146,0,0,1170.09,-0.19659,1589,0,418.91,0,,,127.59,,,,,,,,116.24,,,,,,,,3.57,,,,,,,,27.09,,,,,,,,23.89,,,,,,,,23.89,,,,,,1.63877,2405,0,1184.33301,1185.43,,0,,,,43.83,,,,,,,,,,,,,,,,,,,1.45,1.45,0,1.8,1.8,0,8.9,8.9,0,8.98105,8.98105,0,0.03,0.03,0,0.06,0.06,0,0.07,0.07,0,0.07,0.07,0
D,DREGION,,2,"2018/08/23 04:10:00",1,VIC1,0,8.95021,0,8.95021,0,0,4280.34,5.70508,4186.69,0,-93.65,0,,,10,,,,,,,,28.43,,,,,,,,10,,,,,,,,107,,,,,,,,80,,,,,,,,77,,,,,,12.25386,8048.643,0,4330.63916,4348.53,,0,,,,0,,,,,,,,,,,,,,,,,,,4.99,4.99,0,9.5,9.5,0,9.79,9.79,0,9.87105,9.87105,0,0.03,0.03,0,0.06,0.06,0,0.07,0.07,0,18.99,18.99,0
