C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/08/19,04:05:01,0000000298168413,,0000000298168407
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/08/18 04:05:00",1,NSW1,0,53.75119,0,53.75119,0,0,6611.24,-29.04443,5370.04,120,-1361.2,0,,,109.22,,,,,,,,10,,,,,,,,0,,,,,,,,327.51,,,,,,,,191,,,,,,,,212,,,,,,-6.10654,9801.31609,120,6814.25928,6775.04,,40,,,,40,,,,,,,,,,,,,,,,,,,4.99,4.99,0,7.58,7.58,0,9.79,9.79,0,9.79,9.79,0,0,0,0,0.07,0.07,0,0.44,0.44,0,14.88896,14.88896,0
D,DREGION,,2,"2018/08/18 04:05:00",1,QLD1,0,50.42112,0,50.42112,0,0,5039.32,-2.80029,5442.06,0,402.74,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,155.62,,,,,,,,104.62,,,,,,0.40631,9832,240,5044.19531,5042.85,,30,,,,105.38,,,,,,,,,,,,,,,,,,,4.99,4.99,0,7.58,7.58,0,9.79,9.79,0,9.79,9.79,0,0,0,0,0.07,0.07,0,0.44,0.44,0,14.88896,14.88896,0
D,DREGION,,2,"2018/08/18 04:05:00",1,SA1,0,0,0,0,0,0,901.56,-2.27705,1055.27,37.75,115.96,0,,,40,,,,,,,,19,,,,,,,,30.09,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-6.27986,2550.804,80,957.92755,950.4,,0,,,,0,,,,,,,,,,,,,,,,,,,4.99,4.99,0,7.58,7.58,0,9.79,9.79,0,9.79,9.79,0,0,0,0,0.07,0.07,0,0.44,0.44,0,14.88896,14.88896,0
D,DREGION,,2,"2018/08/18 04:05:00",1,TAS1,0,-0.71,0,-0.71,0,0,993.42,1.87299,1493.3,0,499.88,0,,,13.53,,,,,,,,110.78,,,,,,,,61.09,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,4.88167,2495.229,0,1004.34045,1015.3,,50,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.07,0.07,0,6.48372,6.48372,0,21.45,21.45,0
D,DREGION,,2,"2018/08/18 04:05:00",1,VIC1,0,0,0,0,0,0,3982.56,-1.31934,4453.05,0,470.5,0,,,132.1,,,,,,,,55,,,,,,,,10,,,,,,,,137,,,,,,,,134,,,,,,,,120,,,,,,-2.35893,9129.1919,0,4037.94092,4030.13,,0,,,,0,,,,,,,,,,,,,,,,,,,4.99,4.99,0,7.58,7.58,0,9.79,9.79,0,9.79,9.79,0,0,0,0,0.07,0.07,0,0.44,0.44,0,14.88896,14.88896,0
D,DREGION,,2,"2018/08/18 04:05:00",1,NSW1,1,53.75084,0,53.75084,0,0,6611.24,-29.04443,5441.91,120,-1289.33,0,,,106.8,,,,,,,,50,,,,,,,,26.83,,,,,,,,316,,,,,,,,236.59,,,,,,,,241.59,,,,,,-6.10654,9801.31609,120,6814.25928,6772.62,,65,,,,65,,,,,,,,,,,,,,,,,,,13.39,13.39,0,14.75,14.75,0,8.99,8.99,0,24.41099,24.41099,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,28.95,28.95,0
D,DREGION,,2,"2018/08/18 04:05:00",1,QLD1,1,51.09679,0,51.09679,0,0,5039.32,-2.80029,5358.36,0,319.04,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,51,,,,,,,,17,,,,,,0.40631,9832,240,5044.19531,5041.4,,26,,,,20,,,,,,,,,,,,,,,,,,,13.39,13.39,0,14.75,14.75,0,8.99,8.99,0,24.41099,24.41099,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,28.95,28.95,0
D,DREGION,,2,"2018/08/18 04:05:00",1,SA1,1,-0.0001,0,-0.0001,0,0,901.56,-2.27705,1215.27,39,274.71,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-6.27986,2550.804,80,957.92755,953.5,,0,,,,0,,,,,,,,,,,,,,,,,,,13.39,13.39,0,14.75,14.75,0,8.99,8.99,0,24.41099,24.41099,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,28.95,28.95,0
D,DREGION,,2,"2018/08/18 04:05:00",1,TAS1,1,-20.63,0,-20.63,0,0,993.42,1.87299,1408.51,0,415.09,0,,,9.07,,,,,,,,70.78,,,,,,,,19.35,,,,,,,,30,,,,,,,,29.54,,,,,,,,29.54,,,,,,4.88167,2495.229,0,1004.34045,1008.49,,29,,,,45,,,,,,,,,,,,,,,,,,,1.45,1.45,0,9.4,9.4,0,4.04072,4.04072,0,19.46171,19.46171,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,28.95,28.95,0
D,DREGION,,2,"2018/08/18 04:05:00",1,VIC1,1,-0.0001,0,-0.0001,0,0,3982.56,-1.31934,4384.91,0,402.35,0,,,138.99,,,,,,,,55,,,,,,,,15,,,,,,,,132.86,,,,,,,,117,,,,,,,,102,,,,,,-2.35893,9129.1919,0,4037.94092,4032.94,,0,,,,0,,,,,,,,,,,,,,,,,,,13.39,13.39,0,14.75,14.75,0,8.99,8.99,0,24.41099,24.41099,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,28.95,28.95,0
