C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/08/11,04:05:36,0000000297904802,,0000000297904796
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/08/10 04:05:00",1,NSW1,0,60.81,0,60.81,0,0,6913.29,1.64014,5559.25,120,-1474.04,0,,,110,,,,,,,,10,,,,,,,,28.52,,,,,,,,318.38,,,,,,,,167.53,,,,,,,,160.53,,,,,,0.97691,10126.268,120,7095.8457,7108.2,,27.05,,,,27,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.78,4.78,0,9.79,9.79,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,16.49848,16.49848,0
D,DREGION,,2,"2018/08/10 04:05:00",1,QLD1,0,59.87167,0,59.87167,0,0,5214.26,13.3252,5403.42,0,189.16,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,137.66,,,,,,,,110.66,,,,,,-6.68267,9581.74418,240,5209.30615,5215.35,,42.95,,,,63.05,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.78,4.78,0,9.79,9.79,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,16.49848,16.49848,0
D,DREGION,,2,"2018/08/10 04:05:00",1,SA1,0,15.54398,0,15.54398,0,0,927.08,-9.53746,1312.89,0,385.81,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2949.964,80,980.55365,937.77,,0,,,,0,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.78,4.78,0,9.79,9.79,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,16.49848,16.49848,0
D,DREGION,,2,"2018/08/10 04:05:00",1,TAS1,0,14.07278,0,14.07278,0,0,989.01,1.56757,1437.68,0,448.67,0,,,89.94,,,,,,,,109.69,,,,,,,,10.67,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,0,2393.245,0,1002.01178,1006.63,,50,,,,35.95,,,,,,,,,,,,,,,,,,,0,0,0,4.56825,4.56825,0,9.79,9.79,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/08/10 04:05:00",1,VIC1,0,-0.00026,0,-0.00026,0,0,4048.32,8.73975,4668.74,0,620.42,0,,,58.38,,,,,,,,55,,,,,,,,15,,,,,,,,145,,,,,,,,120,,,,,,,,110,,,,,,14.49807,9314.28972,0,4085.37354,4114.03,,0,,,,4,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.78,4.78,0,9.79,9.79,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,16.49848,16.49848,0
D,DREGION,,2,"2018/08/10 04:05:00",1,NSW1,1,60.81,0,60.81,0,0,6913.29,1.64014,5551.09,120,-1482.2,0,,,110,,,,,,,,50,,,,,,,,39.19,,,,,,,,319.78,,,,,,,,158.53,,,,,,,,169.53,,,,,,0.97691,10126.268,120,7095.8457,7103.96,,27,,,,33,,,,,,,,,,,,,,,,,,,4.95,4.95,0,4.95,4.95,0,14.49,14.49,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,18.99,18.99,0
D,DREGION,,2,"2018/08/10 04:05:00",1,QLD1,1,59.48,0,59.48,0,0,5214.26,13.3252,5449.2,0,234.95,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,103.9,,,,,,,,76.9,,,,,,-6.68267,9581.74418,240,5209.30615,5215.64,,43,,,,45.66,,,,,,,,,,,,,,,,,,,4.95,4.95,0,4.95,4.95,0,14.49,14.49,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,18.99,18.99,0
D,DREGION,,2,"2018/08/10 04:05:00",1,SA1,1,-1.77698,0,-1.77698,0,0,927.08,-9.53746,1352.89,1.7,424.11,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2949.964,80,980.55365,942.56,,0,,,,0,,,,,,,,,,,,,,,,,,,4.95,4.95,0,4.95,4.95,0,14.49,14.49,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,18.99,18.99,0
D,DREGION,,2,"2018/08/10 04:05:00",1,TAS1,1,-0.35927,0,-0.35927,0,0,989.01,1.56757,1375.27,0,386.26,0,,,25.09,,,,,,,,69.69,,,,,,,,0,,,,,,,,0,,,,,,,,52.16,,,,,,,,36.16,,,,,,0,2393.245,0,1002.01178,1001.95,,50,,,,47.34,,,,,,,,,,,,,,,,,,,4.95,4.95,0,4.95,4.95,0,14.49,14.49,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,14.52927,14.52927,0
D,DREGION,,2,"2018/08/10 04:05:00",1,VIC1,1,23.18783,0,23.18783,0,0,4048.32,8.73975,4653.06,0,604.74,0,,,123.23,,,,,,,,55,,,,,,,,15,,,,,,,,145,,,,,,,,112,,,,,,,,100,,,,,,14.49807,9314.28972,0,4085.37354,4117.42,,0,,,,4,,,,,,,,,,,,,,,,,,,4.95,4.95,0,4.95,4.95,0,14.49,14.49,0,14.85,14.85,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,18.99,18.99,0
