C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/08/17,04:05:25,0000000298102888,,0000000298102882
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/08/16 04:05:00",1,NSW1,0,59.28648,0,59.28648,0,0,6413.95,2.63135,5437.03,120,-1096.92,0,,,110,,,,,,,,10,,,,,,,,8,,,,,,,,367,,,,,,,,227.74,,,,,,,,207.07,,,,,,3.86283,9957.64788,120,6550.21533,6556.35,,40,,,,44,,,,,,,,,,,,,,,,,,,5,5,0,14.75,14.75,0,16.97,16.97,0,16.97,16.97,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,14.95,14.95,0
D,DREGION,,2,"2018/08/16 04:05:00",1,QLD1,0,56.34464,0,56.34464,0,0,5141.02,24.39258,5457.76,0,316.74,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,174.87,,,,,,,,140.87,,,,,,-3.81831,9791.45782,240,5122.74902,5143.09,,30,,,,116.92,,,,,,,,,,,,,,,,,,,5,5,0,14.75,14.75,0,16.97,16.97,0,16.97,16.97,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,14.95,14.95,0
D,DREGION,,2,"2018/08/16 04:05:00",1,SA1,0,46.23571,0,46.23571,0,0,1076.23,-4.31493,918.4,0,-157.83,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-2.1608,2626.671,80,1090.50623,1082.71,,0,,,,0,,,,,,,,,,,,,,,,,,,5,5,0,14.75,14.75,0,16.97,16.97,0,16.97,16.97,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,14.95,14.95,0
D,DREGION,,2,"2018/08/16 04:05:00",1,TAS1,0,5.50079,0,5.50079,0,0,1061.31,1.65009,1535.03,0,473.72,0,,,20.73,,,,,,,,114.91,,,,,,,,37.61,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,5.23673,2494.438,0,1075.5968,1080.96,,50,,,,20.75,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,0,2,2,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,14.95,14.95,0
D,DREGION,,2,"2018/08/16 04:05:00",1,VIC1,0,31.52827,0,31.52827,0,0,4134.46,-31.16406,4682.52,0,548.06,0,,,127.74,,,,,,,,50,,,,,,,,10,,,,,,,,58,,,,,,,,52,,,,,,,,62.67,,,,,,17.44713,8291.51554,0,4183.20166,4167.62,,0,,,,0,,,,,,,,,,,,,,,,,,,5,5,0,14.75,14.75,0,16.97,16.97,0,16.97,16.97,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,14.95,14.95,0
D,DREGION,,2,"2018/08/16 04:10:00",1,NSW1,0,53.75014,0,53.75014,0,0,6373.91,5.24805,5442.49,120,-1051.42,0,,,110,,,,,,,,10,,,,,,,,14.53,,,,,,,,367,,,,,,,,214.69,,,,,,,,205,,,,,,-7.39719,9965.71034,120,6519.47949,6515.02,,39,,,,39,,,,,,,,,,,,,,,,,,,4.99,4.99,0,12.5,12.5,0,14.71,14.71,0,14.71,14.71,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,10,10,0
D,DREGION,,2,"2018/08/16 04:10:00",1,QLD1,0,51.77076,0,51.77076,0,0,5186.64,-0.15918,5439.06,0,252.42,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,192.3,,,,,,,,148.32,,,,,,0,9791.45782,240,5188.12891,5187.84,,9.37,,,,122.4,,,,,,,,,,,,,,,,,,,4.99,4.99,0,12.5,12.5,0,14.71,14.71,0,14.71,14.71,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,10,10,0
D,DREGION,,2,"2018/08/16 04:10:00",1,SA1,0,41.06946,0,41.06946,0,0,1073.05,-6.48887,929.77,0,-143.28,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-4.49585,2630.989,80,1090.77319,1080.49,,21.63,,,,0,,,,,,,,,,,,,,,,,,,4.99,4.99,0,12.5,12.5,0,14.71,14.71,0,14.71,14.71,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,10,10,0
D,DREGION,,2,"2018/08/16 04:10:00",1,TAS1,0,5.42023,0,5.42023,0,0,1059.42,-1.21555,1534,0,474.58,0,,,19.82,,,,,,,,111.41,,,,,,,,30.78,,,,,,,,19.96,,,,,,,,0,,,,,,,,0,,,,,,0,2494.313,0,1081.75635,1079.14,,50,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,0,2,2,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,10,10,0
D,DREGION,,2,"2018/08/16 04:10:00",1,VIC1,0,27.09508,0,27.09508,0,0,4140.16,-11.90332,4692.72,0,552.55,0,,,125.4,,,,,,,,50,,,,,,,,10,,,,,,,,58,,,,,,,,48,,,,,,,,57.67,,,,,,0,8302.71787,0,4185.50928,4175.54,,0,,,,0,,,,,,,,,,,,,,,,,,,4.99,4.99,0,12.5,12.5,0,14.71,14.71,0,14.71,14.71,0,0.03,0.03,0,0.07,0.07,0,0.44,0.44,0,10,10,0
