C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/06/20,04:05:30,0000000296165298,,0000000296165292
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/06/19 04:05:00",1,NSW1,0,62.46048,0,62.46048,0,0,7116.83,-3.25977,6558.6,120,-678.24,0,,,144,,,,,,,,11,,,,,,,,8,,,,,,,,382,,,,,,,,226.6,,,,,,,,238.36,,,,,,4.91288,11430.63956,120,7278.42236,7270.82,,41,,,,52.17,,,,,,,,,,,,,,,,,,,10,10,0,7.19054,7.19054,0,18.85,18.85,0,24.97,24.97,0,0.02,0.02,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/19 04:05:00",1,QLD1,0,54.56894,0,54.56894,0,0,5432.67,-11.37354,6327.13,0,894.47,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,21,,,,,,,,56,,,,,,,,32,,,,,,0,10445,240,5466.80615,5450.97,,0,,,,20.83,,,,,,,,,,,,,,,,,,,10,10,0,7.19054,7.19054,0,18.85,18.85,0,24.97,24.97,0,0.02,0.02,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/19 04:05:00",1,SA1,0,72.89562,0,72.89562,0,0,1162.77,-4.43964,883.19,0,-279.58,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2567.19,80,1177.76904,1172.89,,40,,,,0,,,,,,,,,,,,,,,,,,,10,10,0,7.19054,7.19054,0,18.85,18.85,0,24.97,24.97,0,0.02,0.02,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/19 04:05:00",1,TAS1,0,59.83,0,59.83,0,0,1136.8,1.23227,1521.32,0,384.52,0,,,46.79,,,,,,,,121.96,,,,,,,,89,,,,,,,,0,,,,,,,,57.1,,,,,,,,0,,,,,,2.67086,2196.301,0,1140.49683,1149.7,,39,,,,50,,,,,,,,,,,,,,,,,,,10,10,0,7,7,0,18.85,18.85,0,23,23,0,0.02,0.02,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/19 04:05:00",1,VIC1,0,65.22548,0,65.22548,0,0,4614.65,-0.43652,4383.26,0,-231.4,0,,,55,,,,,,,,15,,,,,,,,15,,,,,,,,72.27,,,,,,,,48,,,,,,,,73.33,,,,,,0,8005.257,0,4628.75391,4629.13,,0,,,,7,,,,,,,,,,,,,,,,,,,10,10,0,7.19054,7.19054,0,18.85,18.85,0,24.97,24.97,0,0.02,0.02,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/19 04:10:00",1,NSW1,0,62.42,0,62.42,0,0,7143.01,9.97021,6603.87,120,-659.15,0,,,144,,,,,,,,11,,,,,,,,8,,,,,,,,382,,,,,,,,226.59,,,,,,,,230.16,,,,,,13.40851,11439.51462,120,7275.43311,7296.82,,42,,,,38.03,,,,,,,,,,,,,,,,,,,9.7,9.7,0,7.03912,7.03912,0,18.85,18.85,0,22.20912,22.20912,0,0.02,0.02,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/19 04:10:00",1,QLD1,0,54.74635,0,54.74635,0,0,5433.22,-5.72217,6320.21,0,886.99,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,21,,,,,,,,58.93,,,,,,,,34.93,,,,,,-32.61074,10445,240,5489.48389,5451.07,,0,,,,44.97,,,,,,,,,,,,,,,,,,,9.7,9.7,0,7.03912,7.03912,0,18.85,18.85,0,22.20912,22.20912,0,0.02,0.02,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/19 04:10:00",1,SA1,0,72.16616,0,72.16616,0,0,1135.77,-4.20606,883.78,0,-251.99,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-15.78311,2567.779,80,1173.97534,1144.23,,40,,,,0,,,,,,,,,,,,,,,,,,,9.7,9.7,0,7.03912,7.03912,0,18.85,18.85,0,22.20912,22.20912,0,0.02,0.02,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/19 04:10:00",1,TAS1,0,59.83,0,59.83,0,0,1140.2,1.17197,1533.25,0,393.05,0,,,47.58,,,,,,,,122.08,,,,,,,,92.12,,,,,,,,0,,,,,,,,48.9,,,,,,,,0,,,,,,9.10365,2189.77,0,1142.56348,1153.68,,38,,,,40,,,,,,,,,,,,,,,,,,,9.7,9.7,0,7,7,0,18.85,18.85,0,22.20912,22.20912,0,0.02,0.02,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/19 04:10:00",1,VIC1,0,65.23587,0,65.23587,0,0,4648.45,7.64355,4366.45,0,-282.01,0,,,55,,,,,,,,15,,,,,,,,15,,,,,,,,67.68,,,,,,,,48,,,,,,,,73.33,,,,,,-3.9246,8001.446,0,4659.52832,4661.75,,0,,,,7,,,,,,,,,,,,,,,,,,,9.7,9.7,0,7.03912,7.03912,0,18.85,18.85,0,22.20912,22.20912,0,0.02,0.02,0,0.05,0.05,0,0.17,0.17,0,6,6,0
