C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/10/05,04:05:25,0000000299737688,,0000000299737682
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/10/04 04:05:00",1,NSW1,0,59.52036,0,59.52036,0,0,5996.46,-0.4668,5508.04,0,-488.43,0,,,44,,,,,,,,41,,,,,,,,34,,,,,,,,318,,,,,,,,190,,,,,,,,166,,,,,,22.97211,9771.04976,0,5978.23682,5999.25,,44,,,,60.6,,,,,,,,,,,,,,,,,,,12.86,12.86,0,4.95,4.95,0,14.4,14.4,0,17.8,17.8,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/04 04:05:00",1,QLD1,0,57.19535,0,57.19535,0,0,5115.65,-11.80029,5360.15,0,244.5,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,44,,,,,,,,88.65,,,,,,,,54.65,,,,,,-1.76564,9184.31219,240,5131.33594,5116.91,,0,,,,22.4,,,,,,,,,,,,,,,,,,,12.86,12.86,0,4.95,4.95,0,14.4,14.4,0,17.8,17.8,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/04 04:05:00",1,SA1,0,57.90453,0,57.90453,0,0,1058.53,0.38471,1086.21,0,27.67,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2432.206,80,1058.33337,1058.49,,40,,,,0,,,,,,,,,,,,,,,,,,,12.86,12.86,0,4.95,4.95,0,14.4,14.4,0,17.8,17.8,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/04 04:05:00",1,TAS1,0,60.17691,0,60.17691,0,0,1009.02,2.05676,788.14,0,-220.88,0,,,100.72,,,,,,,,107.66,,,,,,,,33.5,,,,,,,,60.58,,,,,,,,102.17,,,,,,,,112.83,,,,,,-0.43744,1960.242,0,1007.40063,1009.02,,36,,,,47,,,,,,,,,,,,,,,,,,,12.86,12.86,0,4.95,4.95,0,14.4,14.4,0,17.8,17.8,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/04 04:05:00",1,VIC1,0,58.33216,0,58.33216,0,0,3766.72,11.94629,4210.14,0,443.43,0,,,120,,,,,,,,50,,,,,,,,10,,,,,,,,85,,,,,,,,71,,,,,,,,74.33,,,,,,-6.05384,7726.14074,0,3762.91016,3769.01,,0,,,,0,,,,,,,,,,,,,,,,,,,12.86,12.86,0,4.95,4.95,0,14.4,14.4,0,17.8,17.8,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/04 04:10:00",1,NSW1,0,63.0602,0,63.0602,0,0,6019.39,3.77246,5588.14,0,-431.25,0,,,44,,,,,,,,41,,,,,,,,34,,,,,,,,318,,,,,,,,190,,,,,,,,166,,,,,,0,9768.6899,0,6019.03369,6021.47,,44,,,,48.83,,,,,,,,,,,,,,,,,,,12.60034,12.60034,0,4.95,4.95,0,14.4,14.4,0,17.54034,17.54034,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/04 04:10:00",1,QLD1,0,60.73021,0,60.73021,0,0,5081.15,-20.99219,5319.11,0,237.96,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,44,,,,,,,,86.9,,,,,,,,52.9,,,,,,-0.29955,9187.9945,240,5104.21484,5082.32,,4,,,,34.17,,,,,,,,,,,,,,,,,,,12.60034,12.60034,0,4.95,4.95,0,14.4,14.4,0,17.54034,17.54034,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/04 04:10:00",1,SA1,0,61.79547,0,61.79547,0,0,1033.17,5.7486,1057.39,0,24.22,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2403.392,80,1036.74304,1033.12,,40,,,,0,,,,,,,,,,,,,,,,,,,12.60034,12.60034,0,4.95,4.95,0,14.4,14.4,0,17.54034,17.54034,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/04 04:10:00",1,TAS1,0,64.52331,0,64.52331,0,0,1024.7,1.56613,784.94,0,-239.75,0,,,99.49,,,,,,,,105.94,,,,,,,,32.97,,,,,,,,59.71,,,,,,,,102.57,,,,,,,,113.24,,,,,,0.60063,1957.044,0,1022.52911,1024.7,,32,,,,47,,,,,,,,,,,,,,,,,,,12.60034,12.60034,0,4.95,4.95,0,14.4,14.4,0,17.54034,17.54034,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/10/04 04:10:00",1,VIC1,0,62.22459,0,62.22459,0,0,3793.59,7.84302,4208.29,0,414.7,0,,,120,,,,,,,,50,,,,,,,,10,,,,,,,,85,,,,,,,,71,,,,,,,,74.33,,,,,,0,7724.28923,0,3787.85425,3796.26,,0,,,,0,,,,,,,,,,,,,,,,,,,12.60034,12.60034,0,4.95,4.95,0,14.4,14.4,0,17.54034,17.54034,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,14.9,14.9,0
