C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/06/28,04:05:29,0000000296437554,,0000000296437548
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/06/27 04:05:00",1,NSW1,0,61,0,61,0,0,7083.63,-25.80615,6606.66,40,-516.97,0,,,129,,,,,,,,32.05,,,,,,,,12,,,,,,,,351,,,,,,,,192.2,,,,,,,,271.2,,,,,,-0.4668,11667.2641,40,7169.43018,7142.2,,33,,,,37.04,,,,,,,,,,,,,,,,,,,11.13,11.13,0,7,7,0,20.06831,20.06831,0,20.06831,20.06831,0,0.01,0.01,0,0.07,0.07,0,0.17,0.17,0,10,10,0
D,DREGION,,2,"2018/06/27 04:05:00",1,QLD1,0,55.21288,0,55.21288,0,0,5250.69,27.00098,5922.02,0,671.33,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,45,,,,,,,,107.05,,,,,,,,71,,,,,,-10.1346,10123,240,5242.67676,5260.18,,0,,,,44.95,,,,,,,,,,,,,,,,,,,11.13,11.13,0,7,7,0,20.06831,20.06831,0,20.06831,20.06831,0,0.01,0.01,0,0.07,0.07,0,0.17,0.17,0,10,10,0
D,DREGION,,2,"2018/06/27 04:05:00",1,SA1,0,96.30637,0,96.30637,0,0,1249.86,-2.23981,819.2,0,-430.66,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-0.03963,2398.517,80,1283.92041,1274.8,,33,,,,0,,,,,,,,,,,,,,,,,,,11.13,11.13,0,7,7,0,20.06831,20.06831,0,20.06831,20.06831,0,0.01,0.01,0,0.07,0.07,0,0.17,0.17,0,10,10,0
D,DREGION,,2,"2018/06/27 04:05:00",1,TAS1,0,60.59831,0,60.59831,0,0,1150.02,1.27756,1322.45,0,172.43,0,,,59.63,,,,,,,,71.35,,,,,,,,16.21,,,,,,,,157.01,,,,,,,,243.32,,,,,,,,108.7,,,,,,0,2224.437,0,1151.83813,1152.36,,50,,,,80,,,,,,,,,,,,,,,,,,,11.13,11.13,0,7,7,0,20.06831,20.06831,0,20.06831,20.06831,0,0.01,0.01,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/27 04:05:00",1,VIC1,0,63.35969,0,63.35969,0,0,4572.53,9.1958,4767.87,0,195.34,0,,,60,,,,,,,,50,,,,,,,,10,,,,,,,,91,,,,,,,,51,,,,,,,,98.67,,,,,,0,8230.867,0,4601.0293,4608.66,,4,,,,2,,,,,,,,,,,,,,,,,,,11.13,11.13,0,7,7,0,20.06831,20.06831,0,20.06831,20.06831,0,0.01,0.01,0,0.07,0.07,0,0.17,0.17,0,10,10,0
D,DREGION,,2,"2018/06/27 04:10:00",1,NSW1,0,61.40502,0,61.40502,0,0,7138.62,-14.22314,6625.62,40,-553,0,,,129,,,,,,,,32.6,,,,,,,,12,,,,,,,,351.42,,,,,,,,192.2,,,,,,,,271.2,,,,,,0,11660.58431,40,7214.3125,7198.05,,33,,,,37.02,,,,,,,,,,,,,,,,,,,11.13,11.13,0,7,7,0,20.59,20.59,0,20.59,20.59,0,0.01,0.01,0,0.07,0.07,0,0.17,0.17,0,10,10,0
D,DREGION,,2,"2018/06/27 04:10:00",1,QLD1,0,55.56411,0,55.56411,0,0,5246.22,8.37695,5939.77,0,693.55,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,45,,,,,,,,107.05,,,,,,,,71,,,,,,3.39898,10118,240,5245.36377,5256.57,,0,,,,44.95,,,,,,,,,,,,,,,,,,,11.13,11.13,0,7,7,0,20.59,20.59,0,20.59,20.59,0,0.01,0.01,0,0.07,0.07,0,0.17,0.17,0,10,10,0
D,DREGION,,2,"2018/06/27 04:10:00",1,SA1,0,92.80055,0,92.80055,0,0,1232.98,-11.43464,815.34,0,-417.64,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,1.64132,2394.658,80,1267.50684,1255.63,,33,,,,0,,,,,,,,,,,,,,,,,,,11.13,11.13,0,7,7,0,20.59,20.59,0,20.59,20.59,0,0.01,0.01,0,0.07,0.07,0,0.17,0.17,0,10,10,0
D,DREGION,,2,"2018/06/27 04:10:00",1,TAS1,0,61.12,0,61.12,0,0,1156.41,1.85474,1324.9,0,168.49,0,,,56.69,,,,,,,,67.57,,,,,,,,15.77,,,,,,,,154.98,,,,,,,,241.42,,,,,,,,106.8,,,,,,3.6333,2224.959,0,1153.88428,1158.63,,50,,,,80,,,,,,,,,,,,,,,,,,,11.13,11.13,0,7,7,0,20.59,20.59,0,20.59,20.59,0,0.01,0.01,0,0.05,0.05,0,0.17,0.17,0,6,6,0
D,DREGION,,2,"2018/06/27 04:10:00",1,VIC1,0,63.73797,0,63.73797,0,0,4576.11,2.80225,4771.14,0,195.03,0,,,60,,,,,,,,50,,,,,,,,10,,,,,,,,91,,,,,,,,51,,,,,,,,98.67,,,,,,0,8234.138,0,4609.12939,4607.88,,4,,,,2,,,,,,,,,,,,,,,,,,,11.13,11.13,0,7,7,0,20.59,20.59,0,20.59,20.59,0,0.01,0.01,0,0.07,0.07,0,0.17,0.17,0,10,10,0
