C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/07/19,04:05:35,0000000297133477,,0000000297133471
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/07/18 04:05:00",1,NSW1,0,52.52009,0,52.52009,0,0,6867.26,23.48047,6047.18,40,-860.07,0,,,68,,,,,,,,12,,,,,,,,12,,,,,,,,360,,,,,,,,233,,,,,,,,202.75,,,,,,6.98973,11418.95398,40,6901.2998,6919.37,,48,,,,46.02,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.95,2.95,0,7.2,7.2,0,7.2,7.2,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,9.99,9.99,0
D,DREGION,,2,"2018/07/18 04:05:00",1,QLD1,0,51.36108,0,51.36108,0,0,5299.04,-30.88965,5454.75,0,155.71,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,59,,,,,,,,81,,,,,,0,9545,240,5329.85889,5299.26,,20,,,,38.56,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.95,2.95,0,7.2,7.2,0,7.2,7.2,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,9.99,9.99,0
D,DREGION,,2,"2018/07/18 04:05:00",1,SA1,0,49.56311,0,49.56311,0,0,1095.69,-2.94227,1030.22,0,-65.47,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-5.57514,2933.219,80,1110.86609,1095.76,,0,,,,0,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.95,2.95,0,7.2,7.2,0,7.2,7.2,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,9.99,9.99,0
D,DREGION,,2,"2018/07/18 04:05:00",1,TAS1,0,44.89886,0,44.89886,0,0,1036.75,1.7135,1382.24,0,345.49,0,,,165.23,,,,,,,,131.95,,,,,,,,19.75,,,,,,,,50,,,,,,,,74.75,,,,,,,,25,,,,,,2.13823,2368.043,0,1044.15698,1047.11,,50,,,,55,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.95,2.95,0,7.2,7.2,0,7.2,7.2,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,3.95,3.95,0
D,DREGION,,2,"2018/07/18 04:05:00",1,VIC1,0,48.60925,0,48.60925,0,0,4314.13,-20.42871,4772.46,0,458.34,0,,,15,,,,,,,,15,,,,,,,,15,,,,,,,,53,,,,,,,,51,,,,,,,,65,,,,,,-6.08182,8350.46118,0,4360.99854,4325.36,,2,,,,0,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.95,2.95,0,7.2,7.2,0,7.2,7.2,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,9.99,9.99,0
D,DREGION,,2,"2018/07/18 04:05:00",1,NSW1,1,52.51975,0,52.51975,0,0,6867.26,23.48047,5933.7,40,-973.56,0,,,68,,,,,,,,12,,,,,,,,12,,,,,,,,360,,,,,,,,233,,,,,,,,224,,,,,,6.98973,11418.95398,40,6901.2998,6929.71,,51,,,,56,,,,,,,,,,,,,,,,,,,2.75,2.75,0,3,3,0,8.99,8.99,0,23.98,23.98,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,15,15,0
D,DREGION,,2,"2018/07/18 04:05:00",1,QLD1,1,52.03862,0,52.03862,0,0,5299.04,-30.88965,5394.6,0,95.56,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,43.66,,,,,,,,17,,,,,,0,9545,240,5329.85889,5299.01,,15,,,,20,,,,,,,,,,,,,,,,,,,2.75,2.75,0,3,3,0,8.99,8.99,0,23.98,23.98,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,15,15,0
D,DREGION,,2,"2018/07/18 04:05:00",1,SA1,1,40.26192,0,40.26192,0,0,1095.69,-2.94227,1210.22,0,114.53,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-5.57514,2933.219,80,1110.86609,1098.37,,0,,,,0,,,,,,,,,,,,,,,,,,,2.75,2.75,0,3,3,0,8.99,8.99,0,23.98,23.98,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,15,15,0
D,DREGION,,2,"2018/07/18 04:05:00",1,TAS1,1,38.39749,0,38.39749,0,0,1036.75,1.7135,1381.79,0,345.04,0,,,165.23,,,,,,,,131.95,,,,,,,,19.75,,,,,,,,50,,,,,,,,94.38,,,,,,,,67.71,,,,,,2.13823,2368.043,0,1044.15698,1047.08,,50,,,,55,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,8.99,8.99,0,8.99,8.99,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,3.95,3.95,0
D,DREGION,,2,"2018/07/18 04:05:00",1,VIC1,1,37.94701,0,37.94701,0,0,4314.13,-20.42871,4789.46,0,475.34,0,,,15,,,,,,,,15,,,,,,,,15,,,,,,,,57.89,,,,,,,,47,,,,,,,,65.33,,,,,,-6.08182,8350.46118,0,4360.99854,4335.6,,4,,,,4,,,,,,,,,,,,,,,,,,,2.75,2.75,0,3,3,0,8.99,8.99,0,23.98,23.98,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,15,15,0
D,DREGION,,2,"2018/07/18 04:10:00",1,NSW1,0,54.20424,0,54.20424,0,0,6849.99,6.0127,6101.75,40,-788.24,0,,,68,,,,,,,,12,,,,,,,,12,,,,,,,,360,,,,,,,,233,,,,,,,,201.54,,,,,,0.83771,11393.61535,40,6912.04736,6900.19,,48,,,,46.02,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.95,2.95,0,7.2,7.2,0,7.2,7.2,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,8.99,8.99,0
D,DREGION,,2,"2018/07/18 04:10:00",1,QLD1,0,53.73008,0,53.73008,0,0,5381.04,-21.7251,5491.66,0,110.62,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,59,,,,,,,,81,,,,,,0,9545,240,5402.70947,5381.04,,22,,,,38.14,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.95,2.95,0,7.2,7.2,0,7.2,7.2,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,8.99,8.99,0
D,DREGION,,2,"2018/07/18 04:10:00",1,SA1,0,51.77964,0,51.77964,0,0,1111.72,0.01508,1070.21,40,-81.51,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2973.208,80,1114.59204,1151.89,,0,,,,0,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.95,2.95,0,7.2,7.2,0,7.2,7.2,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,8.99,8.99,0
D,DREGION,,2,"2018/07/18 04:10:00",1,TAS1,0,46.65903,0,46.65903,0,0,1051.19,1.40442,1388.39,0,337.21,0,,,163.55,,,,,,,,129.9,,,,,,,,18.54,,,,,,,,50,,,,,,,,73.54,,,,,,,,25,,,,,,3.57734,2369.193,0,1058.36536,1061.04,,50,,,,55,,,,,,,,,,,,,,,,,,,1.75,1.75,0,2.95,2.95,0,7.2,7.2,0,7.2,7.2,0,0.02,0.02,0,0.03,0.03,0,0.06,0.06,0,3.95,3.95,0
