,battery_bid_fcas_power,battery_bid_fcas_price,battery_bid_fcas_type,battery_bid_energy_power_gen,battery_bid_energy_power_load,battery_bid_energy_price,battery_bid_energy_type,fcas_clearing_price,energy_price,raise_demand,raise_price,soe,timestamp
1350,199.99999898065747,48.79,gen,0,100.00001395975244,87.52,load,48.79,87.52,48.79,14.9,1028.9999816398692,2018-06-29 07:30:00
1351,199.9999999189205,74.1,gen,-300.00000049314855,0,160.8,gen,70.0,160.8,74.1,18.89,1029,2018-06-29 08:00:00
1352,199.99999997542815,71.0,gen,-299.9999999756195,0,111.45,gen,70.0,111.45,71.0,17.5,729.0000141797979,2018-06-29 08:30:00
1353,2.173045883902487e-07,48.51,gen,-29.00009900361104,0,98.06,gen,63.0,98.06,48.51,12.27153,429.00009898847316,2018-06-29 09:00:00
1354,199.99999991768,60.99,gen,-300.00004857588726,0,108.08,gen,60.99,108.08,60.99,11.96,400.00005332485523,2018-06-29 09:30:00
1355,6.80622675136952e-09,41.0,gen,0,214.99436466805352,89.57,load,63.0,89.57,41.0,11.54473,85.00563532633467,2018-06-29 10:00:00
1356,1.3017405262312176e-07,41.0,gen,-299.9999817571017,0,90.52,gen,63.0,90.52,41.0,11.03687,299.99998170674934,2018-06-29 10:30:00
1357,2.413194588587064e-07,41.0,gen,-3.6851310727871376e-07,0,84.9,gen,63.0,84.9,41.0,9.79,0,2018-06-29 11:00:00
1358,1.286628672075046e-06,41.0,gen,0,299.99999973367375,72.39,load,63.0,72.39,41.0,18.1986,0,2018-06-29 11:30:00
1359,1.6290135452420362e-06,41.0,gen,-299.99997995681895,0,76.2,gen,63.0,76.2,41.0,17.5,299.99998112607994,2018-06-29 12:00:00
1360,84.214045231172,41.0,gen,0,299.99999971909136,73.12,load,41.0,73.12,41.0,14.9,0,2018-06-29 12:30:00
1361,114.52439433322542,41.0,gen,0,299.9999998202267,71.38,load,41.0,71.38,41.0,13.94077,295.00017444513986,2018-06-29 13:00:00
1362,162.23506828858376,41.0,gen,0,299.999999971083,67.17,load,41.0,67.17,41.0,7.2,590.0003489914151,2018-06-29 13:30:00
1363,199.9999997743957,41.0,gen,0,243.99947616734144,70.44,load,41.0,70.44,41.0,18.89,885.0005236885465,2018-06-29 14:00:00
1364,5.808512761034877e-07,41.0,gen,0,3.142017151252562e-07,76.61,load,63.0,76.61,41.0,14.9,1029,2018-06-29 14:30:00
1365,7.622505620778688e-07,41.0,gen,-299.99998735278535,0,80.12,gen,63.0,80.12,41.0,19.18,1028.999981883052,2018-06-29 15:00:00
1366,1.9743680813440455e-09,41.0,gen,0,300.0000235033924,79.39,load,63.0,79.39,41.0,15.77116,728.999976053767,2018-06-29 15:30:00
1367,3.228991445078249e-07,41.0,gen,-3.4839194517281793e-07,0,83.99,gen,63.0,83.99,41.0,18.89,1028.9999812707283,2018-06-29 16:00:00
1368,6.762725228848407e-08,41.0,gen,0,3.689779884110429e-05,90.67,load,63.0,90.67,41.0,17.5,1028.9999625556743,2018-06-29 16:30:00
1369,199.99999996069837,78.85,gen,0,100.00001376085295,92.36,load,70.0,92.36,78.85,20.0,1028.999981150629,2018-06-29 17:00:00
1370,199.9999999306257,73.85,gen,0,99.99999988339925,92.84,load,70.0,92.84,73.85,19.33973,1029,2018-06-29 17:30:00
1371,199.9999998717662,77.56,gen,0,99.99999971372463,98.02,load,70.0,98.02,77.56,20.0,1029,2018-06-29 18:00:00
1372,199.99999980756417,71.0,gen,-300.0000000065982,0,112.61,gen,70.0,112.61,71.0,19.18,1029,2018-06-29 18:30:00
1373,199.99999986814228,89.24,gen,-299.99999968340245,0,114.74,gen,70.0,114.74,89.24,20.59,729.0000847776967,2018-06-29 19:00:00
1374,199.9999996324211,59.82,gen,0,299.99999986257785,101.79,load,59.82,101.79,59.82,19.54622,429.00009636397726,2018-06-29 19:30:00
1375,2.682802488464791e-08,50.39,gen,0,299.9999999601294,95.12,load,63.0,95.12,50.39,20.00135,714.5916294483337,2018-06-29 20:00:00
1376,199.99999989525273,60.2,gen,-299.99999995808696,0,106.89,gen,60.2,106.89,60.2,18.533720000000002,1014.5915803291242,2018-06-29 20:30:00
1377,199.9999999178557,65.52,gen,-199.9933089118728,0,103.16,gen,65.52,103.16,65.52,18.99,699.9933065228513,2018-06-29 21:00:00
1378,199.99999994149792,57.79,gen,-299.99999997066084,0,104.03,gen,57.79,104.03,57.79,18.430410000000002,497.7394608108351,2018-06-29 21:30:00
1379,8.448213638407009e-08,41.0,gen,-184.34596942577076,0,93.27,gen,63.0,93.27,41.0,18.0843,184.34596950402937,2018-06-29 22:00:00
1380,2.3183811872343925e-09,41.0,gen,-3.807352559422705e-09,0,91.05,gen,63.0,91.05,41.0,19.18,0,2018-06-29 22:30:00
1381,1.0870031734399055e-07,41.0,gen,0,299.9999998333669,81.83,load,63.0,81.83,41.0,17.5,0,2018-06-29 23:00:00
1382,3.022406958800416e-07,41.0,gen,-1.5928643144270644e-07,0,86.41,gen,63.0,86.41,41.0,10.99,299.99998152025455,2018-06-29 23:30:00
1383,6.508188070025283e-08,41.0,gen,-299.9999634328624,0,93.39,gen,63.0,93.39,41.0,6.95281,299.99996299947077,2018-06-30
1384,3.1186832781982034e-08,41.0,gen,-1.8561033877195576e-08,0,75.05,gen,63.0,75.05,41.0,8.18,0,2018-06-30 00:30:00
1385,199.9999998930905,41.0,gen,0,100.00000010881327,59.2,load,41.0,59.2,41.0,8.18,0,2018-06-30 01:00:00
1386,199.99999988451506,41.0,gen,0,4.999825203354355,50.5,load,41.0,50.5,41.0,6.38,95.00017483486174,2018-06-30 01:30:00
1387,199.99999999419208,41.0,gen,0,299.99999994307234,44.31,load,41.0,44.31,41.0,14.49,95.00017476426456,2018-06-30 02:00:00
1388,199.99999981314858,41.0,gen,-61.00034900927013,0,45.71,gen,41.0,45.71,41.0,14.6,390.0003494333854,2018-06-30 02:30:00
1389,199.99999993887715,41.0,gen,0,299.9999992628458,40.84,load,41.0,40.84,41.0,14.49,324.0001751501638,2018-06-30 03:00:00
1390,199.9999996556125,41.0,gen,0,109.99965091382263,42.12,load,41.0,42.12,41.0,14.49,619.000349139058,2018-06-30 03:30:00
1391,199.9999999862847,41.0,gen,0,299.9999998316793,32.58,load,41.0,32.58,41.0,13.998920000000002,724.0001747789291,2018-06-30 04:00:00
1392,199.99999999690084,41.0,gen,0,109.9996506691201,34.15,load,41.0,34.15,41.0,12.13,1019.0003493366569,2018-06-30 04:30:00
1393,199.99999983264308,41.0,gen,0,99.9999999008856,49.58,load,41.0,49.58,41.0,12.13,1029,2018-06-30 05:00:00
1394,199.9999999846129,41.0,gen,0,99.99999991056788,56.11,load,41.0,56.11,41.0,12.13,1029,2018-06-30 05:30:00
1395,199.99999957884532,41.0,gen,0,99.99999968534377,57.45,load,41.0,57.45,41.0,9.79,1029,2018-06-30 06:00:00
1396,199.99999988491905,41.0,gen,0,99.9999999660379,62.64,load,41.0,62.64,41.0,9.79,1029,2018-06-30 06:30:00
1397,199.9999998675893,41.0,gen,0,99.99999995079112,70.77,load,41.0,70.77,41.0,4.25,1029,2018-06-30 07:00:00
1398,2.1694737628079217e-08,41.0,gen,-1.8973346405990027e-08,0,77.85,gen,63.0,77.85,41.0,12.45996,1029,2018-06-30 07:30:00
1399,-8.611558833367165e-08,41.94,gen,0,1.3523284254181358e-05,96.96,load,63.0,96.96,41.94,11.47,1028.9999816896657,2018-06-30 08:00:00
1400,199.99999994796678,68.81,gen,-299.9999998817106,0,116.49,gen,68.81,116.49,68.81,17.5,1029,2018-06-30 08:30:00
1401,199.9999999721948,71.0,gen,-225.095317008947,0,114.62,gen,70.0,114.62,71.0,12.13,725.0953169569756,2018-06-30 09:00:00
1402,199.99999966996833,71.0,gen,-299.99999966064195,0,117.83,gen,70.0,117.83,71.0,12.13,500.0000847323234,2018-06-30 09:30:00
1403,4.958386452035905e-07,46.0,gen,-200.00016807400198,0,100.08,gen,63.0,100.08,46.0,10.99,200.00016985597622,2018-06-30 10:00:00
1404,3.503713649850024e-07,41.0,gen,-2.182268902206562e-05,0,93.67,gen,63.0,93.67,41.0,12.13,2.4163890870570848e-05,2018-06-30 10:30:00
1405,8.310838366663474e-09,41.0,gen,-1.0828594153098e-08,0,88.99,gen,63.0,88.99,41.0,9.0,0,2018-06-30 11:00:00
1406,4.091816167027208e-08,41.0,gen,-4.213588804527435e-08,0,81.87,gen,63.0,81.87,41.0,9.79,0,2018-06-30 11:30:00
1407,199.99999687057462,41.0,gen,0,99.99999943821746,72.01,load,41.0,72.01,41.0,12.13,0,2018-06-30 12:00:00
1408,199.99999996695902,41.0,gen,0,299.99999992617046,63.9,load,41.0,63.9,41.0,7.2,95.00017416426593,2018-06-30 12:30:00
1409,199.99999994002226,41.0,gen,0,299.9999999777212,57.6,load,41.0,57.6,41.0,9.0,390.0003488164849,2018-06-30 13:00:00
1410,199.99999995244974,41.0,gen,0,50.30094842451191,66.03,load,41.0,66.03,41.0,12.13,685.0005235202545,2018-06-30 13:30:00
1411,199.9999999321225,41.0,gen,0,299.9999996827351,63.45,load,41.0,63.45,41.0,16.54,730.301646670815,2018-06-30 14:00:00
1412,199.99999966662492,41.0,gen,-96.30182041961403,0,66.03,gen,41.0,66.03,41.0,16.54,1025.3018210795985,2018-06-30 14:30:00
1413,199.99999979993132,50.72,gen,0,204.99982466463635,64.86,load,50.72,64.86,50.72,16.54,924.000175386033,2018-06-30 15:00:00
1414,199.99999997268816,51.0,gen,0,100.00000000448544,75.68,load,51.0,75.68,51.0,18.25331,1029,2018-06-30 15:30:00
1415,199.99999940645964,52.67,gen,0,99.9999980527118,86.12,load,52.67,86.12,52.67,18.67486,1029,2018-06-30 16:00:00
1416,199.9999982062428,51.0,gen,0,99.99999924342403,87.23,load,51.0,87.23,51.0,14.59245,1029,2018-06-30 16:30:00
1417,199.99999996502805,93.39,gen,0,99.99999971016561,95.7,load,70.0,95.7,93.39,21.00059,1029,2018-06-30 17:00:00
1418,199.99999999642213,86.0,gen,0,99.99999998927653,99.2,load,70.0,99.2,86.0,26.722759999999997,1029,2018-06-30 17:30:00
1419,199.99999996513966,83.6,gen,0,99.99999993955076,104.33,load,70.0,104.33,83.6,27.3809,1029,2018-06-30 18:00:00
1420,199.99999994784346,76.5,gen,0,99.99999949789625,112.3,load,70.0,112.3,76.5,27.570109999999996,1029,2018-06-30 18:30:00
1421,199.99999998039488,72.76,gen,-299.9999994303927,0,113.56,gen,70.0,113.56,72.76,27.83088,1029,2018-06-30 19:00:00
1422,199.9999987167671,72.42,gen,0,299.99999089154744,111.71,load,70.0,111.71,72.42,16.256079999999997,729.0001480283682,2018-06-30 19:30:00
1423,199.99999993817212,73.71,gen,0,99.99999992165147,112.94,load,70.0,112.94,73.71,25.96186,1029,2018-06-30 20:00:00
1424,199.99999990306804,73.24,gen,-299.9999984732219,0,118.35,gen,70.0,118.35,73.24,30.0,1029,2018-06-30 20:30:00
1425,199.9999999760013,74.75,gen,0,200.00025805706514,117.73,load,70.0,117.73,74.75,30.0,728.9997419497939,2018-06-30 21:00:00
1426,199.99999999420888,81.56,gen,0,199.99987936099743,112.43,load,70.0,112.43,81.56,12.13,929.0001206380533,2018-06-30 21:30:00
1427,199.99999994844,81.0,gen,-99.99999968927946,0,125.08,gen,70.0,125.08,81.0,12.250119999999999,1029,2018-06-30 22:00:00
1428,199.99999930075344,82.38,gen,0,199.9996765738725,123.26,load,70.0,123.26,82.38,12.13,929.0003235404472,2018-06-30 22:30:00
1429,67.30303308423869,81.0,gen,-299.9999969708852,0,146.09,gen,70.0,146.09,81.0,9.0,1029,2018-06-30 23:00:00
1430,89.14274084434713,81.0,gen,0,299.999999898225,134.77,load,70.0,134.77,81.0,18.89,729.0003262588415,2018-06-30 23:30:00
1431,56.08841520443158,81.0,gen,-300.0000000197359,0,272.2,gen,70.0,272.2,81.0,9.0,1029,2018-07-01
1432,127.26072842290016,81.0,gen,-299.9999995670729,0,151.21,gen,70.0,151.21,81.0,10.99,729.0003232099907,2018-07-01 00:30:00
1433,199.9999995268119,81.0,gen,-299.9999998957124,0,153.61,gen,70.0,153.61,81.0,10.99,429.0006468726445,2018-07-01 01:00:00
1434,199.99999982113394,81.0,gen,-29.0009703223252,0,139.34,gen,70.0,139.34,81.0,9.0,129.0009702066588,2018-07-01 01:30:00
1435,5.2971965267434267e-08,40.67,gen,-100.00032330497575,0,131.75,gen,63.0,131.75,40.67,12.13,100.00032311406027,2018-07-01 02:00:00
1436,8.424315917780127e-08,40.83,gen,0,6.60979396816382e-07,112.67,load,63.0,112.67,40.83,12.13,0,2018-07-01 02:30:00
1437,3.766435265949541e-09,41.0,gen,-1.1888338390366922e-08,0,93.35,gen,63.0,93.35,41.0,12.13,0,2018-07-01 03:00:00
1438,8.851534137318119e-09,41.0,gen,-1.192726016071185e-08,0,82.18,gen,63.0,82.18,41.0,14.6,0,2018-07-01 03:30:00
1439,2.1794026838184254e-08,41.0,gen,-2.8804674888806694e-08,0,82.12,gen,63.0,82.12,41.0,12.13,0,2018-07-01 04:00:00
1440,5.036340489292367e-08,41.0,gen,-5.428616741959675e-08,0,78.96,gen,63.0,78.96,41.0,17.5,0,2018-07-01 04:30:00
1441,1.3285607937218022e-07,41.0,gen,0,299.9999999182616,74.59,load,63.0,74.59,41.0,14.9,0,2018-07-01 05:00:00
1442,4.086336848081426e-07,41.0,gen,0,299.9999998951568,71.85,load,63.0,71.85,41.0,20.0,299.99998159911036,2018-07-01 05:30:00
1443,3.8572244181407077e-07,41.0,gen,0,299.99999981496256,73.53,load,63.0,73.53,41.0,12.672189999999999,599.9999631061715,2018-07-01 06:00:00
1444,3.3334971130018997e-07,41.0,gen,0,129.00005557035405,76.93,load,63.0,76.93,41.0,20.0,899.9999445387663,2018-07-01 06:30:00
1445,1.9327143468703557e-07,41.0,gen,-299.9999927593198,0,82.86,gen,63.0,82.86,41.0,20.0,1028.9999817398457,2018-07-01 07:00:00
1446,-1.384212887052996e-08,41.0,gen,0,300.00002896920296,73.24,load,63.0,73.24,41.0,16.30151,728.9999706462708,2018-07-01 07:30:00
1447,-1.1319031899416539e-07,41.0,gen,0,1.2787020037631571e-05,94.07,load,63.0,94.07,41.0,18.99,1028.999981332997,2018-07-01 08:00:00
1448,199.999999887905,79.33,gen,0,100.00001331214662,102.98,load,70.0,102.98,79.33,9.98218,1028.9999758623774,2018-07-01 08:30:00
1449,199.99999992948446,82.15,gen,0,99.99999990426974,103.99,load,70.0,103.99,82.15,20.0,1029,2018-07-01 09:00:00
1450,199.999999993174,86.72,gen,-299.99999998520394,0,119.14,gen,70.0,119.14,86.72,20.0,1029,2018-07-01 09:30:00
1451,199.99999992584134,90.11,gen,-299.999999759849,0,119.75,gen,70.0,119.75,90.11,18.89,729.0000884796344,2018-07-01 10:00:00
1452,199.9999999213944,83.39,gen,-299.99999985498624,0,111.58,gen,70.0,111.58,83.39,12.55658,429.00009988537846,2018-07-01 10:30:00
1453,199.99999995602747,83.58,gen,-29.000091461401404,0,99.13,gen,70.0,99.13,83.58,18.89,129.0000913416038,2018-07-01 11:00:00
1454,199.99999684504465,52.67,gen,2.2622909783226807e-07,0,79.2,gen,52.67,79.2,52.67,10.0,99.99999102214613,2018-07-01 11:30:00
1455,199.99999955997066,51.0,gen,0,299.99999392245223,71.92,load,51.0,71.92,51.0,8.99,89.163481545601,2018-07-01 12:00:00
1456,199.99999809774908,46.0,gen,0,299.9999862368008,70.45,load,46.0,70.45,46.0,12.56334,379.16425991173634,2018-07-01 12:30:00
1457,199.9999962651182,41.0,gen,0,257.33552115026185,66.28,load,41.0,66.28,41.0,9.0,671.6644736104498,2018-07-01 13:00:00
1458,199.99999996642802,41.0,gen,0,204.99983049282352,61.76,load,41.0,61.76,41.0,9.0,924.0001694867601,2018-07-01 13:30:00
1459,199.9999993633095,41.0,gen,-299.9999995694427,0,72.32,gen,41.0,72.32,41.0,14.94038,1029,2018-07-01 14:00:00
1460,199.99999947531333,42.67,gen,0,204.99982539847502,67.24,load,42.67,67.24,42.67,18.89,724.0001751566058,2018-07-01 14:30:00
1461,199.9999999863544,51.0,gen,0,205.83486791727532,64.88,load,51.0,64.88,51.0,11.9697,923.1651320769506,2018-07-01 15:00:00
1462,199.99999983833064,51.0,gen,0,99.99999999753962,73.26,load,51.0,73.26,51.0,17.646160000000002,1029,2018-07-01 15:30:00
1463,199.9999998696275,59.45,gen,0,100.00000002009612,83.59,load,59.45,83.59,59.45,20.0,1029,2018-07-01 16:00:00
1464,199.9999999491531,85.11,gen,0,99.99999995342792,94.87,load,70.0,94.87,85.11,20.0,1029,2018-07-01 16:30:00
1465,199.99999996841694,103.91,gen,0,100.00000016631535,102.18,load,70.0,102.18,103.91,20.59,1029,2018-07-01 17:00:00
1466,199.99999959792655,79.76,gen,-300.00000028360563,0,177.11,gen,70.0,177.11,79.76,77.25445,1029,2018-07-01 17:30:00
1467,199.99999978551614,75.0,gen,-299.99999990234403,0,135.31,gen,70.0,135.31,75.0,30.0,728.9998736860668,2018-07-01 18:00:00
1468,199.99999962160382,70.19,gen,-299.99999996365466,0,143.21,gen,70.0,143.21,70.19,32.36415,428.9998626534601,2018-07-01 18:30:00
1469,199.9999999191497,78.0,gen,-29.000179628517973,0,116.25,gen,70.0,116.25,78.0,30.0,129.00017952988668,2018-07-01 19:00:00
1470,199.99999996760025,81.0,gen,0,9.228321431244995e-05,99.97,load,70.0,99.97,81.0,20.0,99.99991139247145,2018-07-01 19:30:00
1471,199.99999997001885,81.0,gen,0,9.900566038219592e-07,99.71,load,70.0,99.71,81.0,25.726779999999998,100.00032690541244,2018-07-01 20:00:00
1472,199.99999999203217,81.0,gen,0,299.99999974447263,97.81,load,70.0,97.81,81.0,23.16938,100.00065112519572,2018-07-01 20:30:00
1473,199.99999997488706,83.82,gen,0,299.9999997433781,96.1,load,70.0,96.1,83.82,18.89,400.000974099395,2018-07-01 21:00:00
1474,199.99999997492145,81.0,gen,-299.9999944017602,0,98.55,gen,70.0,98.55,81.0,17.5,700.0009647749957,2018-07-01 21:30:00
1475,199.9999994859786,81.0,gen,0,299.9999959741102,95.78,load,70.0,95.78,81.0,17.94604,400.0012936029622,2018-07-01 22:00:00
1476,199.99999958918153,84.33,gen,0,28.99838634274087,98.46,load,70.0,98.46,84.33,20.0,700.001612806799,2018-07-01 22:30:00
1477,199.99999956415564,81.0,gen,0,200.00006682885228,91.88,load,70.0,91.88,81.0,11.99,728.9999895279905,2018-07-01 23:00:00
1478,199.9999999180942,81.0,gen,0,199.99962050044505,91.69,load,70.0,91.69,81.0,10.0,929.0003795865694,2018-07-01 23:30:00
1479,199.99999970526517,81.0,gen,-229.00000544327207,0,101.2,gen,70.0,101.2,81.0,12.300999999999998,1029,2018-07-02
1480,199.99999961231785,59.84,gen,-300.0000006969547,0,139.55,gen,59.84,139.55,59.84,13.93912,800.0003177864545,2018-07-02 00:30:00
1481,1.2363071203004698e-06,41.0,gen,-299.9999997928439,0,102.9,gen,63.0,102.9,41.0,9.44036,485.5821243871873,2018-07-02 01:00:00
1482,2.8894252503324177e-08,41.0,gen,-185.5821060032459,0,83.86,gen,63.0,83.86,41.0,14.6,185.58210599933005,2018-07-02 01:30:00
1483,199.9999999296774,41.0,gen,0,100.00000000165748,71.1,load,41.0,71.1,41.0,20.0,0,2018-07-02 02:00:00
1484,199.99999959786766,41.0,gen,0,4.999826493909755,60.35,load,41.0,60.35,41.0,20.0,95.00017472770595,2018-07-02 02:30:00
1485,199.99999996763245,41.0,gen,0,299.9999983389939,56.01,load,41.0,56.01,41.0,20.0,95.00017594766418,2018-07-02 03:00:00
1486,199.9999999238358,41.0,gen,0,299.9999999060733,51.22,load,41.0,51.22,41.0,20.0,390.0003490127066,2018-07-02 03:30:00
1487,199.99999995600515,41.0,gen,0,299.99999995265165,48.55,load,41.0,48.55,41.0,20.0,685.0005236448284,2018-07-02 04:00:00
1488,199.99999985889477,41.0,gen,0,148.99930030167073,55.17,load,41.0,55.17,41.0,18.89,980.0006983235285,2018-07-02 04:30:00
1489,199.99999930977157,41.0,gen,0,99.99997454929972,56.21,load,41.0,56.21,41.0,14.5,1029,2018-07-02 05:00:00
1490,199.9999999129065,41.0,gen,0,99.99999986686935,56.32,load,41.0,56.32,41.0,14.49,1029,2018-07-02 05:30:00
1491,199.99999997696952,41.0,gen,0,100.00000003335947,58.79,load,41.0,58.79,41.0,14.5,1029,2018-07-02 06:00:00
1492,199.99999999173104,74.33,gen,0,100.00000006159915,73.32,load,70.0,73.32,74.33,21.64685,1029,2018-07-02 06:30:00
1493,199.9999999966298,84.6,gen,0,100.0000000108478,80.89,load,70.0,80.89,84.6,18.89,1029,2018-07-02 07:00:00
1494,199.9999999854014,98.27,gen,0,100.00000012490631,88.43,load,70.0,88.43,98.27,20.0,1029,2018-07-02 07:30:00
1495,199.99999999176507,81.63,gen,-300.0000000542507,0,201.43,gen,70.0,201.43,81.63,30.03,1029,2018-07-02 08:00:00
1496,199.99999998800632,76.18,gen,-299.99999997959856,0,120.33,gen,70.0,120.33,76.18,30.0,729.0002848494087,2018-07-02 08:30:00
1497,199.9999999909057,80.97,gen,0,70.99993938665799,113.26,load,70.0,113.26,80.97,29.39402,429.00006057551695,2018-07-02 09:00:00
1498,199.99999963166778,77.04,gen,-300.00019660871703,0,116.65,gen,70.0,116.65,77.04,25.34844,500.00032505527423,2018-07-02 09:30:00
1499,199.99999994950952,90.79,gen,-99.99980247845434,0,98.01,gen,70.0,98.01,90.79,20.0,199.99980310451238,2018-07-02 10:00:00
1500,200.00000012906415,103.01,gen,-1.032875026840998e-05,0,95.5,gen,70.0,95.5,103.01,18.99,100.00001201033882,2018-07-02 10:30:00
1501,199.99999987792884,81.0,gen,-1.4752002662711707e-07,0,88.35,gen,70.0,88.35,81.0,18.99,99.99981439770086,2018-07-02 11:00:00
1502,200.00000000754815,81.76,gen,-0.00013728240588079617,0,87.01,gen,70.0,87.01,81.76,18.99,100.00013747990751,2018-07-02 11:30:00
1503,199.99999972104897,81.0,gen,-1.175413019474675e-06,0,81.01,gen,70.0,81.01,81.0,18.89,99.99959309202141,2018-07-02 12:00:00
1504,199.9999996763339,61.0,gen,0,8.558246483254112e-05,80.02,load,61.0,80.02,61.0,13.98045,99.99991514633507,2018-07-02 12:30:00
1505,9.319200349026318e-08,41.0,gen,0,43.99913069330011,75.35,load,63.0,75.35,41.0,14.9,85.00086953000412,2018-07-02 13:00:00
1506,4.2326292863420975e-07,41.0,gen,0,300.00000601956083,64.89,load,63.0,64.89,41.0,14.5003,128.99998191406894,2018-07-02 13:30:00
1507,2.9558776307013764e-08,41.0,gen,0,300.00001469010715,68.63,load,63.0,68.63,41.0,18.99,428.99996954187696,2018-07-02 14:00:00
1508,1.0801812286259613e-07,41.0,gen,0,300.00003077643413,73.68,load,63.0,73.68,41.0,20.0,728.9999659386572,2018-07-02 14:30:00
1509,1.3909303319218566e-07,41.0,gen,0,2.0473225276400424e-05,79.1,load,63.0,79.1,41.0,20.0,1028.9999784021495,2018-07-02 15:00:00
1510,199.99999998000825,81.0,gen,0,100.00001578582169,83.05,load,70.0,83.05,81.0,20.0,1028.9999805546643,2018-07-02 15:30:00
1511,199.99999999481432,109.1,gen,-100.00000036862832,0,93.68,gen,70.0,93.68,109.1,30.0,1029,2018-07-02 16:00:00
1512,199.99999998983915,105.54,gen,0,199.99962913288078,90.69,load,70.0,90.69,105.54,20.7897,929.0003708116914,2018-07-02 16:30:00
1513,199.99999999639024,121.0,gen,0,100.00000004880889,94.62,load,70.0,94.62,121.0,30.0,1029,2018-07-02 17:00:00
1514,199.99999999562294,121.0,gen,-299.9999995413878,0,104.92,gen,70.0,104.92,121.0,30.0,1029,2018-07-02 17:30:00
1515,199.99999998853082,93.55,gen,-299.99999998316036,0,120.89,gen,70.0,120.89,93.55,30.0,728.9994456296987,2018-07-02 18:00:00
1516,199.9999999925845,81.83,gen,-299.99999997791156,0,103.77,gen,70.0,103.77,81.83,30.0,428.9994200901201,2018-07-02 18:30:00
1517,199.99999999799383,105.85,gen,-28.999021929170922,0,93.74,gen,70.0,93.74,105.85,22.866629999999997,128.99902193997096,2018-07-02 19:00:00
1518,199.999999998722,120.68,gen,0,299.9999999168296,87.37,load,70.0,87.37,120.68,24.97,99.99979838964882,2018-07-02 19:30:00
1519,200.00000000045273,121.0,gen,-300.0000038266765,0,89.06,gen,70.0,89.06,121.0,23.73839,400.00028016920055,2018-07-02 20:00:00
1520,199.99999987322602,121.0,gen,1.3537168370563688e-07,0,85.32,gen,70.0,85.32,121.0,20.71933,99.9997215136105,2018-07-02 20:30:00
1521,199.99999993391026,107.67,gen,0,0.000833905981074035,84.38,load,70.0,84.38,107.67,17.9663,99.99916682006862,2018-07-02 21:00:00
1522,199.99999999609992,81.0,gen,-0.000260482120878876,0,80.38,gen,70.0,80.38,81.0,11.35939,100.00026062341473,2018-07-02 21:30:00
1523,199.99999999405998,76.1,gen,-0.00032326605721731135,0,76.34,gen,70.0,76.34,76.1,14.9,100.00032337102053,2018-07-02 22:00:00
1524,199.99999999255664,62.01,gen,-0.00017875773549538593,0,71.56,gen,62.01,71.56,62.01,13.46672,100.00017875998427,2018-07-02 22:30:00
1525,199.99999996444652,41.0,gen,0,15.505712056569,63.34,load,41.0,63.34,41.0,11.289639999999999,84.49428806558431,2018-07-02 23:00:00
1526,199.9999999855703,41.0,gen,0,299.99999979898246,60.86,load,41.0,60.86,41.0,10.0,95.00017484820178,2018-07-02 23:30:00
1527,199.9999999682079,41.0,gen,-290.0003492422276,0,61.18,gen,41.0,61.18,41.0,7.2,390.0003493732327,2018-07-03
1528,199.9999995152636,41.0,gen,0,4.999826160571159,59.9,load,41.0,59.9,41.0,7.2,95.00017485705357,2018-07-03 00:30:00
1529,199.99999997665162,41.0,gen,0,4.999824278428972,50.87,load,41.0,50.87,41.0,7.2,95.0001757436732,2018-07-03 01:00:00
1530,199.9999999916829,41.0,gen,0,299.99999998006837,40.36,load,41.0,40.36,41.0,9.0,95.00017474815064,2018-07-03 01:30:00
1531,199.99999996167625,41.0,gen,-290.00034939181893,0,45.2,gen,41.0,45.2,41.0,9.0,390.0003494542675,2018-07-03 02:00:00
1532,199.99999945102118,41.0,gen,0,4.999828352142043,39.91,load,41.0,39.91,41.0,9.0,95.00017478849705,2018-07-03 02:30:00
1533,199.9999998742676,41.0,gen,0,233.9998218948293,33.42,load,41.0,33.42,41.0,9.99,95.00017786668757,2018-07-03 03:00:00
1534,199.99999999332152,41.0,gen,0,204.99982571278238,25.21,load,41.0,25.21,41.0,9.79,324.00017448756535,2018-07-03 03:30:00
1535,199.99999925675442,41.0,gen,0,205.00028253188677,23.54,load,41.0,23.54,41.0,13.30141,524.0001749263962,2018-07-03 04:00:00
1536,199.9999999925767,41.0,gen,0,299.99999975493836,23.04,load,41.0,23.04,41.0,11.50018,724.0006321843315,2018-07-03 04:30:00
1537,199.99999999446905,41.0,gen,0,109.99919334296725,23.49,load,41.0,23.49,41.0,14.47004,1019.0008066653184,2018-07-03 05:00:00
1538,199.999999994239,41.0,gen,-99.99999983818269,0,36.37,gen,41.0,36.37,41.0,9.59022,1029,2018-07-03 05:30:00
1539,199.999999931096,41.0,gen,0,204.9998252109195,35.59,load,41.0,35.59,41.0,14.49,924.0001748878658,2018-07-03 06:00:00
1540,199.99999997532188,41.0,gen,0,99.99999999359474,61.6,load,41.0,61.6,41.0,23.0,1029,2018-07-03 06:30:00
1541,199.99999991990614,41.0,gen,0,99.99999985114769,69.97,load,41.0,69.97,41.0,30.0,1029,2018-07-03 07:00:00
1542,199.99999965650687,74.33,gen,0,99.99999990256772,70.82,load,70.0,70.82,74.33,27.569879999999998,1029,2018-07-03 07:30:00
