C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/09/29,04:05:28,0000000299547266,,0000000299547260
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/09/28 04:05:00",1,NSW1,0,77.45277,0,77.45277,0,0,6391.88,-1.67578,6335.33,534.6,-591.15,0,,,38,,,,,,,,10,,,,,,,,26.46,,,,,,,,300,,,,,,,,170.6,,,,,,,,145.93,,,,,,0,9857.4045,610,6868.50391,6964.39,,14,,,,19,,,,,,,,,,,,,,,,,,,15,15,0,7.16324,7.16324,0,24.97,24.97,0,24.97,24.97,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,14.9,14.9,0
D,DREGION,,2,"2018/09/28 04:05:00",1,QLD1,0,67.08028,0,67.08028,0,0,5281.69,3.81201,6112.19,0,830.5,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,54,,,,,,,,207,,,,,,,,180,,,,,,28.064,9749.36997,240,5266.26367,5298.17,,34.14,,,,141.93,,,,,,,,,,,,,,,,,,,15,15,0,7.16324,7.16324,0,24.97,24.97,0,24.97,24.97,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,14.9,14.9,0
D,DREGION,,2,"2018/09/28 04:05:00",1,SA1,0,88.56009,0,88.56009,0,0,1065.78,-2.44606,751.74,0,-314.04,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,1925.83,80,1071.86816,1069.43,,40,,,,0,,,,,,,,,,,,,,,,,,,15,15,0,7.16324,7.16324,0,24.97,24.97,0,24.97,24.97,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,14.9,14.9,0
D,DREGION,,2,"2018/09/28 04:05:00",1,TAS1,0,33.58,0,33.58,0,0,989.59,1.20331,897.84,0,-91.75,0,,,100,,,,,,,,116.96,,,,,,,,24.04,,,,,,,,64.91,,,,,,,,123.03,,,,,,,,98.42,,,,,,2.47851,2076.878,0,985.90387,989.59,,31.86,,,,12,,,,,,,,,,,,,,,,,,,9.95,9.95,0,9.4,9.4,0,28,28,0,28,28,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,14.9,14.9,0
D,DREGION,,2,"2018/09/28 04:05:00",1,VIC1,0,80.09674,0,80.09674,0,0,3807.6,4.63989,4045.33,0,237.73,0,,,117.22,,,,,,,,50,,,,,,,,10,,,,,,,,74,,,,,,,,55,,,,,,,,62.67,,,,,,0,7900.32725,0,3816.51489,3820.84,,0,,,,0,,,,,,,,,,,,,,,,,,,15,15,0,7.16324,7.16324,0,24.97,24.97,0,24.97,24.97,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,14.9,14.9,0
D,DREGION,,2,"2018/09/28 04:10:00",1,NSW1,0,74.87388,0,74.87388,0,0,6366.85,-7.34033,6364.72,610,-612.13,0,,,38,,,,,,,,10,,,,,,,,0,,,,,,,,339,,,,,,,,212.6,,,,,,,,183.6,,,,,,-11.57717,9856.64791,610,6979.76318,7012.2,,17,,,,25.59,,,,,,,,,,,,,,,,,,,13.43269,13.43269,0,5.49,5.49,0,17.8,17.8,0,17.8,17.8,0,0,0,0,0.07,0.07,0,0.2,0.2,0,9,9,0
D,DREGION,,2,"2018/09/28 04:10:00",1,QLD1,0,65.32347,0,65.32347,0,0,5275.37,10.52197,6088.51,0,813.14,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,54,,,,,,,,207,,,,,,,,180,,,,,,15.3625,9751.09029,240,5267.93701,5291.05,,24.8,,,,144.92,,,,,,,,,,,,,,,,,,,13.43269,13.43269,0,5.49,5.49,0,17.8,17.8,0,17.8,17.8,0,0,0,0,0.07,0.07,0,0.2,0.2,0,9,9,0
D,DREGION,,2,"2018/09/28 04:10:00",1,SA1,0,85.12077,0,85.12077,0,0,1061.26,0.16551,753.07,0,-308.18,0,,,40,,,,,,,,19,,,,,,,,28.51,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-2.95663,1924.662,80,1068.8175,1064.78,,32.06,,,,0,,,,,,,,,,,,,,,,,,,13.43269,13.43269,0,5.49,5.49,0,17.8,17.8,0,17.8,17.8,0,0,0,0,0.07,0.07,0,0.2,0.2,0,9,9,0
D,DREGION,,2,"2018/09/28 04:10:00",1,TAS1,0,34.71605,0,34.71605,0,0,989.06,1.17813,935.19,0,-53.86,0,,,100,,,,,,,,114.19,,,,,,,,70.67,,,,,,,,76.65,,,,,,,,155.18,,,,,,,,124.14,,,,,,5.30448,2083.406,0,982.57288,989.06,,46.14,,,,11.7,,,,,,,,,,,,,,,,,,,12.52581,12.52581,0,9.4,9.4,0,28,28,0,28,28,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,14.9,14.9,0
D,DREGION,,2,"2018/09/28 04:10:00",1,VIC1,0,77.39035,0,77.39035,0,0,3815.3,-5.65479,4043.16,0,227.86,0,,,115.82,,,,,,,,50,,,,,,,,0,,,,,,,,64,,,,,,,,50.67,,,,,,,,62.67,,,,,,-2.52023,7898.16307,0,3837.36206,3827.58,,0,,,,0,,,,,,,,,,,,,,,,,,,13.43269,13.43269,0,5.49,5.49,0,17.8,17.8,0,17.8,17.8,0,0,0,0,0.07,0.07,0,0.2,0.2,0,9,9,0
