C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/09/08,04:05:29,0000000298847694,,0000000298847688
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/09/07 04:05:00",1,NSW1,0,90.69014,0,90.69014,0,0,6344.96,-4.46094,6137.56,120,-327.4,0,,,54,,,,,,,,26,,,,,,,,24,,,,,,,,353.96,,,,,,,,214.56,,,,,,,,172.2,,,,,,0,10601.69838,120,6491.64453,6477.06,,5,,,,32.65,,,,,,,,,,,,,,,,,,,20,20,0,18.5,18.5,0,28.49,28.49,0,35.72,35.72,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:05:00",1,QLD1,0,84.6,0,84.6,0,0,5190.65,9.521,5889.52,240,458.87,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,170.79,,,,,,,,148.79,,,,,,0,8869.53101,240,5432.62695,5435.26,,30,,,,97.35,,,,,,,,,,,,,,,,,,,20,20,0,18.5,18.5,0,28.49,28.49,0,35.72,35.72,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:05:00",1,SA1,0,91.21269,0,91.21269,0,0,1115.24,2.23632,1130.91,0,15.66,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,46,,,,,,,,19,,,,,,,,79.69,,,,,,0,2635.906,80,1160.70032,1117.02,,40,,,,0,,,,,,,,,,,,,,,,,,,20,20,0,18.5,18.5,0,28.49,28.49,0,35.72,35.72,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:05:00",1,TAS1,0,45.19,0,45.19,0,0,1045.42,1.39468,1493.16,0,447.74,0,,,150,,,,,,,,120.03,,,,,,,,22.77,,,,,,,,44.67,,,,,,,,1.17,,,,,,,,1.17,,,,,,1.49279,2198.155,0,1059.98669,1062.97,,45,,,,0,,,,,,,,,,,,,,,,,,,9.95,9.95,0,1.8,1.8,0,11.66657,11.66657,0,18.89657,18.89657,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:05:00",1,VIC1,0,94.2037,0,94.2037,0,0,4048,-1.99756,3501.27,0,-546.73,0,,,53.32,,,,,,,,30,,,,,,,,10,,,,,,,,60,,,,,,,,41,,,,,,,,44.67,,,,,,0,7105.27116,0,4076.38599,4060.1,,0,,,,0,,,,,,,,,,,,,,,,,,,20,20,0,18.5,18.5,0,28.49,28.49,0,35.72,35.72,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:10:00",1,NSW1,0,99.41748,0,99.41748,0,0,6349.07,-6.11133,6098.29,120,-370.78,0,,,34,,,,,,,,6,,,,,,,,4,,,,,,,,345.66,,,,,,,,217.57,,,,,,,,166.57,,,,,,0,10601.80129,120,6491.69727,6480.65,,5,,,,12,,,,,,,,,,,,,,,,,,,20,20,0,20,20,0,20.59,20.59,0,37.22,37.22,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:10:00",1,QLD1,0,92.1192,0,92.1192,0,0,5187.48,8.39258,5894.82,240,467.34,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,167.26,,,,,,,,145.26,,,,,,0,8869.08403,240,5429.21045,5432.28,,40,,,,118,,,,,,,,,,,,,,,,,,,20,20,0,20,20,0,20.59,20.59,0,37.22,37.22,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:10:00",1,SA1,0,102.0466,0,102.0466,0,0,1136.73,-3.49793,1133.77,0,-2.96,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,61,,,,,,,,26.62,,,,,,,,95.96,,,,,,0,2638.772,80,1153.80249,1136.67,,40,,,,0,,,,,,,,,,,,,,,,,,,20,20,0,20,20,0,20.59,20.59,0,37.22,37.22,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:10:00",1,TAS1,0,45.19,0,45.19,0,0,1058.77,0.24585,1513.58,0,454.82,0,,,156,,,,,,,,143.03,,,,,,,,43.26,,,,,,,,38.12,,,,,,,,0,,,,,,,,0,,,,,,6.9476,2195.711,0,1068.51404,1076.88,,35,,,,0,,,,,,,,,,,,,,,,,,,9.95,9.95,0,0,0,0,8.9,8.9,0,25.53,25.53,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:10:00",1,VIC1,0,102.45309,0,102.45309,0,0,4015.15,-4.2124,3508.76,0,-506.4,0,,,70,,,,,,,,30,,,,,,,,10,,,,,,,,60,,,,,,,,41,,,,,,,,44.67,,,,,,0,7103.7574,0,4032.88086,4022.74,,0,,,,0,,,,,,,,,,,,,,,,,,,20,20,0,20,20,0,20.59,20.59,0,37.22,37.22,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:15:00",1,NSW1,0,114.40881,0,114.40881,0,0,6400.19,-15.00195,6171.04,120,-349.15,0,,,34,,,,,,,,26,,,,,,,,24,,,,,,,,352,,,,,,,,203.2,,,,,,,,156.2,,,,,,0,10592.33134,120,6552.77734,6529.71,,13.8,,,,12,,,,,,,,,,,,,,,,,,,37.78,37.78,0,20,20,0,28.9,28.9,0,55,55,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,18.4,18.4,0
D,DREGION,,2,"2018/09/07 04:15:00",1,QLD1,0,106.79004,0,106.79004,0,0,5273.59,20.53809,5949.21,245,430.61,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,175.55,,,,,,,,147.55,,,,,,5.03056,8868.64627,245,5497.67041,5522.53,,56.2,,,,92.55,,,,,,,,,,,,,,,,,,,37.78,37.78,0,20,20,0,28.9,28.9,0,55,55,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,18.4,18.4,0
D,DREGION,,2,"2018/09/07 04:15:00",1,SA1,0,115,0,115,0,0,1142.14,-2.5105,1252.3,40,70.15,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,81,,,,,,,,31.67,,,,,,,,103,,,,,,2.80298,2638.898,80,1141.94958,1182.3,,0,,,,0,,,,,,,,,,,,,,,,,,,37.78,37.78,0,20,20,0,28.9,28.9,0,55,55,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,18.4,18.4,0
D,DREGION,,2,"2018/09/07 04:15:00",1,TAS1,0,45.19,0,45.19,0,0,1053.89,-1.1795,1502.38,0,448.49,0,,,202.14,,,,,,,,136.88,,,,,,,,20.12,,,,,,,,18.51,,,,,,,,0,,,,,,,,0,,,,,,3.37461,2198.369,0,1072.19043,1071.5,,50,,,,25.45,,,,,,,,,,,,,,,,,,,9.95,9.95,0,1.8,1.8,0,8.9,8.9,0,35,35,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,14.9,14.9,0
D,DREGION,,2,"2018/09/07 04:15:00",1,VIC1,0,117.99383,0,117.99383,0,0,4070.76,-14.75684,3509.94,0,-560.82,0,,,20,,,,,,,,10,,,,,,,,10,,,,,,,,53,,,,,,,,34,,,,,,,,37.67,,,,,,8.69577,7097.93986,0,4085.21436,4078.83,,0,,,,0,,,,,,,,,,,,,,,,,,,37.78,37.78,0,20,20,0,28.9,28.9,0,55,55,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,18.4,18.4,0
