C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/09/16,04:05:33,0000000299117351,,0000000299117345
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/09/15 04:05:00",1,NSW1,0,23.14752,0,23.14752,0,0,6024.26,-12.85352,5058.92,277,-1242.33,0,,,164.42,,,,,,,,143.84,,,,,,,,68,,,,,,,,334,,,,,,,,221.03,,,,,,,,216,,,,,,-22.68365,10545.14821,277,6420.44727,6342.2,,55.78,,,,57.43,,,,,,,,,,,,,,,,,,,4.99,4.99,0,5,5,0,2.78,2.78,0,23.98,23.98,0,0.8,0.8,0,2.8,2.8,0,5.54002,5.54002,0,49.00248,49.00248,0
D,DREGION,,2,"2018/09/15 04:05:00",1,QLD1,0,20.39994,0,20.39994,0,0,4993.25,16.89697,5720.7,0,727.45,0,,,30,,,,,,,,20,,,,,,,,0,,,,,,,,24,,,,,,,,117,,,,,,,,84.03,,,,,,2.226,9674.79278,240,4990.32666,5006.4,,64.23,,,,70.57,,,,,,,,,,,,,,,,,,,4.99,4.99,0,5,5,0,2.78,2.78,0,23.98,23.98,0,0.8,0.8,0,2.8,2.8,0,5.54002,5.54002,0,49.00248,49.00248,0
D,DREGION,,2,"2018/09/15 04:05:00",1,SA1,0,10.66329,0,10.66329,0,0,987.5,-3.13854,1177.31,0,189.81,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,14.7353,2622.647,80,983.13501,990.96,,0,,,,0,,,,,,,,,,,,,,,,,,,4.99,4.99,0,5,5,0,2.78,2.78,0,23.98,23.98,0,0.8,0.8,0,2.8,2.8,0,5.54002,5.54002,0,49.00248,49.00248,0
D,DREGION,,2,"2018/09/15 04:05:00",1,TAS1,0,9.20662,0,9.20662,0,0,896.53,1.1153,807.4,0,-89.13,0,,,13.98,,,,,,,,82.99,,,,,,,,66.39,,,,,,,,29.6,,,,,,,,102.72,,,,,,,,82.18,,,,,,-17.24426,2413.919,0,912.65479,896.53,,50,,,,50,,,,,,,,,,,,,,,,,,,560.23136,560.23136,0,25,25,0,31,31,0,65,65,0,0.03,0.03,0,0.12,0.12,0,0.06,0.06,0,28.95,28.95,0
D,DREGION,,2,"2018/09/15 04:05:00",1,VIC1,0,-0.0097,0,-0.0097,0,0,3540.49,4.58691,4025.62,0,485.13,0,,,69.99,,,,,,,,74.99,,,,,,,,54.03,,,,,,,,149.61,,,,,,,,155,,,,,,,,149,,,,,,11.89974,8961.13682,0,3548.01392,3553.86,,0,,,,2,,,,,,,,,,,,,,,,,,,4.99,4.99,0,5,5,0,2.78,2.78,0,23.98,23.98,0,0.8,0.8,0,2.8,2.8,0,5.54002,5.54002,0,49.00248,49.00248,0
D,DREGION,,2,"2018/09/15 04:05:00",1,NSW1,1,18.79313,0,18.79313,0,0,6024.26,-12.85352,5039.36,277,-1261.9,0,,,155.81,,,,,,,,30,,,,,,,,28,,,,,,,,334,,,,,,,,237.68,,,,,,,,231.68,,,,,,-22.68365,10545.14821,277,6420.44727,6341.67,,41.12,,,,59.25,,,,,,,,,,,,,,,,,,,10,10,0,9.5,9.5,0,2,2,0,23.98,23.98,0,0.03,0.03,0,0.12,0.12,0,2.79,2.79,0,37.34672,37.34672,0
D,DREGION,,2,"2018/09/15 04:05:00",1,QLD1,1,16.79007,0,16.79007,0,0,4993.25,16.89697,5717.09,0,723.83,0,,,20,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,57,,,,,,,,30,,,,,,2.226,9674.79278,240,4990.32666,5005.33,,28.88,,,,26.75,,,,,,,,,,,,,,,,,,,10,10,0,9.5,9.5,0,2,2,0,23.98,23.98,0,0.03,0.03,0,0.12,0.12,0,2.79,2.79,0,37.34672,37.34672,0
D,DREGION,,2,"2018/09/15 04:05:00",1,SA1,1,-26.73786,0,-26.73786,0,0,987.5,-3.13854,1432.31,0,444.81,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,14.7353,2622.647,80,983.13501,995.1,,0,,,,0,,,,,,,,,,,,,,,,,,,10,10,0,9.5,9.5,0,2,2,0,23.98,23.98,0,0.03,0.03,0,0.12,0.12,0,2.79,2.79,0,37.34672,37.34672,0
D,DREGION,,2,"2018/09/15 04:05:00",1,TAS1,1,-64.49,0,-64.49,0,0,896.53,1.1153,762.77,0,-133.76,0,,,19.13,,,,,,,,149.63,,,,,,,,36.08,,,,,,,,39.6,,,,,,,,102.72,,,,,,,,82.18,,,,,,-17.24426,2413.919,0,912.65479,896.53,,50,,,,40,,,,,,,,,,,,,,,,,,,30.64444,30.64444,0,25,25,0,31,31,0,52.98,52.98,0,0.03,0.03,0,0.12,0.12,0,2.79,2.79,0,28.95,28.95,0
D,DREGION,,2,"2018/09/15 04:05:00",1,VIC1,1,-90.93722,0,-90.93722,0,0,3540.49,4.58691,3857.09,0,316.59,0,,,66.25,,,,,,,,16.25,,,,,,,,15,,,,,,,,108.72,,,,,,,,116,,,,,,,,105,,,,,,11.89974,8961.13682,0,3548.01392,3569.99,,0,,,,4,,,,,,,,,,,,,,,,,,,10,10,0,9.5,9.5,0,2,2,0,23.98,23.98,0,0.03,0.03,0,0.12,0.12,0,2.79,2.79,0,37.34672,37.34672,0
D,DREGION,,2,"2018/09/15 04:10:00",1,NSW1,0,53.75045,0,53.75045,0,0,6094.27,-2.56934,5122.29,277,-1248.98,0,,,154,,,,,,,,30,,,,,,,,28,,,,,,,,334,,,,,,,,203,,,,,,,,200,,,,,,0,10544.13965,277,6420.5376,6411.22,,65.12,,,,27.08,,,,,,,,,,,,,,,,,,,2,2,0,3,3,0,2.78,2.78,0,17.8,17.8,0,0.03,0.03,0,0.12,0.12,0,2.69,2.69,0,25,25,0
D,DREGION,,2,"2018/09/15 04:10:00",1,QLD1,0,47.71085,0,47.71085,0,0,5040.45,15.00854,5752.76,0,712.3,0,,,19.09,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,93.59,,,,,,,,68.59,,,,,,0,9674.24187,240,5043.67676,5052.37,,44.88,,,,58.92,,,,,,,,,,,,,,,,,,,2,2,0,3,3,0,2.78,2.78,0,17.8,17.8,0,0.03,0.03,0,0.12,0.12,0,2.69,2.69,0,25,25,0
