C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/10/01,04:05:26,0000000299609466,,0000000299609460
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/09/30 04:05:00",1,NSW1,0,76.46013,0,76.46013,0,0,6063.72,6.0791,6040.63,200,-223.09,0,,,54.99,,,,,,,,30,,,,,,,,0,,,,,,,,337,,,,,,,,190.33,,,,,,,,161.33,,,,,,-10.5674,10050.45183,200,6275.41357,6269.79,,15,,,,23.98,,,,,,,,,,,,,,,,,,,9.96,9.96,0,4.95,4.95,0,14.9,14.9,0,14.9,14.9,0,0,0,0,0.14,0.14,0,0.45,0.45,0,13,13,0
D,DREGION,,2,"2018/09/30 04:05:00",1,QLD1,0,37.37358,0,37.37358,0,0,4974.99,28.06763,5284.06,0,309.07,0,,,34,,,,,,,,92.93,,,,,,,,92.93,,,,,,,,56.2,,,,,,,,157.37,,,,,,,,130.37,,,,,,0,9630.70795,240,4949.95898,4977.27,,23.56,,,,84.47,,,,,,,,,,,,,,,,,,,9.96,9.96,0,4.95,4.95,0,14.9,14.9,0,14.9,14.9,0,26.52645,26.52645,0,0.45,0.45,0,9.77339,9.77339,0,22.32339,22.32339,0
D,DREGION,,2,"2018/09/30 04:05:00",1,SA1,0,71.72317,0,71.72317,0,0,1060.16,-4.10931,1345.69,0,285.53,0,,,40,,,,,,,,19,,,,,,,,9.17,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2659.693,80,1067.11877,1063.09,,36.44,,,,0,,,,,,,,,,,,,,,,,,,9.96,9.96,0,4.95,4.95,0,14.9,14.9,0,14.9,14.9,0,0,0,0,0.14,0.14,0,0.45,0.45,0,13,13,0
D,DREGION,,2,"2018/09/30 04:05:00",1,TAS1,0,76.65289,0,76.65289,0,0,999.68,2.98813,1099.75,0,100.08,0,,,1.11,,,,,,,,5.12,,,,,,,,0,,,,,,,,44.04,,,,,,,,49.18,,,,,,,,48.51,,,,,,4.92983,2365.815,0,992.76477,1000.32,,45,,,,25,,,,,,,,,,,,,,,,,,,9.96,9.96,0,4.95,4.95,0,14.9,14.9,0,14.9,14.9,0,0,0,0,0.05,0.05,0,0.06,0.06,0,12.61,12.61,0
D,DREGION,,2,"2018/09/30 04:05:00",1,VIC1,0,78.703,0,78.703,0,0,3940.12,-13.65601,3492.27,0,-447.85,0,,,170,,,,,,,,61.55,,,,,,,,10,,,,,,,,63,,,,,,,,49,,,,,,,,61.67,,,,,,0,7351.7753,0,3965.50293,3951.93,,0,,,,2,,,,,,,,,,,,,,,,,,,9.96,9.96,0,4.95,4.95,0,14.9,14.9,0,14.9,14.9,0,0,0,0,0.14,0.14,0,0.45,0.45,0,13,13,0
D,DREGION,,2,"2018/09/30 04:10:00",1,NSW1,0,80.87857,0,80.87857,0,0,6062.07,-1.78809,6097.9,200,-164.17,0,,,57.52,,,,,,,,28.07,,,,,,,,0,,,,,,,,322,,,,,,,,190.33,,,,,,,,161.25,,,,,,-6.07586,10055.8474,200,6275.26367,6270.45,,14,,,,20,,,,,,,,,,,,,,,,,,,9.7,9.7,0,4.71,4.71,0,14.4,14.4,0,14.4,14.4,0,0,0,0,0.07,0.07,0,0.45,0.45,0,13,13,0
D,DREGION,,2,"2018/09/30 04:10:00",1,QLD1,0,48.95,0,48.95,0,0,5002.4,19.50098,5327.25,0,324.84,0,,,34,,,,,,,,108.27,,,,,,,,108.27,,,,,,,,54,,,,,,,,160.69,,,,,,,,133.69,,,,,,7.72044,9630.01368,240,4977.58887,5004.9,,39.31,,,,109.61,,,,,,,,,,,,,,,,,,,9.7,9.7,0,4.71,4.71,0,14.4,14.4,0,14.4,14.4,0,20.66003,20.66003,0,0.45,0.45,0,8.11002,8.11002,0,20.66002,20.66002,0
D,DREGION,,2,"2018/09/30 04:10:00",1,SA1,0,77.39127,0,77.39127,0,0,1061.75,-7.45062,1326.64,0,264.9,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,2.96371,2669.641,80,1068.96167,1064.29,,21.69,,,,0,,,,,,,,,,,,,,,,,,,9.7,9.7,0,4.71,4.71,0,14.4,14.4,0,14.4,14.4,0,0,0,0,0.07,0.07,0,0.45,0.45,0,13,13,0
D,DREGION,,2,"2018/09/30 04:10:00",1,TAS1,0,82.66252,0,82.66252,0,0,1003.25,1.86462,1100.25,0,97,0,,,0,,,,,,,,2.24,,,,,,,,0,,,,,,,,36.22,,,,,,,,41.46,,,,,,,,40.87,,,,,,8.47192,2368.875,0,993.92236,1003.84,,45,,,,25,,,,,,,,,,,,,,,,,,,9.95,9.95,0,4.95,4.95,0,14.4,14.4,0,14.4,14.4,0,0,0,0,0.05,0.05,0,0,0,0,12.55,12.55,0
D,DREGION,,2,"2018/09/30 04:10:00",1,VIC1,0,84.42296,0,84.42296,0,0,3978.84,3.20386,3481.52,0,-497.31,0,,,170,,,,,,,,50,,,,,,,,0,,,,,,,,63,,,,,,,,49,,,,,,,,61.67,,,,,,8.47526,7341.52462,0,3978.64673,3990.09,,0,,,,2,,,,,,,,,,,,,,,,,,,9.7,9.7,0,4.71,4.71,0,14.4,14.4,0,14.4,14.4,0,0,0,0,0.07,0.07,0,0.45,0.45,0,13,13,0
