C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/09/05,04:05:27,0000000298745238,,0000000298745232
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/09/04 04:05:00",1,NSW1,0,88.19998,0,88.19998,0,0,6819.05,0.1333,6656.48,120,-282.56,0,,,34,,,,,,,,6,,,,,,,,0,,,,,,,,370.46,,,,,,,,206.2,,,,,,,,170.2,,,,,,8.7146,11068.18359,120,6933.11035,6941.72,,2,,,,27.02,,,,,,,,,,,,,,,,,,,39.81124,39.81124,0,19.99,19.99,0,30,30,0,32,32,0,0,0,0,0.05,0.05,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/04 04:05:00",1,QLD1,0,84.6,0,84.6,0,0,5127.26,10.71143,5649.05,243,278.79,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,168.13,,,,,,,,150.13,,,,,,-2.54231,9144.41754,243,5361.87012,5371.6,,30,,,,83.5,,,,,,,,,,,,,,,,,,,39.81124,39.81124,0,19.99,19.99,0,30,30,0,32,32,0,0,0,0,0.05,0.05,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/04 04:05:00",1,SA1,0,95.73338,0,95.73338,0,0,1219.56,4.54065,1055.32,0,-164.24,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,2.21066,2773.32,80,1214.33606,1220.5,,40,,,,0,,,,,,,,,,,,,,,,,,,39.81124,39.81124,0,19.99,19.99,0,30,30,0,32,32,0,0,0,0,0.05,0.05,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/04 04:05:00",1,TAS1,0,-0.61,0,-0.61,0,0,1174.76,1.00226,1652.79,0,478.02,0,,,150,,,,,,,,141.72,,,,,,,,31.1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,4.4598,2287.11,0,1189.85144,1194.77,,48,,,,17.48,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,0,0.03,0.03,0,0.05,0.05,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/04 04:05:00",1,VIC1,0,90.63433,0,90.63433,0,0,4468.6,-18.20996,4194.28,0,-274.32,0,,,67.74,,,,,,,,10,,,,,,,,8.66,,,,,,,,93,,,,,,,,68.67,,,,,,,,78.67,,,,,,0,8214.28226,0,4495.27832,4479.33,,0,,,,2,,,,,,,,,,,,,,,,,,,39.81124,39.81124,0,19.99,19.99,0,30,30,0,32,32,0,0,0,0,0.05,0.05,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/04 04:10:00",1,NSW1,0,81.37196,0,81.37196,0,0,6750.73,-17.12842,6705.65,120,-165.08,0,,,34,,,,,,,,6,,,,,,,,1.19,,,,,,,,346.82,,,,,,,,206.2,,,,,,,,170.2,,,,,,4.32827,11077.36018,120,6887.22803,6870.49,,2,,,,22.02,,,,,,,,,,,,,,,,,,,34,34,0,19.99,19.99,0,28.5,28.5,0,28.5,28.5,0,0.01,0.01,0,0.05,0.05,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/04 04:10:00",1,QLD1,0,80.13464,0,80.13464,0,0,5172.05,-4.23193,5554.41,243,139.36,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,171,,,,,,,,150.77,,,,,,0.20105,9144.31082,243,5418.74658,5415.16,,30,,,,112.35,,,,,,,,,,,,,,,,,,,34,34,0,19.99,19.99,0,28.5,28.5,0,28.5,28.5,0,0.01,0.01,0,0.05,0.05,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/04 04:10:00",1,SA1,0,87.45,0,87.45,0,0,1182.03,-7.45851,1053.67,0,-128.36,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,1.73758,2772.077,80,1206.81189,1182.67,,40,,,,0,,,,,,,,,,,,,,,,,,,34,34,0,19.99,19.99,0,28.5,28.5,0,28.5,28.5,0,0.01,0.01,0,0.05,0.05,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/04 04:10:00",1,TAS1,0,1.63197,0,1.63197,0,0,1179.65,0.92935,1658.31,0,478.66,0,,,150,,,,,,,,141.68,,,,,,,,29.02,,,,,,,,15.86,,,,,,,,0,,,,,,,,0,,,,,,4.85671,2287.211,0,1194.19568,1199.71,,48,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,0,2,2,0,0.03,0.03,0,0.05,0.05,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/04 04:10:00",1,VIC1,0,83.64887,0,83.64887,0,0,4471.19,-1.8335,4176.65,0,-294.54,0,,,67.41,,,,,,,,10,,,,,,,,10,,,,,,,,93,,,,,,,,66.44,,,,,,,,78.67,,,,,,6.16234,8196.64907,0,4478.37256,4480.66,,0,,,,2,,,,,,,,,,,,,,,,,,,34,34,0,19.99,19.99,0,28.5,28.5,0,28.5,28.5,0,0.01,0.01,0,0.05,0.05,0,0.19,0.19,0,14.9,14.9,0
